@relation log4jA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z82.75862069-no-replacement

@attribute wmc numeric
@attribute rfc numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
7,13,1,7,0,FALSE
3,7,0,3,1,FALSE
4,15,1,4,0,FALSE
5,9,2,5,1,FALSE
8,42,7,2,0,FALSE
2,11,3,1,0,FALSE
4,19,3,2,0,FALSE
4,8,2,4,1,FALSE
7,24,2,2,0,FALSE
2,4,3,1,0,FALSE
3,6,3,3,0,FALSE
10,13,2,9,0,FALSE
2,4,0,2,0,TRUE
5,6,2,5,0,TRUE
22,35,9,21,0.875,TRUE
10,41,5,8,1,TRUE
2,5,1,1,1,TRUE
5,17,1,4,0,TRUE
8,22,6,8,0,TRUE
1,1,1,1,0,TRUE
5,20,3,3,1,TRUE
19,79,14,9,0.25,TRUE
6,8,3,6,0,TRUE
5,14,0,2,0,TRUE
