@relation log4jA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z82.75862069-no-replacement

@attribute wmc numeric
@attribute rfc numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
4,9,1,2,0.25,FALSE
2,7,7,2,0,FALSE
5,31,7,2,0,FALSE
3,15,1,2,0.333333,FALSE
1,2,1,0,0,FALSE
4,12,1,4,1,FALSE
13,40,4,2,0,FALSE
6,8,3,6,0,FALSE
2,16,3,1,0,FALSE
2,2,1,2,0,FALSE
4,12,1,4,1,FALSE
7,29,4,2,0,FALSE
18,55,11,12,0.47619,TRUE
10,42,8,5,0.2,TRUE
6,8,3,6,0,TRUE
5,17,1,4,0,TRUE
10,16,3,0,1,TRUE
10,49,6,6,0.5,TRUE
18,42,8,17,0.064516,TRUE
4,10,1,3,1,TRUE
4,19,1,2,0,TRUE
5,31,7,2,0,TRUE
50,90,12,43,0.5,TRUE
4,12,1,4,1,TRUE
