@relation log4jA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z82.75862069-no-replacement

@attribute wmc numeric
@attribute rfc numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
4,20,5,4,0,FALSE
5,15,0,1,0,FALSE
6,6,1,6,0,FALSE
0,0,1,0,0,FALSE
8,41,14,2,0.461538,FALSE
4,10,0,3,0,FALSE
19,31,9,18,0.875,FALSE
2,3,0,2,0,FALSE
2,2,1,2,0,FALSE
5,14,1,2,0,FALSE
8,22,3,8,1,FALSE
6,25,3,2,0,FALSE
8,22,3,4,1,TRUE
9,18,4,8,0.625,TRUE
10,27,7,8,0.2,TRUE
7,11,1,7,1,TRUE
4,10,1,3,1,TRUE
20,46,8,15,0.666667,TRUE
10,42,8,5,0.2,TRUE
2,4,1,1,0,TRUE
28,46,1,26,1,TRUE
4,19,1,2,0,TRUE
2,5,1,1,1,TRUE
5,17,1,4,0,TRUE
