@relation log4jA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z82.75862069-no-replacement

@attribute wmc numeric
@attribute rfc numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
8,10,0,8,0,FALSE
1,1,1,1,0,FALSE
19,69,8,13,0.105263,FALSE
2,16,2,2,0,FALSE
1,1,0,1,0,FALSE
7,22,6,3,0,FALSE
10,17,1,9,0,FALSE
9,19,2,7,0,FALSE
4,10,0,3,0,FALSE
10,19,1,9,0.714286,FALSE
5,7,0,3,1,FALSE
5,14,1,2,0,FALSE
9,9,4,9,0,TRUE
23,65,10,20,0.111111,TRUE
9,27,4,6,0.076923,TRUE
5,31,9,2,0,TRUE
6,21,2,5,0.2,TRUE
27,80,10,22,0.055556,TRUE
6,24,5,6,0.8,TRUE
12,41,2,9,0,TRUE
5,31,7,2,0,TRUE
12,41,2,9,0,TRUE
8,31,6,2,0,TRUE
8,48,6,2,0,TRUE
