@relation xalanA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z127.2727273

@attribute lcom numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute amc numeric
@attribute Faultiness {FALSE,TRUE}

@data
6,1,30,6,FALSE
1,2,9,3.5,FALSE
0,0.2,94,14.5,FALSE
1,2,15,6.5,FALSE
7,0.806667,324,27.090909,FALSE
0,2,10,9,FALSE
39,0.8,333,28.909091,FALSE
1,2,39,18.5,FALSE
0,2,10,9,FALSE
19,0.75,138,11,FALSE
0,0,47,4.75,FALSE
28,2,8,0,FALSE
15,2,229,37.166667,FALSE
0,0.5,118,15.571429,FALSE
7,0.806667,324,27.090909,FALSE
0,0,101,15.666667,FALSE
0,2,5,4,FALSE
0,2,10,9,FALSE
0,0.75,469,13.030303,FALSE
0,2,20,15,FALSE
1,2,42,13,FALSE
0,0,101,15.666667,FALSE
3,2,9,2,FALSE
0,0.111111,78,6.7,FALSE
0,0.5,133,42,FALSE
1,2,39,18.5,FALSE
0,2,5,4,FALSE
0,0,51,15.666667,FALSE
27,0.844444,79,6.4,FALSE
15,2,229,37.166667,FALSE
351,2,393,13.555556,FALSE
1,2,28,13,FALSE
0,2,1,0,FALSE
1,0.5,349,115,FALSE
0,0.5,118,15.571429,FALSE
1,0.553571,477,30.533333,FALSE
0,0.142857,135,15.625,FALSE
8,1,108,20.2,FALSE
28,2,8,0,FALSE
0,0.5,133,42,FALSE
27,0.844444,79,6.4,FALSE
3,2,75,24,FALSE
1,2,13,5.5,FALSE
526,0.998047,300,7.606061,FALSE
7,0.806667,324,27.090909,FALSE
0,2,5,4,FALSE
3,2,75,24,FALSE
36,2,28,2.111111,FALSE
0,0,51,15.666667,FALSE
0,0.833333,84,25,FALSE
1,2,9,3.5,FALSE
3,2,24,7,FALSE
1,0.5,349,115,FALSE
1,2,13,5.5,FALSE
0,0.425,234,19.909091,FALSE
0,0.75,469,13.030303,FALSE
0,0.5,242,58.5,FALSE
1,2,10,4,FALSE
0,2,5,4,FALSE
8,1,108,20.2,FALSE
1,2,13,5.5,FALSE
0,2,1,0,FALSE
39,0.8,333,28.909091,FALSE
0,0,101,15.666667,FALSE
3,2,50,15.666667,FALSE
1,2,42,13,FALSE
0,0,66,15.25,FALSE
1,0.5,28,8,FALSE
0,0.75,469,13.030303,FALSE
1,2,9,3.5,FALSE
15,0.666667,198,18.5,TRUE
1,0.5,314,103.333333,TRUE
0,0.25,72,13.2,TRUE
8,0.607143,246,29.25,TRUE
0,0.2,861,142.166667,TRUE
8,1.24359,1171,217.6,TRUE
1,2,17,7.5,TRUE
15,0.666667,198,18.5,TRUE
8,0.607143,246,29.25,TRUE
1,0.5,1326,440.666667,TRUE
232,0.901042,807,30.96,TRUE
268,0.562963,732,24.964286,TRUE
4,0.5,244,47.6,TRUE
1224,0.895408,1289,21,TRUE
0,0.831481,576,9.290909,TRUE
1,1,67,19,TRUE
1101,0.912037,1164,19.945455,TRUE
3,0.4,65,9.666667,TRUE
1101,0.912037,1164,19.945455,TRUE
1,2,27,12.5,TRUE
268,0.562963,732,24.964286,TRUE
1,2,17,7.5,TRUE
0,0.2,861,142.166667,TRUE
1101,0.912037,1164,19.945455,TRUE
435,0.8,275,7.83871,TRUE
0,0.5,64,19.666667,TRUE
1,2,12,5,TRUE
0,0.5,64,19.666667,TRUE
1,1,67,19,TRUE
1,2,34,16,TRUE
1,1,67,19,TRUE
0,0.342105,497,23.65,TRUE
0,2,12,9,TRUE
3321,1.012346,269,2.268293,TRUE
29,0.769231,546,37.642857,TRUE
3,0.4,65,9.666667,TRUE
3321,1.012346,269,2.268293,TRUE
1,0.5,314,103.333333,TRUE
1,2,34,16,TRUE
0,2,28,21,TRUE
0,0.342105,497,23.65,TRUE
6,0.65,253,48.6,TRUE
0,0.2,861,142.166667,TRUE
151,0.828571,390,16.5,TRUE
9,1,658,92.714286,TRUE
1,0.5,314,103.333333,TRUE
0,0.831481,576,9.290909,TRUE
1,0.5,1248,414.666667,TRUE
1,1,67,19,TRUE
1101,0.912037,1164,19.945455,TRUE
1,0.5,1248,414.666667,TRUE
1,2,34,16,TRUE
4,0.5,244,47.6,TRUE
0,0.5,64,19.666667,TRUE
1,2,12,5,TRUE
0,2,1,0,TRUE
268,0.562963,732,24.964286,TRUE
1,0.5,1248,414.666667,TRUE
1,2,34,16,TRUE
1362,1.001603,2089,37.962264,TRUE
435,0.8,275,7.83871,TRUE
0,0.342105,497,23.65,TRUE
1,1.428571,1872,618.333333,TRUE
6,0.65,253,48.6,TRUE
3321,1.012346,269,2.268293,TRUE
16,0.75,79,7.444444,TRUE
1,0.5,314,103.333333,TRUE
8,0.75,261,15.0625,TRUE
16,0.75,79,7.444444,TRUE
1287,0.948889,1928,33.6,TRUE
