@relation synapseA-weka.filters.supervised.instance.Resample-B1.0-S1-Z44.07583-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute dam numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
10,16,3,10,0,1.6667,FALSE
11,41,6,11,0.923077,3.8,FALSE
13,35,7,13,0.857143,1.8571,FALSE
7,13,3,7,0,1.3333,FALSE
12,25,4,9,0.666667,2,FALSE
14,67,0,13,1,10.4,FALSE
12,19,6,8,1,3.2,FALSE
7,17,8,5,0.666667,1.6,FALSE
5,9,4,5,1,0.5,FALSE
11,18,10,9,1,0.6,FALSE
10,23,1,8,0,5.5,FALSE
10,1,0,1,0,1,FALSE
55,4,6,1,0,1,FALSE
31,48,37,11,1,2.9286,FALSE
12,31,13,12,0.333333,1.6667,FALSE
13,44,7,10,0.181818,1.5455,FALSE
5,1,0,2,0,1,FALSE
8,14,3,8,0,1.3333,FALSE
6,16,2,6,1,2,FALSE
11,31,3,11,0,3.6667,FALSE
15,8,1,4,0,2.5,FALSE
12,30,13,12,0.333333,2.5,FALSE
9,13,6,9,0,0.75,FALSE
7,16,3,5,0,3,FALSE
11,24,4,8,0,4.25,FALSE
6,8,1,4,0,1.5,FALSE
14,68,28,13,0.666667,5.2222,FALSE
10,12,66,3,0,1,FALSE
11,24,6,11,1,1.75,FALSE
8,21,16,5,0.875,1.75,FALSE
4,2,1,2,0,1,FALSE
10,2,1,2,0,1,FALSE
11,6,15,1,0,1,FALSE
6,7,0,3,1,1.6667,FALSE
16,49,6,14,0.666667,3.4167,FALSE
10,23,4,10,1,4,FALSE
2,12,22,1,1,1.2222,FALSE
8,11,1,6,1,0.3333,FALSE
4,8,28,0,0,1,FALSE
16,34,257,4,0.615385,1.2692,FALSE
22,33,7,5,1,2.3333,FALSE
10,24,11,9,0.666667,2.8333,FALSE
56,47,1081,9,0,1,FALSE
7,29,11,6,0.2,1.2857,FALSE
18,44,781,0,1,0.9767,FALSE
82,6,3,0,1,0,FALSE
14,41,0,10,1,1.7,FALSE
4,2,1,2,0,1,FALSE
2,28,87,1,1,0.9444,FALSE
17,31,245,4,0.666667,1.3462,FALSE
11,28,8,10,1,1.8,FALSE
