@relation synapseA-weka.filters.supervised.instance.Resample-B1.0-S1-Z44.07583-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute dam numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
12,29,3,12,0,3.3333,FALSE
6,6,3,5,0,0.3333,FALSE
7,9,1,7,0,0.5,FALSE
25,35,20,14,0.8,1.75,FALSE
11,27,1,9,1,3.6667,FALSE
17,31,245,4,0.666667,1.3462,FALSE
5,9,4,5,1,0.5,FALSE
14,68,28,13,0.666667,5.2222,FALSE
4,2,0,0,0,0,FALSE
8,4,6,2,0,1,FALSE
22,21,4,9,1,2.25,FALSE
16,30,1,14,0,12.5,FALSE
10,37,14,8,0.714286,3.3333,FALSE
8,19,9,1,1,1.2,FALSE
13,24,13,13,0.333333,1.3333,FALSE
11,27,13,11,0.333333,2,FALSE
14,30,0,12,1,4.75,FALSE
56,47,1081,9,0,1,FALSE
18,40,4,16,0.5,0.5,FALSE
11,13,15,11,0,0.8333,FALSE
14,17,10,2,0,2,FALSE
8,14,1,8,0,0.5,FALSE
5,9,4,5,1,0.5,FALSE
11,26,4,11,1,2.75,FALSE
20,59,2,20,0.75,0.6,FALSE
2,8,3,1,0,0,FALSE
12,14,1,5,0,1.5,FALSE
5,15,1,3,0,1,FALSE
18,15,1,15,0,3.5,FALSE
22,66,4,20,1,0.6,FALSE
10,12,26,3,0.428571,0.7778,FALSE
12,14,0,12,1,2,FALSE
13,32,0,6,0.666667,0.9,FALSE
14,22,15,9,0,2.3333,FALSE
12,19,6,8,1,3.2,FALSE
5,9,4,5,1,0.5,FALSE
12,65,3,11,0.5,7,FALSE
10,30,2,10,1,4.25,FALSE
10,23,13,10,0.333333,1.1667,FALSE
2,1,0,0,0,1,FALSE
11,18,10,9,1,0.6,FALSE
12,22,3,10,1,3.3333,FALSE
2,1,0,0,0,1,FALSE
11,24,6,11,1,1.75,FALSE
4,3,3,2,0,1,FALSE
6,22,0,3,1,3,FALSE
14,46,0,9,1,3.2857,FALSE
8,18,0,6,1,3,FALSE
2,4,0,1,1,0.6667,FALSE
6,31,13,5,1,2.1667,FALSE
6,8,1,4,0,1.5,FALSE
16,50,105,12,0.888889,1.4737,FALSE
19,70,53,13,0.666667,1.4286,FALSE
14,48,33,7,0.5,1.4,FALSE
10,20,0,7,1,0.8333,FALSE
29,76,172,17,0.714286,1.875,FALSE
11,28,1,11,1,2.6667,FALSE
4,8,4,4,1,0.5,FALSE
11,45,22,11,1,0.7778,FALSE
18,44,781,0,1,0.9767,FALSE
14,35,0,7,1,1.5,FALSE
2,25,87,1,1,0.9444,FALSE
14,33,6,14,0.8,1.4,FALSE
6,22,0,3,1,3,FALSE
12,10,0,9,1,0.6,FALSE
12,25,4,9,0.666667,2,FALSE
10,27,0,8,1,2.6667,FALSE
9,32,30,6,0.857143,1.4615,FALSE
18,70,143,17,0,2.2174,FALSE
13,40,13,13,0.6,2.6667,FALSE
6,26,0,3,1,4.2,FALSE
8,11,1,6,1,0.3333,FALSE
11,32,13,10,0.5,1.6667,FALSE
0,2,0,0,0,0,FALSE
11,38,0,9,1,1.3636,FALSE
7,42,9,4,1,3.2857,FALSE
5,2,1,2,0,1,FALSE
2,28,87,1,1,0.9444,FALSE
13,60,65,10,0.454545,1.8889,FALSE
12,31,13,12,0.333333,1.6667,FALSE
7,17,8,5,0.666667,1.8,FALSE
4,1,0,2,0,1,FALSE
