@relation synapseA-weka.filters.supervised.instance.Resample-B1.0-S1-Z44.07583-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute dam numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
5,1,0,2,0,1,FALSE
10,27,0,8,1,2.6667,FALSE
14,14,1,10,0,3.5,FALSE
14,22,15,9,0,2.3333,FALSE
14,45,10,12,1,1.4615,FALSE
12,29,3,12,0,3.3333,FALSE
11,24,6,11,1,1.75,FALSE
25,35,20,14,0.8,1.75,FALSE
9,38,4,9,1,5.4,FALSE
12,73,67,12,1,2.4,FALSE
9,36,11,7,0.833333,1.9,FALSE
5,9,4,5,1,0.5,FALSE
14,15,1,7,0,1.5,FALSE
6,31,13,5,1,2.1667,FALSE
9,29,0,6,1,1.1429,FALSE
6,10,22,3,0.666667,0.8889,FALSE
9,32,0,7,1,2.625,FALSE
9,26,3,9,0,3.6667,FALSE
8,27,35,5,1,1.5714,FALSE
11,26,13,11,0.333333,1.3333,FALSE
10,41,20,9,0.666667,2.375,FALSE
9,13,6,9,0,0.75,FALSE
16,34,257,4,0.615385,1.2692,FALSE
21,44,24,21,0.8,1.125,FALSE
6,22,0,3,1,3,FALSE
22,21,4,9,1,2.25,FALSE
7,17,8,5,0.666667,1.8,FALSE
10,23,1,8,0,5.5,FALSE
16,31,245,4,0.666667,1.3462,FALSE
12,31,13,12,0.333333,1.6667,FALSE
12,31,6,12,0.666667,2.4,FALSE
55,154,540,30,1,1.5574,FALSE
18,70,143,17,0,2.2174,FALSE
12,25,4,9,0.666667,2,FALSE
10,1,0,1,0,1,FALSE
46,7,21,1,0,1,FALSE
5,2,1,2,0,1,FALSE
11,25,3,11,0,4.3333,FALSE
15,8,1,4,0,2.5,FALSE
17,61,6,16,0.8,6.4,FALSE
10,23,13,10,0.333333,1.1667,FALSE
7,15,3,7,0,1.3333,FALSE
18,15,1,15,0,3.5,FALSE
1,13,0,0,0,0.5,FALSE
12,19,6,8,1,3.2,FALSE
2,12,22,1,1,1.2222,FALSE
2,4,0,0,1,0.6667,FALSE
20,59,2,20,0.75,0.6,FALSE
11,24,3,11,0,3,FALSE
12,10,0,9,1,0.6,FALSE
14,30,0,12,1,4.75,FALSE
15,59,203,12,0.916667,1.6957,FALSE
2,1,0,0,0,1,FALSE
18,44,781,0,1,0.9767,FALSE
11,38,0,9,1,1.3636,FALSE
13,34,2,13,1,4.5,FALSE
11,8,0,10,1,1.5,FALSE
13,40,13,13,0.6,2.6667,FALSE
14,41,0,10,1,1.7,FALSE
12,31,13,12,0.333333,1.6667,FALSE
12,32,17,11,0.333333,2.8571,FALSE
6,33,2,5,1,1.6,FALSE
7,4,6,1,0,1,FALSE
9,29,4,9,1,1.75,FALSE
15,22,8,8,0.5,1,FALSE
9,22,3,9,0,4,FALSE
16,50,105,12,0.888889,1.4737,FALSE
14,22,15,9,0,2.3333,FALSE
4,8,28,0,0,1,FALSE
7,19,2,7,1,1,FALSE
13,60,65,10,0.454545,1.8889,FALSE
12,65,3,11,0.5,7,FALSE
10,12,66,3,0,1,FALSE
18,40,4,16,0.5,0.5,FALSE
10,3,3,1,0,1,FALSE
13,35,7,13,0.857143,1.8571,FALSE
7,14,0,5,0,3,FALSE
7,12,1,2,0,0.8333,FALSE
12,32,0,10,1,2,FALSE
8,19,9,1,1,1.2,FALSE
8,14,1,8,0,0.5,FALSE
11,36,17,9,0.833333,1.9091,FALSE
9,22,3,9,0,3.3333,FALSE
16,49,6,14,0.666667,3.4167,FALSE
4,3,3,2,0,1,FALSE
12,1,0,2,0,1,FALSE
7,42,9,4,1,3.2857,FALSE
12,31,0,12,0.25,0.6,FALSE
11,24,4,8,0,4.25,FALSE
10,21,0,9,1,1.6,FALSE
22,66,4,20,1,0.6,FALSE
5,12,3,4,0,1,FALSE
11,23,2,10,1,1.25,FALSE
30,103,48,28,0.833333,4.0625,TRUE
13,36,493,0,1,0.9714,TRUE
11,6,1,3,0,0,TRUE
17,32,11,16,0.777778,2.8333,TRUE
15,1,0,3,0,1,TRUE
35,101,3,33,1,1.6667,TRUE
16,46,87,12,1,1.5,TRUE
10,44,47,8,0.7,2.6,TRUE
12,37,2,7,1,2.5833,TRUE
11,8,0,10,1,1.5,TRUE
4,22,2,3,1,1.75,TRUE
14,58,100,12,1,2.0588,TRUE
20,51,0,16,1,6.4,TRUE
18,58,43,16,0.666667,2.6667,TRUE
15,61,234,11,1,2.08,TRUE
8,13,2,8,1,1,TRUE
11,2,1,3,0,1,TRUE
17,68,43,15,0.777778,1.8,TRUE
14,16,0,14,1,3,TRUE
14,53,78,10,1,2.5882,TRUE
20,62,0,20,1,1.625,TRUE
45,147,490,29,0.909091,1.4667,TRUE
11,38,81,10,1,0.8667,TRUE
15,38,7,14,0.666667,4,TRUE
26,77,99,26,1,2.6,TRUE
13,35,20,13,1,1.5,TRUE
15,14,1,10,0,3.5,TRUE
38,102,30,37,1,2.2222,TRUE
7,22,11,4,1,1.9,TRUE
4,29,58,3,1,1.5625,TRUE
26,63,20,26,1,1,TRUE
12,36,3,12,0.666667,3.7143,TRUE
29,92,213,27,0.714286,2.3704,TRUE
5,8,1,5,1,0.3333,TRUE
28,84,99,28,1,2.6,TRUE
28,87,150,26,0.727273,2.9167,TRUE
10,16,3,10,0,1.6667,TRUE
10,36,2,10,1,4.5,TRUE
15,53,25,7,1,2.9,TRUE
8,8,4,7,1,0.75,TRUE
14,65,20,13,1,5.875,TRUE
9,17,13,8,1,0.8571,TRUE
15,58,100,13,1,2.0588,TRUE
31,96,28,27,0,2.875,TRUE
13,26,0,6,1,1.4,TRUE
4,13,1,4,0,0.6667,TRUE
38,108,39,37,0.5,2.2,TRUE
29,64,38,28,1,2.0833,TRUE
12,14,0,12,1,2,TRUE
10,29,20,10,1,1.25,TRUE
39,96,30,38,1,2.3333,TRUE
71,45,13,21,1,2.1667,TRUE
10,32,3,10,1,4.3333,TRUE
37,144,1172,30,0.961538,1.8302,TRUE
31,36,22,14,1,1.75,TRUE
12,60,0,11,1,8.2,TRUE
12,38,27,9,1,2,TRUE
23,33,7,5,1,2.3333,TRUE
13,48,63,10,0.875,2,TRUE
15,37,2,14,1,5.4,TRUE
9,49,4,7,1,3,TRUE
14,19,1,12,1,2.3333,TRUE
8,47,13,8,0.5,1.5,TRUE
18,71,1,16,0.857143,2.7273,TRUE
7,16,4,6,1,1.5,TRUE
25,9,36,4,0,1,TRUE
11,58,28,10,0.666667,4.5556,TRUE
31,107,104,29,0.833333,3.5,TRUE
20,25,2,20,1,2.25,TRUE
17,38,20,17,1,1.625,TRUE
8,27,35,5,1,1.5714,TRUE
7,19,4,7,1,1.5,TRUE
17,57,2,16,1,7.75,TRUE
34,52,60,12,1,2.8125,TRUE
34,96,9,32,0.75,4.2857,TRUE
13,5,10,3,0,1,TRUE
14,35,0,7,1,1.5,TRUE
11,56,20,10,1,5.125,TRUE
18,52,37,15,1,2.0667,TRUE
13,1,0,2,0,1,TRUE
42,105,589,20,0.9,2.0426,TRUE
15,38,2,14,1,5.6,TRUE
19,15,1,15,0,3.5,TRUE
17,39,30,16,0.75,1.3333,TRUE
5,30,1,3,0,4.5,TRUE
13,26,2,11,1,3.5,TRUE
