@relation synapseA-weka.filters.supervised.instance.Resample-B1.0-S1-Z44.07583-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute dam numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
13,31,4,9,0.5,3,FALSE
13,32,0,6,0.666667,0.9,FALSE
21,73,110,19,1,2.4286,FALSE
12,30,13,12,0.333333,2.1667,FALSE
11,28,1,11,1,2.6667,FALSE
8,18,0,6,1,3,FALSE
6,7,0,3,1,1.6667,FALSE
15,59,203,12,0.916667,1.6957,FALSE
11,24,3,11,0,3,FALSE
7,29,11,6,0.2,1.2857,FALSE
5,1,0,2,0,1,FALSE
2,7,1,1,0,1.3333,FALSE
6,33,2,5,1,1.6,FALSE
7,4,6,1,0,1,FALSE
15,8,1,4,0,2.5,FALSE
8,20,8,8,0.857143,1.8,FALSE
14,16,0,14,1,3,FALSE
8,11,1,6,1,0.3333,FALSE
9,29,4,9,1,1.75,FALSE
11,26,13,11,0.333333,1.3333,FALSE
8,4,6,2,0,1,FALSE
7,16,3,5,0,3,FALSE
10,28,9,9,0.5,0.6667,FALSE
3,30,26,3,1,1.625,FALSE
5,15,1,3,0,1,FALSE
11,16,1,6,0,2.5,FALSE
10,23,13,10,0.333333,1.1667,FALSE
9,23,3,9,0,2.3333,FALSE
82,6,3,0,1,0,FALSE
10,33,28,10,0.666667,1.2222,FALSE
7,42,9,4,1,3.2857,FALSE
7,23,16,4,0.75,1,FALSE
5,9,4,5,1,0.5,FALSE
2,4,0,0,1,0.6667,FALSE
10,29,0,8,1,2.125,FALSE
15,39,7,14,0.666667,4.1667,FALSE
9,32,30,6,0.857143,1.4615,FALSE
1,13,0,0,0,0.5,FALSE
4,3,3,2,0,1,FALSE
8,14,3,8,0,1.3333,FALSE
22,33,7,5,1,2.3333,FALSE
8,19,9,1,1,1.2,FALSE
9,26,3,9,0,3.6667,FALSE
11,24,4,8,0,4.25,FALSE
7,17,8,5,0.666667,1.8,FALSE
11,92,349,11,1,1.6296,FALSE
8,27,35,5,1,1.5714,FALSE
14,1,0,3,0,1,FALSE
10,21,0,9,1,1.6,FALSE
7,22,11,4,1,1.9,FALSE
14,15,1,7,0,1.5,FALSE
8,19,3,8,0,3,FALSE
6,11,35,3,0.666667,0.9,FALSE
17,88,56,15,0.909091,2.125,FALSE
11,26,4,11,1,2.75,FALSE
6,16,2,6,1,2,FALSE
15,26,29,7,1,1.5714,FALSE
16,50,105,12,0.888889,1.4737,FALSE
6,31,13,5,1,2.1667,FALSE
10,13,1,6,0.666667,0.6667,FALSE
14,30,0,12,1,4.75,FALSE
7,17,8,5,0.666667,1.6,FALSE
11,33,6,11,0.666667,4.2,FALSE
55,4,6,1,0,1,FALSE
7,9,1,7,0,0.5,FALSE
10,20,13,10,0.8,0.6667,FALSE
6,34,19,5,0.5,2,FALSE
1,8,0,0,1,1.4286,FALSE
13,39,28,13,0.666667,1.4444,FALSE
8,24,3,8,0,2.6667,FALSE
15,32,9,14,0.777778,2.8333,FALSE
7,15,3,7,0,1.3333,FALSE
11,6,15,1,0,1,FALSE
13,14,0,2,1,1.4286,FALSE
14,48,33,7,0.5,1.4,FALSE
31,48,37,11,1,2.9286,FALSE
10,23,13,10,0.333333,1.1667,FALSE
2,4,0,0,1,0.6667,FALSE
25,79,66,24,0.5,2.7692,FALSE
34,136,1269,28,0.925926,1.3704,FALSE
11,31,3,11,0,3.6667,FALSE
16,30,1,14,0,12.5,FALSE
11,27,1,9,1,3.6667,FALSE
4,2,0,0,0,0,FALSE
11,25,3,11,0,4.3333,FALSE
8,29,4,8,1,1.75,FALSE
1,8,0,0,1,1.4286,FALSE
12,73,67,12,1,2.4,FALSE
14,46,0,9,1,3.2857,FALSE
5,28,1,3,0,2.5,FALSE
2,28,87,1,1,0.9444,FALSE
4,18,13,4,1,0.6667,FALSE
16,24,8,7,0.5,1.2,FALSE
34,52,60,12,1,2.8125,TRUE
14,53,78,10,1,2.5882,TRUE
11,56,20,10,1,5.125,TRUE
14,35,0,7,1,1.5,TRUE
15,37,2,14,1,5.4,TRUE
38,108,39,37,0.5,2.2,TRUE
7,19,4,7,1,1.5,TRUE
15,61,234,11,1,2.08,TRUE
10,36,2,10,1,4.5,TRUE
39,96,30,38,1,2.3333,TRUE
8,8,4,7,1,0.75,TRUE
15,14,1,10,0,3.5,TRUE
11,28,6,11,0.666667,3.2,TRUE
9,27,3,9,0,2.6667,TRUE
6,6,3,5,0,0.3333,TRUE
30,103,48,28,0.833333,4.0625,TRUE
13,26,0,6,1,1.4,TRUE
28,87,150,26,0.727273,2.9167,TRUE
20,62,0,20,1,1.625,TRUE
42,105,589,20,0.9,2.0426,TRUE
14,74,299,12,1,2.0333,TRUE
7,22,11,4,1,1.9,TRUE
11,6,1,3,0,0,TRUE
25,9,36,4,0,1,TRUE
31,107,104,29,0.833333,3.5,TRUE
17,57,2,16,1,7.75,TRUE
71,45,13,21,1,2.1667,TRUE
17,38,20,17,1,1.625,TRUE
4,13,1,4,0,0.6667,TRUE
13,35,20,13,1,1.5,TRUE
