@relation jeditA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z151.7241379

@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute moa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute max_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
5,1,2,5,2,1,22,0,0,0.625,1,1,1,FALSE
22,3,1,3,0,1.0625,283,0,0,0.285714,1,2,24,FALSE
2,1,2,0,2,2,2,0,0,0.625,0,0,1,FALSE
180,6075,5,1,27,0.921126,5223,0.717391,1,0.138067,0,0,9,FALSE
9,1,1,3,0,0.5,71,1,0,0.444444,1,2,6,FALSE
23,6,3,7,2,2,175,0,0,0.583333,1,1,1,FALSE
45,61,3,6,11,0.769231,425,1,1,0.294872,0,0,8,FALSE
3,1,2,2,2,2,8,0,0,0.625,0,0,1,FALSE
11,6,1,1,0,2,93,0,0,0.571429,1,2,5,FALSE
66,3,1,4,6,0.751701,6259,0.166667,1,0.5,0,0,163,FALSE
34,52,10,4,10,0.8125,168,0.5,0,0.178571,1,1,4,FALSE
2,1,3,2,2,2,2,0,0,1,0,0,1,FALSE
14,3,6,3,3,2,46,0,0,0.833333,0,0,1,FALSE
29,23,19,3,8,0.72,244,1,1,0.16,0,0,5,FALSE
45,61,3,6,11,0.769231,425,1,1,0.294872,0,0,8,FALSE
33,6,1,10,1,0.625,204,0,0,0.433333,1,1,1,FALSE
5,6,1,2,3,1,15,0,1,0.533333,0,0,1,FALSE
2,0,16,0,1,2,5,0,0,1,0,0,0,FALSE
109,1019,16,25,26,0.944816,2553,0.461538,2,0.230072,1,2,11,FALSE
27,10,2,3,3,0.75,181,1,0,0.5,2,4,1,FALSE
2,0,1,2,1,2,5,0,0,1,0,0,0,FALSE
12,28,4,4,6,0.75,91,1,3,0.37037,0,0,3,FALSE
21,1,1,3,1,0.5,159,1,1,1,1,3,1,FALSE
2,0,9,1,1,2,12,0,0,1,0,0,0,FALSE
10,3,2,2,2,2,40,0,0,0.583333,0,0,2,FALSE
33,0,4,1,8,0.571429,419,1,0,0.625,0,0,12,FALSE
