@relation jeditA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z151.7241379

@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute moa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute max_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
5,0,1,1,3,0,59,1,0,0.666667,0,0,3,FALSE
4,3,1,2,2,1,13,0,1,0.625,0,0,1,FALSE
30,6,3,14,4,2,132,0,0,0.875,0,0,7,FALSE
111,666,12,15,14,2,1616,0,0,0.153846,0,0,30,FALSE
4,6,5,0,4,2,4,0,0,1,0,0,1,FALSE
1,0,5,1,1,2,1,0,0,1,0,0,1,FALSE
98,123,4,17,3,0.784314,639,1,3,0.194444,3,4,15,FALSE
14,16,1,1,8,0.714286,49,1,0,1,0,0,1,FALSE
28,0,2,9,3,0.611111,201,0.833333,3,0.666667,0,0,9,FALSE
3,3,24,0,3,1.5,4,0,0,0.833333,0,0,1,FALSE
30,6,3,14,4,2,132,0,0,0.875,0,0,7,FALSE
95,51,2,13,4,0.782051,773,1,0,0.214286,0,0,6,FALSE
101,271,5,16,21,0.868571,787,0.857143,1,0.148,0,0,10,FALSE
19,5,1,6,7,0.809524,146,1,0,0.392857,1,1,2,FALSE
28,1,1,4,3,0.5,435,1,9,1,3,5,2,FALSE
2,0,6,2,1,2,5,0,0,1,0,0,0,FALSE
18,1,1,3,3,0.5,302,1,1,1,2,4,2,FALSE
29,5,5,6,3,0.666667,141,1,2,0.5,1,7,1,FALSE
10,1,1,11,1,1.125,137,0.625,4,0.625,1,1,1,FALSE
32,18,4,4,19,0.825,841,1,1,0.380952,0,0,17,FALSE
18,0,4,1,8,1.015957,361,0.106383,16,0.40625,0,0,2,FALSE
25,3,1,5,4,0.771429,215,0.857143,0,0.722222,1,3,7,FALSE
505,0,1,48,87,0.727689,23590,0.769231,8,0.138015,0,0,46,FALSE
56,44,3,9,1,0.763889,316,1,1,0.384615,4,12,5,FALSE
3,3,29,0,3,1.5,4,0,0,0.833333,0,0,1,FALSE
1,0,2,0,0,2,196,0,0,0,0,0,0,FALSE
505,0,1,48,87,0.727689,23590,0.769231,8,0.138015,0,0,46,FALSE
58,38,5,11,1,0.8,306,1,1,0.25,4,12,3,FALSE
5,1,0,2,2,2,74,0,0,0.625,0,0,9,FALSE
29,5,5,6,3,0.666667,141,1,2,0.5,1,7,1,FALSE
57,8,4,12,3,0.285714,429,1,1,0.3,4,11,36,FALSE
132,925,44,21,42,0.776471,1458,0.117647,5,0.144,0,0,33,FALSE
18,0,6,1,8,1.015625,368,0.104167,17,0.40625,0,0,2,FALSE
95,51,2,13,4,0.782051,773,1,0,0.214286,0,0,6,FALSE
12,6,2,2,4,0.666667,37,1,1,0.5,0,0,2,FALSE
17,0,4,5,2,0.5,61,1,1,0.416667,0,0,2,FALSE
10,1,1,11,1,1.125,137,0.625,4,0.625,1,1,1,FALSE
2,1,2,1,2,2,2,0,0,0.75,0,0,1,FALSE
18,8,1,4,2,0.75,106,0,0,0.333333,1,2,3,FALSE
18,1,1,3,3,0.5,302,1,1,1,2,4,2,FALSE
9,1,1,3,0,0.5,71,1,0,0.444444,1,2,6,FALSE
37,100,1,0,16,0.7,691,0.8,0,0.323529,0,0,13,FALSE
18,5,1,7,7,0.809524,153,1,2,0.392857,2,2,2,FALSE
1,0,5,1,1,2,1,0,0,1,0,0,1,FALSE
3,1,2,2,2,2,8,0,0,0.625,0,0,1,FALSE
33,6,1,10,1,0.625,204,0,0,0.433333,1,1,1,FALSE
28,0,2,4,1,0.708333,338,1,0,0.5,2,4,3,FALSE
18,5,1,7,7,0.809524,153,1,2,0.392857,2,2,2,FALSE
58,38,5,11,1,0.8,306,1,1,0.25,4,12,3,FALSE
6,1,1,6,1,2,36,0,0,0.625,1,1,1,FALSE
18,0,4,1,8,1.015957,361,0.106383,16,0.40625,0,0,2,FALSE
28,0,2,4,1,0.708333,338,1,0,0.5,2,4,3,FALSE
25,0,2,1,0,0.436364,218,1,0,0.395833,0,0,3,FALSE
22,13,11,1,5,0.8,75,1,0,0.4,3,12,2,FALSE
21,0,7,2,1,2,93,0,0,1,0,0,0,FALSE
5,0,10,0,4,0.666667,28,1,0,0.5,0,0,1,FALSE
45,5,6,7,2,0.828571,536,1,3,0.3,0,0,3,FALSE
1,0,5,1,1,2,1,0,0,1,0,0,1,FALSE
14,3,6,3,3,2,46,0,0,0.833333,0,0,1,FALSE
4,6,5,0,4,2,4,0,0,1,0,0,1,FALSE
28,0,2,9,3,0.611111,201,0.833333,3,0.666667,0,0,9,FALSE
18,0,4,1,8,1.015625,368,0.104167,17,0.40625,0,0,2,FALSE
56,44,3,9,1,0.763889,316,1,1,0.384615,4,12,5,FALSE
2,1,3,2,2,2,2,0,0,1,0,0,1,FALSE
10,1,1,11,1,1.125,137,0.625,4,0.625,1,1,1,FALSE
2,1,3,2,2,2,2,0,0,1,0,0,1,FALSE
33,0,1,5,3,0.723684,431,1,10,0.5,3,5,2,FALSE
22,13,11,1,5,0.8,75,1,0,0.4,3,12,2,FALSE
1,0,5,1,1,2,1,0,0,1,0,0,1,FALSE
18,0,4,1,8,1.015957,361,0.106383,16,0.40625,0,0,2,FALSE
25,0,2,1,0,0.436364,218,1,0,0.395833,0,0,3,FALSE
18,0,6,1,8,1.015625,368,0.104167,17,0.40625,0,0,2,FALSE
7,1,1,9,1,1,80,0,0,0.625,1,1,1,FALSE
58,38,5,11,1,0.8,306,1,1,0.25,4,12,3,FALSE
59,52,1,7,10,0.709091,284,1,2,0.277778,0,0,3,FALSE
14,3,6,3,3,2,46,0,0,0.833333,0,0,1,FALSE
14,3,6,3,3,2,46,0,0,0.833333,0,0,1,FALSE
9,1,1,3,0,0.5,71,1,0,0.444444,1,2,6,FALSE
21,0,7,2,1,2,93,0,0,1,0,0,0,FALSE
28,0,2,4,1,0.708333,338,1,0,0.5,2,4,3,FALSE
6,15,1,0,6,2,6,0,0,0.75,0,0,1,FALSE
6,15,1,0,6,2,6,0,0,0.75,0,0,1,FALSE
2,0,6,2,1,2,5,0,0,1,0,0,0,FALSE
6,1,1,6,1,2,36,0,0,0.625,1,1,1,FALSE
5,0,10,0,4,0.666667,28,1,0,0.5,0,0,1,FALSE
30,6,3,14,4,2,132,0,0,0.875,0,0,7,FALSE
2,1,3,1,2,2,2,0,0,1,0,0,1,FALSE
78,230,17,17,20,0.925926,697,0.642857,5,0.206349,0,0,11,TRUE
374,5427,157,59,79,0.923831,5109,1,8,0.05177,0,0,68,TRUE
108,197,9,27,28,0.64,1228,1,2,0.112903,0,0,23,TRUE
19,0,2,3,0,0,204,1,0,0.535714,0,0,3,TRUE
374,5427,157,59,79,0.923831,5109,1,8,0.05177,0,0,68,TRUE
212,1606,26,36,29,0.942356,1917,0.684211,5,0.139063,3,12,21,TRUE
59,18,5,9,6,0.741259,1572,1,4,0.1875,0,0,45,TRUE
145,988,14,14,46,0.960918,1107,0.677419,5,0.101415,3,25,7,TRUE
78,230,17,17,20,0.925926,697,0.642857,5,0.206349,0,0,11,TRUE
55,14,3,9,4,0.675,607,0.2,1,0.138889,0,0,12,TRUE
72,32,2,9,3,0.872727,720,1,3,0.291667,1,1,8,TRUE
72,98,1,11,8,0.879808,1115,1,5,0.264706,1,2,35,TRUE
72,32,2,9,3,0.872727,720,1,3,0.291667,1,1,8,TRUE
67,55,10,16,8,0.820513,361,0.833333,1,0.257143,3,12,10,TRUE
40,3,3,14,2,0.72,252,1,3,0.305556,1,1,10,TRUE
212,1606,26,36,29,0.942356,1917,0.684211,5,0.139063,3,12,21,TRUE
38,28,3,5,1,0.392344,645,1,2,0.5,1,3,5,TRUE
50,9,3,5,3,0.8,305,1,0,0.305556,0,0,8,TRUE
38,28,3,5,1,0.392344,645,1,2,0.5,1,3,5,TRUE
38,28,3,5,1,0.392344,645,1,2,0.5,1,3,5,TRUE
72,32,2,9,3,0.872727,720,1,3,0.291667,1,1,8,TRUE
40,3,3,14,2,0.72,252,1,3,0.305556,1,1,10,TRUE
38,28,3,5,1,0.392344,645,1,2,0.5,1,3,5,TRUE
50,9,3,5,3,0.8,305,1,0,0.305556,0,0,8,TRUE
