@relation jeditA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z151.7241379

@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute moa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute max_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
16,0,2,0,8,0.222222,388,1,0,0.44,0,0,6,FALSE
45,2,1,5,4,0.611111,368,1,2,0.4,0,0,6,FALSE
109,1019,19,25,26,0.946488,2549,0.461538,2,0.230072,1,2,11,FALSE
9,12,13,2,0,0.761905,66,1,2,0.354167,0,0,3,FALSE
5,1,2,5,2,1,22,0,0,0.625,1,1,1,FALSE
12,13,5,0,6,0.5,64,1,0,0.166667,0,0,4,FALSE
6,15,1,0,6,2,6,0,0,0.75,0,0,1,FALSE
45,18,4,7,1,0.71875,205,1,1,0.5,4,12,2,FALSE
6,10,11,0,5,2,54,0,0,0.65,0,0,3,FALSE
26,33,14,5,11,0.45,141,0,0,0.363636,1,2,2,FALSE
20,15,2,0,4,1.12,183,0,0,0.5,1,1,14,FALSE
29,23,19,3,8,0.72,244,1,1,0.16,0,0,5,FALSE
16,91,6,2,14,2,38,0,0,0.414286,0,0,1,FALSE
29,3,4,5,8,0.333333,189,0,0,0.425,1,2,4,FALSE
4,1,7,0,2,2,9,0,0,0.75,0,0,0,FALSE
9,0,4,2,3,0,36,1,0,0.666667,1,1,1,FALSE
16,91,7,2,14,2,38,0,0,0.414286,0,0,1,FALSE
2,1,2,1,2,2,2,0,0,0.75,0,0,1,FALSE
22,3,1,3,0,1.0625,288,0,0,0.285714,1,2,25,FALSE
16,91,6,2,14,2,38,0,0,0.414286,0,0,1,FALSE
47,9,3,8,3,0.8,299,1,0,0.388889,0,0,1,FALSE
19,5,1,6,7,0.809524,146,1,0,0.392857,1,1,2,FALSE
45,61,3,6,11,0.769231,425,1,1,0.294872,0,0,8,FALSE
1,0,7,1,1,2,1,0,0,1,0,0,1,FALSE
9,0,4,2,3,0,36,1,0,0.666667,1,1,1,FALSE
28,6,1,7,8,0.678571,160,1,2,0.234375,0,0,6,FALSE
6,0,2,0,3,2,83,0,0,0.5625,1,11,3,FALSE
12,13,5,0,6,0.5,65,1,0,0.166667,0,0,4,FALSE
12,13,5,0,6,0.5,64,1,0,0.166667,0,0,4,FALSE
2,1,2,1,2,2,2,0,0,0.75,0,0,1,FALSE
4,1,7,0,2,2,9,0,0,0.75,0,0,0,FALSE
6,10,11,0,5,2,54,0,0,0.65,0,0,3,FALSE
7,1,1,9,1,1,80,0,0,0.625,1,1,1,FALSE
2,0,6,2,1,2,5,0,0,1,0,0,0,FALSE
2,1,2,1,2,2,2,0,0,0.75,0,0,1,FALSE
20,15,2,0,4,1.12,183,0,0,0.5,1,1,14,FALSE
16,0,2,0,8,0.222222,388,1,0,0.44,0,0,6,FALSE
5,6,1,2,3,1,15,0,1,0.533333,0,0,1,FALSE
5,6,1,2,3,1,15,0,1,0.533333,0,0,1,FALSE
20,15,2,0,4,1.12,183,0,0,0.5,1,1,14,FALSE
45,18,4,7,1,0.71875,205,1,1,0.5,4,12,2,FALSE
1,0,7,1,1,2,1,0,0,1,0,0,1,FALSE
7,1,1,6,1,2,30,0,0,0.625,1,1,1,FALSE
