@relation luceneA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z93.84615385-no-replacement

@attribute wmc numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
9,11,34,3,7,1,FALSE
2,5,1,0,1,0,FALSE
3,7,3,5,2,0,FALSE
13,31,0,6,11,1,FALSE
14,29,53,4,6,1,FALSE
5,18,0,1,4,0.4,FALSE
5,20,0,5,5,1,FALSE
5,12,0,1,0,0,FALSE
10,18,0,2,10,1,FALSE
1,2,0,3,0,0,FALSE
13,30,0,6,11,1,FALSE
2,7,1,0,2,0,FALSE
6,12,3,4,5,0,FALSE
5,19,0,2,5,0,FALSE
2,4,1,3,2,0,FALSE
13,23,58,11,11,0.578947,FALSE
2,4,1,3,2,0,FALSE
2,4,1,1,1,0,FALSE
2,6,0,4,2,1,FALSE
1,1,0,2,1,0,FALSE
1,2,0,0,1,0,FALSE
7,13,0,5,6,0.5,FALSE
11,102,1,20,0,1,FALSE
5,8,8,0,3,0,FALSE
6,15,0,3,6,1,FALSE
14,28,0,3,8,1,FALSE
6,18,5,0,1,0.5,FALSE
4,14,4,3,2,0,FALSE
3,7,3,5,2,0,FALSE
2,4,0,1,1,1,FALSE
1,2,0,0,1,0,FALSE
14,25,3,1,13,0,FALSE
5,21,0,3,0,0,FALSE
15,43,0,7,11,1,FALSE
6,7,15,3,0,0,FALSE
4,6,6,3,3,0,FALSE
2,5,0,5,2,0,FALSE
6,12,1,11,6,1,FALSE
10,12,17,1,8,0.75,FALSE
4,18,6,0,3,0,FALSE
7,16,0,3,6,1,FALSE
4,8,6,0,4,0,FALSE
3,4,0,1,2,0.333333,FALSE
9,10,2,0,8,0.666667,FALSE
3,4,3,0,3,0,FALSE
3,7,0,1,3,0.142857,FALSE
6,6,15,0,6,0,FALSE
7,10,21,0,7,0,FALSE
2,4,1,1,1,0,FALSE
7,13,15,3,7,1,FALSE
5,7,10,6,4,0,FALSE
10,24,0,5,10,1,FALSE
4,5,0,3,3,0.666667,FALSE
5,6,0,0,0,0,FALSE
3,8,3,0,1,0,FALSE
3,9,3,3,0,0,FALSE
1,2,0,2,0,0,FALSE
2,10,1,5,2,1,FALSE
3,6,0,3,3,0,FALSE
10,10,45,0,10,0,FALSE
10,42,7,12,9,0.5,TRUE
5,6,4,1,5,1,TRUE
18,22,147,0,17,1,TRUE
18,93,0,21,0,1,TRUE
17,55,12,10,13,1,TRUE
18,28,51,4,15,1,TRUE
5,16,0,2,5,1,TRUE
3,8,0,3,3,1,TRUE
5,18,0,15,4,0,TRUE
7,12,1,0,6,1,TRUE
6,14,13,0,5,0,TRUE
8,12,8,4,8,1,TRUE
12,13,66,3,12,0,TRUE
26,55,0,7,22,1,TRUE
27,80,193,13,21,1,TRUE
13,61,0,9,0,0.333333,TRUE
7,13,15,3,7,1,TRUE
16,40,70,7,16,1,TRUE
2,4,1,3,2,0,TRUE
6,33,3,16,6,1,TRUE
6,29,0,7,0,0.666667,TRUE
20,52,86,14,9,1,TRUE
17,26,124,4,16,1,TRUE
7,37,0,11,7,1,TRUE
27,84,193,16,21,1,TRUE
17,43,48,8,13,1,TRUE
11,28,19,11,5,1,TRUE
18,44,0,4,4,0.461538,TRUE
5,16,0,2,5,1,TRUE
7,30,1,5,7,1,TRUE
5,13,0,5,4,0.5,TRUE
7,20,9,7,6,0,TRUE
7,10,21,0,7,0,TRUE
17,55,12,10,13,1,TRUE
2,8,1,6,0,0,TRUE
6,25,0,10,6,0,TRUE
6,30,3,4,5,0.333333,TRUE
5,17,0,6,5,1,TRUE
1,2,0,1,1,0,TRUE
3,8,3,0,0,0,TRUE
12,21,0,0,9,0,TRUE
5,20,0,6,0,1,TRUE
13,38,0,6,4,0.571429,TRUE
2,4,0,1,1,1,TRUE
3,4,3,1,3,0,TRUE
2,2,1,0,2,0,TRUE
10,18,0,2,10,1,TRUE
18,18,153,1,18,0,TRUE
12,12,66,0,12,0,TRUE
10,21,0,4,6,1,TRUE
18,61,69,16,0,1,TRUE
21,47,108,8,15,0.333333,TRUE
8,21,4,3,7,1,TRUE
6,19,15,0,4,0,TRUE
6,19,13,1,5,0.333333,TRUE
14,17,91,0,14,0,TRUE
20,51,164,6,16,0.25,TRUE
45,137,732,28,20,0.590909,TRUE
27,64,171,11,22,1,TRUE
5,21,0,3,0,0,TRUE
7,14,0,1,7,1,TRUE
