@relation luceneA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z93.84615385-no-replacement

@attribute wmc numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
2,4,1,1,1,0,FALSE
1,2,0,2,0,0,FALSE
11,37,3,10,6,0,FALSE
6,18,5,0,1,0.5,FALSE
2,5,1,3,2,0,FALSE
6,6,15,4,6,0,FALSE
2,5,0,5,2,0,FALSE
7,27,1,8,6,1,FALSE
2,3,1,1,2,0,FALSE
13,31,0,6,11,1,FALSE
2,5,1,0,0,0,FALSE
13,31,0,14,13,1,FALSE
9,14,8,2,6,1,FALSE
6,14,0,1,5,0,FALSE
1,2,0,3,0,0,FALSE
2,12,1,7,1,0,FALSE
2,2,1,2,2,0,FALSE
5,7,6,3,4,1,FALSE
13,39,72,7,12,1,FALSE
15,22,0,1,14,0.285714,FALSE
2,4,0,1,1,1,FALSE
3,6,3,4,3,0,FALSE
2,4,1,1,1,0,FALSE
1,2,0,0,1,0,FALSE
13,36,58,7,13,1,FALSE
8,19,0,3,8,1,FALSE
9,51,14,6,5,0.75,FALSE
5,6,0,0,0,0,FALSE
7,15,0,8,6,0.5,FALSE
8,15,0,1,7,1,FALSE
2,4,1,3,2,0,FALSE
10,12,17,1,8,0.75,FALSE
1,2,0,0,1,0,FALSE
6,6,15,0,6,0,FALSE
14,22,61,1,13,0,FALSE
14,29,53,4,6,1,FALSE
3,7,3,4,3,0,FALSE
15,41,25,5,7,0.846154,FALSE
11,25,0,3,6,1,FALSE
6,6,15,0,6,0,FALSE
6,19,15,0,4,0,FALSE
8,8,28,2,8,0,FALSE
5,18,0,1,4,0.4,FALSE
14,25,3,1,13,0,FALSE
1,1,0,2,1,0,FALSE
7,13,0,5,6,0.5,FALSE
1,1,0,0,0,0,FALSE
3,4,3,0,3,0,FALSE
5,14,0,4,0,0.333333,FALSE
2,4,1,3,2,0,FALSE
3,7,3,5,2,0,FALSE
8,29,16,1,6,1,FALSE
11,25,0,3,6,1,FALSE
2,4,1,1,1,0,FALSE
5,18,0,1,4,0.4,FALSE
7,10,21,1,7,0,FALSE
5,19,0,2,5,0,FALSE
3,4,3,1,3,0,FALSE
7,10,21,1,7,0,FALSE
13,30,0,6,11,1,FALSE
5,15,0,2,5,1,FALSE
3,13,1,10,3,0,TRUE
7,21,0,6,5,0.666667,TRUE
20,51,164,6,16,0.25,TRUE
14,22,61,1,13,0,TRUE
15,54,41,11,10,0.533333,TRUE
8,17,0,5,4,1,TRUE
13,19,70,1,11,1,TRUE
17,43,48,8,13,1,TRUE
2,2,1,0,2,0,TRUE
23,28,247,14,22,1,TRUE
5,18,0,15,4,0,TRUE
45,137,732,28,20,0.590909,TRUE
2,3,1,0,0,0,TRUE
3,10,1,2,3,1,TRUE
11,42,0,6,10,1,TRUE
16,34,62,6,3,1,TRUE
14,31,0,7,12,1,TRUE
16,41,10,9,15,0,TRUE
5,16,0,2,5,1,TRUE
26,56,0,14,17,1,TRUE
19,25,167,3,18,1,TRUE
4,6,6,3,3,0,TRUE
18,61,69,16,0,1,TRUE
13,38,0,7,4,0.533333,TRUE
15,27,7,6,7,1,TRUE
18,44,0,4,4,0.461538,TRUE
12,13,66,3,12,0,TRUE
5,16,0,2,5,1,TRUE
10,24,0,5,10,1,TRUE
10,21,0,3,1,1,TRUE
14,38,0,6,11,1,TRUE
2,3,1,1,2,0,TRUE
15,18,103,0,15,1,TRUE
7,25,0,5,5,1,TRUE
6,39,0,5,5,1,TRUE
16,40,70,7,16,1,TRUE
12,13,0,0,8,1,TRUE
23,28,247,13,22,1,TRUE
4,10,2,3,3,1,TRUE
3,8,0,3,3,1,TRUE
12,33,0,4,6,1,TRUE
3,4,3,1,3,0,TRUE
6,30,3,4,5,0.333333,TRUE
57,108,1504,16,43,1,TRUE
6,33,3,16,6,1,TRUE
1,2,0,3,0,0,TRUE
40,123,576,26,19,0.470588,TRUE
17,39,0,2,17,0.5,TRUE
6,19,13,1,5,0.333333,TRUE
16,25,108,4,15,1,TRUE
4,5,6,1,4,0,TRUE
12,12,66,0,12,0,TRUE
6,39,0,5,5,1,TRUE
11,28,19,12,5,1,TRUE
52,129,888,29,32,0.648649,TRUE
28,61,0,16,17,1,TRUE
13,14,78,8,12,0,TRUE
18,33,141,4,18,1,TRUE
13,22,24,1,13,0.166667,TRUE
6,19,15,0,4,0,TRUE
9,18,0,3,8,1,TRUE
