@relation luceneA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z93.84615385-no-replacement

@attribute wmc numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
2,4,1,1,1,0,FALSE
10,18,0,2,10,1,FALSE
1,1,0,0,0,0,FALSE
6,14,0,1,5,0,FALSE
14,25,3,1,13,0,FALSE
5,20,0,5,5,1,FALSE
3,4,0,1,2,0.333333,FALSE
12,12,66,0,12,0,FALSE
2,4,1,1,1,0,FALSE
2,3,1,0,2,0,FALSE
5,6,10,3,0,0,FALSE
11,25,0,3,6,1,FALSE
7,27,1,8,6,1,FALSE
13,30,0,6,11,1,FALSE
14,17,89,0,14,1,FALSE
6,12,1,11,6,1,FALSE
6,19,15,0,4,0,FALSE
13,30,0,6,11,1,FALSE
7,16,0,3,6,1,FALSE
1,2,0,3,0,0,FALSE
3,7,0,1,3,0.142857,FALSE
2,5,1,0,0,0,FALSE
2,5,1,0,0,0,FALSE
6,8,15,1,6,0,FALSE
15,29,15,8,11,0.7,FALSE
7,20,5,8,3,0,FALSE
4,8,4,2,2,1,FALSE
1,2,0,0,1,0,FALSE
13,23,58,11,11,0.578947,FALSE
2,2,1,2,2,0,FALSE
6,12,1,11,6,1,FALSE
3,10,1,2,3,1,FALSE
5,18,0,1,4,0.4,FALSE
7,15,0,8,6,0.5,FALSE
8,25,22,0,6,1,FALSE
8,25,22,0,6,1,FALSE
9,27,0,7,9,1,FALSE
9,10,2,0,8,0.666667,FALSE
5,6,10,1,4,0,FALSE
2,3,1,1,2,0,FALSE
8,8,28,2,8,0,FALSE
2,3,1,1,2,0,FALSE
3,4,3,1,3,0,FALSE
6,6,15,0,6,0,FALSE
2,5,1,3,2,0,FALSE
2,2,1,2,2,0,FALSE
5,10,0,2,4,1,FALSE
6,28,0,8,6,1,FALSE
9,32,0,8,9,1,FALSE
4,18,0,0,3,0.5,FALSE
6,10,15,3,6,0,FALSE
6,12,1,11,6,1,FALSE
12,47,0,8,12,1,FALSE
4,5,0,3,3,0.666667,FALSE
5,5,10,0,5,0,FALSE
5,18,0,1,4,0.4,FALSE
2,4,1,1,1,0,FALSE
2,16,0,5,1,1,FALSE
6,6,15,4,6,0,FALSE
6,18,5,0,1,0.5,FALSE
9,32,0,9,7,1,FALSE
6,7,15,2,6,0,TRUE
5,8,2,2,5,1,TRUE
5,16,0,2,5,1,TRUE
7,18,9,6,6,1,TRUE
5,17,0,6,5,1,TRUE
14,29,53,4,6,1,TRUE
2,10,1,5,2,1,TRUE
11,19,41,0,10,1,TRUE
9,25,0,8,8,0,TRUE
9,36,8,7,0,1,TRUE
13,38,0,7,4,0.533333,TRUE
1,1,0,1,1,0,TRUE
2,6,0,4,2,1,TRUE
57,108,1504,16,43,1,TRUE
4,13,0,4,4,1,TRUE
7,22,9,6,6,0.333333,TRUE
4,4,6,1,4,0,TRUE
7,25,0,5,5,1,TRUE
15,54,41,11,10,0.533333,TRUE
6,29,0,7,0,0.666667,TRUE
24,49,0,9,19,1,TRUE
23,28,247,14,22,1,TRUE
5,21,0,3,0,0,TRUE
26,56,0,14,17,1,TRUE
15,18,105,0,15,0,TRUE
3,5,3,3,3,0,TRUE
7,22,9,6,6,0.333333,TRUE
3,13,3,3,3,0,TRUE
10,37,0,4,9,1,TRUE
12,21,0,0,9,0,TRUE
6,25,0,10,6,0,TRUE
19,25,167,3,18,1,TRUE
5,10,0,2,4,1,TRUE
14,35,0,1,14,0.5,TRUE
5,6,4,1,5,1,TRUE
10,37,17,8,0,1,TRUE
7,22,9,6,6,0.333333,TRUE
14,32,1,17,13,0.5,TRUE
8,17,0,5,4,1,TRUE
11,28,19,12,5,1,TRUE
6,33,3,16,6,1,TRUE
2,11,0,6,0,1,TRUE
11,25,0,3,7,1,TRUE
18,93,0,21,0,1,TRUE
16,25,108,4,15,1,TRUE
4,13,0,2,4,1,TRUE
7,12,1,0,6,1,TRUE
22,60,79,12,19,1,TRUE
27,64,167,11,22,1,TRUE
9,11,34,3,7,1,TRUE
15,43,0,7,11,1,TRUE
23,28,247,13,22,1,TRUE
16,55,98,14,4,0.75,TRUE
12,21,0,0,9,0,TRUE
6,10,15,3,6,0,TRUE
7,21,13,2,3,0.75,TRUE
26,80,53,8,18,0.818182,TRUE
3,4,3,1,3,0,TRUE
2,5,1,3,2,0,TRUE
12,39,0,8,11,1,TRUE
14,29,67,22,12,0.333333,TRUE
