@relation luceneA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z93.84615385-no-replacement

@attribute wmc numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
5,20,0,5,5,1,FALSE
4,14,4,3,2,0,FALSE
10,10,45,0,10,0,FALSE
5,5,10,0,5,0,FALSE
10,12,17,1,8,0.75,FALSE
3,7,3,5,2,0,FALSE
2,2,1,1,2,0,FALSE
6,16,0,2,0,1,FALSE
6,6,15,0,6,0,FALSE
7,32,1,1,6,1,FALSE
1,1,0,1,1,0,FALSE
6,12,1,11,6,1,FALSE
13,39,72,7,12,1,FALSE
5,6,10,4,2,0,FALSE
5,14,0,4,0,0.333333,FALSE
15,43,0,7,11,1,FALSE
7,30,0,13,4,0,FALSE
13,30,0,6,11,1,FALSE
13,31,0,6,11,1,FALSE
4,17,6,0,4,0,FALSE
1,2,0,0,1,0,FALSE
5,6,10,3,0,0,FALSE
27,43,13,0,13,1,FALSE
14,25,3,1,13,0,FALSE
5,12,0,1,5,0.5,FALSE
2,4,0,2,2,1,FALSE
22,38,153,4,7,0.114286,FALSE
2,4,1,1,1,0,FALSE
11,20,15,4,9,1,FALSE
11,25,0,3,6,1,FALSE
1,1,0,2,1,0,FALSE
14,29,53,4,6,1,FALSE
6,12,3,4,5,0,FALSE
6,8,15,1,6,0,FALSE
12,33,12,12,8,0.866667,FALSE
7,27,1,8,6,1,FALSE
4,8,6,0,4,0,FALSE
12,29,26,7,7,1,FALSE
10,24,0,5,10,1,FALSE
7,10,21,1,7,0,FALSE
9,32,0,8,9,1,FALSE
1,1,0,2,1,0,FALSE
5,12,0,1,0,0,FALSE
2,10,1,5,2,1,FALSE
2,5,0,5,2,0,FALSE
1,2,0,2,0,0,FALSE
10,18,0,2,10,1,FALSE
2,16,0,5,1,1,FALSE
1,2,0,0,1,0,FALSE
4,8,4,2,2,1,FALSE
2,6,0,3,2,0,FALSE
5,6,0,0,0,0,FALSE
4,10,0,2,0,1,FALSE
2,7,1,0,2,0,FALSE
3,9,3,3,0,0,FALSE
5,10,0,2,4,1,FALSE
2,4,1,2,0,0,FALSE
8,19,0,3,8,1,FALSE
14,22,61,1,13,0,FALSE
3,6,3,4,3,0,FALSE
52,129,888,29,32,0.648649,TRUE
3,13,3,3,3,0,TRUE
8,22,0,6,6,1,TRUE
7,20,9,7,6,0,TRUE
3,4,3,1,3,0,TRUE
10,24,0,5,10,1,TRUE
16,34,62,6,3,1,TRUE
18,44,0,4,4,0.461538,TRUE
6,14,15,5,5,0,TRUE
17,39,0,2,17,0.5,TRUE
2,4,1,1,1,0,TRUE
10,21,0,4,6,1,TRUE
3,4,3,0,3,0,TRUE
3,5,3,3,3,0,TRUE
26,80,53,8,18,0.818182,TRUE
8,19,8,6,7,1,TRUE
5,20,0,6,0,1,TRUE
1,2,0,3,0,0,TRUE
8,15,0,1,7,1,TRUE
5,16,0,2,5,1,TRUE
15,34,0,19,14,0.5,TRUE
23,28,247,13,22,1,TRUE
8,19,2,2,6,1,TRUE
2,2,1,0,2,0,TRUE
12,46,0,7,12,1,TRUE
26,56,0,14,17,1,TRUE
5,18,0,15,4,0,TRUE
27,64,171,11,22,1,TRUE
14,35,0,1,14,0.5,TRUE
19,51,145,6,15,0.285714,TRUE
4,19,0,7,0,1,TRUE
2,6,0,4,2,1,TRUE
6,7,15,2,6,0,TRUE
23,28,247,14,22,1,TRUE
14,22,61,1,13,0,TRUE
12,13,66,3,12,0,TRUE
15,43,0,7,11,1,TRUE
8,22,0,6,6,1,TRUE
10,41,7,12,9,0.5,TRUE
11,28,19,12,5,1,TRUE
15,50,0,18,13,1,TRUE
11,28,15,7,7,1,TRUE
8,19,2,3,6,1,TRUE
15,22,0,1,14,0.285714,TRUE
17,26,124,4,16,1,TRUE
11,25,0,3,7,1,TRUE
9,18,0,3,8,1,TRUE
10,34,1,4,8,1,TRUE
9,11,8,1,8,0.75,TRUE
7,14,0,1,7,1,TRUE
14,51,67,12,8,0.666667,TRUE
14,47,73,16,4,0.75,TRUE
13,38,0,7,4,0.533333,TRUE
2,4,1,2,0,0,TRUE
57,108,1504,16,43,1,TRUE
3,4,3,1,3,0,TRUE
13,61,0,9,0,0.333333,TRUE
7,12,1,0,6,1,TRUE
23,34,93,3,22,1,TRUE
13,36,58,7,13,1,TRUE
5,12,0,1,0,0,TRUE
