@relation luceneA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z93.84615385-no-replacement

@attribute wmc numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
2,4,1,1,1,0,FALSE
13,36,58,7,13,1,FALSE
3,5,1,1,1,1,FALSE
3,7,0,1,3,0.142857,FALSE
1,2,0,0,1,0,FALSE
1,2,0,3,0,0,FALSE
6,6,15,0,6,0,FALSE
4,18,6,0,3,0,FALSE
5,6,10,4,2,0,FALSE
8,29,16,1,6,1,FALSE
14,22,61,1,13,0,FALSE
9,51,14,6,5,0.75,FALSE
5,19,0,2,5,0,FALSE
6,7,15,3,0,0,FALSE
6,20,5,4,5,0,FALSE
11,102,1,20,0,1,FALSE
2,9,1,6,0,0,FALSE
6,14,0,1,5,0,FALSE
8,25,22,0,6,1,FALSE
1,2,0,0,1,0,FALSE
15,54,41,11,10,0.533333,FALSE
8,8,28,2,8,0,FALSE
10,18,0,2,10,1,FALSE
6,8,15,1,6,0,FALSE
7,10,21,1,7,0,FALSE
11,42,0,6,10,1,FALSE
5,13,0,5,4,0.5,FALSE
7,14,0,1,7,1,FALSE
1,2,0,0,1,0,FALSE
3,4,0,1,2,0.333333,FALSE
1,1,0,0,0,0,FALSE
6,12,1,11,6,1,FALSE
5,6,0,0,0,0,FALSE
1,2,0,2,0,0,FALSE
6,12,3,4,5,0,FALSE
2,5,1,0,1,0,FALSE
7,16,0,3,6,1,FALSE
2,7,1,0,2,0,FALSE
4,18,0,0,3,0.5,FALSE
12,13,0,0,8,1,FALSE
5,6,0,0,0,0,FALSE
2,4,0,1,1,1,FALSE
5,5,10,0,5,0,FALSE
2,2,1,1,2,0,FALSE
3,10,1,2,3,1,FALSE
5,14,0,4,0,0.333333,FALSE
6,12,1,11,6,1,FALSE
9,31,0,9,7,1,FALSE
1,1,0,1,1,0,FALSE
2,4,1,3,2,0,FALSE
3,6,3,4,2,0,FALSE
8,8,28,2,8,0,FALSE
5,12,0,1,0,0,FALSE
14,17,89,0,14,1,FALSE
8,15,0,1,7,1,FALSE
2,5,1,0,1,0,FALSE
3,4,3,2,1,0,FALSE
2,3,1,2,2,0,FALSE
6,28,0,8,6,1,FALSE
27,43,13,0,13,1,FALSE
4,10,0,2,0,1,FALSE
12,21,0,0,9,0,TRUE
5,17,0,6,5,1,TRUE
2,11,0,6,0,1,TRUE
2,4,1,1,1,0,TRUE
9,36,8,7,0,1,TRUE
2,6,0,3,2,1,TRUE
7,14,0,1,7,1,TRUE
4,6,6,3,3,0,TRUE
3,16,3,3,3,0,TRUE
15,34,0,19,14,0.5,TRUE
14,32,1,17,13,0.5,TRUE
2,3,1,0,0,0,TRUE
14,29,53,4,6,1,TRUE
17,42,0,10,15,0.333333,TRUE
8,19,8,6,7,1,TRUE
6,17,13,1,5,0.5,TRUE
8,23,26,2,6,0,TRUE
22,60,79,12,19,1,TRUE
13,14,78,8,12,0,TRUE
5,21,0,3,0,0,TRUE
2,5,1,3,2,0,TRUE
5,18,0,1,4,0.4,TRUE
12,21,0,0,9,0,TRUE
3,13,3,3,3,0,TRUE
12,12,66,0,12,0,TRUE
2,4,1,3,2,0,TRUE
9,11,8,1,8,0.75,TRUE
1,2,0,0,0,0,TRUE
13,61,0,9,0,0.333333,TRUE
17,43,48,8,13,1,TRUE
13,22,24,1,13,0.166667,TRUE
16,25,108,4,15,1,TRUE
9,11,34,3,7,1,TRUE
11,42,0,6,10,1,TRUE
5,14,4,1,4,0.666667,TRUE
3,8,0,3,3,1,TRUE
4,4,6,1,4,0,TRUE
20,52,86,14,9,1,TRUE
3,17,1,4,2,1,TRUE
2,6,0,3,2,0,TRUE
1,1,0,0,0,0,TRUE
27,84,193,16,21,1,TRUE
3,4,0,1,2,0.333333,TRUE
15,18,105,0,15,0,TRUE
25,82,160,18,8,0.833333,TRUE
9,26,0,8,8,0,TRUE
9,16,0,0,9,0.2,TRUE
7,21,0,6,5,0.333333,TRUE
8,19,2,3,6,1,TRUE
8,15,0,1,7,1,TRUE
13,19,70,1,11,1,TRUE
17,55,12,10,13,1,TRUE
17,35,72,7,4,1,TRUE
1,4,0,0,0,0,TRUE
3,5,1,1,1,1,TRUE
7,22,9,6,6,0.333333,TRUE
5,12,0,1,0,0,TRUE
10,34,1,4,8,1,TRUE
10,87,0,18,0,1,TRUE
11,11,55,12,11,0,TRUE
14,38,0,6,11,1,TRUE
