@relation luceneA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z93.84615385-no-replacement

@attribute wmc numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
13,30,0,6,11,1,FALSE
14,24,69,13,12,0.571429,FALSE
27,43,13,0,13,1,FALSE
13,39,72,7,12,1,FALSE
8,25,22,0,6,1,FALSE
13,31,0,6,11,1,FALSE
6,28,0,8,6,1,FALSE
1,2,0,0,1,0,FALSE
1,2,0,0,1,0,FALSE
4,8,4,2,2,1,FALSE
2,2,1,1,2,0,FALSE
3,7,3,5,2,0,FALSE
14,25,3,1,13,0,FALSE
3,8,3,0,1,0,FALSE
1,2,0,2,0,0,FALSE
2,5,0,5,2,0,FALSE
7,15,0,8,6,0.5,FALSE
3,5,1,1,1,1,FALSE
3,4,3,0,3,0,FALSE
6,15,0,3,6,1,FALSE
7,13,15,3,7,1,FALSE
6,19,15,0,4,0,FALSE
1,1,0,2,1,0,FALSE
7,27,1,8,6,1,FALSE
2,4,1,3,2,0,FALSE
22,38,153,4,7,0.114286,FALSE
6,6,15,0,6,0,FALSE
9,14,8,2,6,1,FALSE
13,31,0,6,11,1,FALSE
8,8,28,2,8,0,FALSE
9,51,14,6,5,0.75,FALSE
15,41,25,5,7,0.846154,FALSE
11,102,1,20,0,1,FALSE
10,38,0,4,9,1,FALSE
6,6,15,0,6,0,FALSE
7,27,1,8,6,1,FALSE
2,5,1,0,0,0,FALSE
12,33,12,12,8,0.866667,FALSE
8,19,12,2,4,0.666667,FALSE
11,25,0,3,6,1,FALSE
5,6,10,1,4,0,FALSE
3,7,0,1,3,0.142857,FALSE
5,8,8,0,3,0,FALSE
2,6,0,4,2,1,FALSE
8,8,28,2,8,0,FALSE
3,6,0,3,3,0,FALSE
5,14,0,4,0,0.333333,FALSE
2,10,1,5,2,1,FALSE
14,29,53,4,6,1,FALSE
9,27,0,7,9,1,FALSE
12,12,66,0,12,0,FALSE
13,36,58,7,13,1,FALSE
12,29,26,7,7,1,FALSE
1,1,0,1,1,0,FALSE
14,29,53,4,6,1,FALSE
9,14,8,2,6,1,FALSE
2,3,1,2,2,0,FALSE
5,19,0,2,5,0,FALSE
2,7,1,0,2,0,FALSE
2,4,1,1,1,0,FALSE
13,30,0,6,11,1,FALSE
6,14,13,0,5,0,TRUE
2,5,0,5,1,0,TRUE
7,46,0,12,7,1,TRUE
5,18,0,15,4,0,TRUE
2,3,1,1,2,0,TRUE
18,44,0,4,4,0.461538,TRUE
16,68,8,9,4,1,TRUE
9,16,0,0,9,0.2,TRUE
2,11,0,6,0,1,TRUE
5,6,4,1,5,1,TRUE
12,13,66,3,12,0,TRUE
14,38,43,7,14,1,TRUE
7,14,0,1,7,1,TRUE
5,16,0,2,5,1,TRUE
16,99,0,24,0,0.9375,TRUE
27,64,171,11,22,1,TRUE
2,4,1,3,2,0,TRUE
7,21,0,6,5,0.666667,TRUE
10,18,0,2,10,1,TRUE
23,28,247,14,22,1,TRUE
1,2,0,3,0,0,TRUE
23,57,203,6,18,0.222222,TRUE
11,42,0,6,10,1,TRUE
7,25,0,5,5,1,TRUE
9,32,0,8,9,1,TRUE
14,35,0,1,14,0.5,TRUE
1,2,0,1,1,0,TRUE
8,19,8,6,7,1,TRUE
27,43,13,0,13,1,TRUE
5,18,4,3,4,1,TRUE
11,19,41,0,10,1,TRUE
8,15,0,1,7,1,TRUE
19,51,145,6,15,0.285714,TRUE
9,11,34,3,7,1,TRUE
13,25,0,2,10,0.857143,TRUE
6,29,0,7,0,0.666667,TRUE
2,9,1,6,0,0,TRUE
13,61,0,9,0,0.333333,TRUE
17,55,12,10,13,1,TRUE
15,22,0,1,14,0.285714,TRUE
64,151,1520,33,40,0.595238,TRUE
10,10,45,10,10,0,TRUE
7,20,9,7,6,0,TRUE
14,29,67,22,12,0.333333,TRUE
11,28,19,11,5,1,TRUE
14,47,73,16,4,0.75,TRUE
22,38,153,4,7,0.121212,TRUE
6,39,0,5,5,1,TRUE
15,54,41,11,10,0.533333,TRUE
18,22,147,0,17,1,TRUE
6,14,15,5,5,0,TRUE
3,4,3,0,3,0,TRUE
16,55,98,14,4,0.75,TRUE
5,36,2,9,0,1,TRUE
16,25,108,4,15,1,TRUE
7,21,9,6,6,0.333333,TRUE
2,3,1,1,2,0,TRUE
15,34,0,19,14,0.5,TRUE
26,80,53,8,18,0.818182,TRUE
2,3,1,0,0,0,TRUE
19,25,167,3,18,1,TRUE
