@relation camelA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10

@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute lcom numeric
@attribute ca numeric
@attribute npm numeric
@attribute loc numeric
@attribute cbm numeric
@attribute max_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
3,0,16,43,2,8,93,1,1,FALSE
0,1,8,0,2,3,73,0,1,FALSE
3,0,16,52,6,12,136,1,2,FALSE
2,0,11,9,7,5,48,0,1,FALSE
1,0,1,0,1,1,1,0,1,FALSE
2,0,12,21,3,4,180,1,3,FALSE
1,0,0,0,0,1,22,0,0,FALSE
2,0,7,0,2,4,65,1,1,FALSE
1,0,7,829,5,45,700,0,9,FALSE
2,0,2,9,1,6,41,0,2,FALSE
2,0,11,2,1,3,61,2,1,FALSE
5,0,4,0,1,3,32,0,1,FALSE
2,0,5,3,2,3,65,0,4,FALSE
1,0,4,1,1,3,47,0,2,FALSE
1,0,3,484,1,21,651,0,7,FALSE
1,0,2,1,2,2,2,0,1,FALSE
1,0,4,0,2,5,43,0,1,FALSE
1,0,8,16,0,7,159,0,2,FALSE
1,0,28,0,2,11,392,0,9,FALSE
3,0,7,0,1,3,62,1,1,FALSE
3,0,4,1,0,1,9,1,1,FALSE
1,0,6,1,6,2,2,0,1,FALSE
1,0,5,1,1,5,163,0,15,FALSE
1,0,10,73,0,10,192,0,2,FALSE
5,1,4,3,3,3,17,0,0,FALSE
2,0,1,3,0,3,12,2,1,FALSE
3,0,1,4,0,3,16,1,1,FALSE
1,0,3,1,2,2,2,0,1,FALSE
1,0,2,9,2,7,47,0,1,FALSE
1,0,5,0,4,1,1,0,1,FALSE
2,16,26,37,18,7,115,1,2,FALSE
1,1,10,0,5,24,236,0,2,FALSE
1,0,6,0,4,1,1,0,1,FALSE
3,0,10,0,1,5,203,0,1,FALSE
0,0,10,4,1,3,81,0,6,FALSE
5,0,2,1,0,1,15,1,1,FALSE
1,0,12,2,2,3,154,1,1,FALSE
3,0,14,93,1,8,217,2,2,FALSE
3,0,6,35,1,13,132,7,2,FALSE
1,0,63,3,62,3,3,0,1,FALSE
0,0,4,1,0,2,18,0,1,FALSE
2,2,3,9,2,7,40,0,2,FALSE
3,0,3,1,1,1,12,1,1,FALSE
1,0,27,119,3,6,356,0,6,FALSE
0,0,5,0,1,9,213,0,1,FALSE
1,0,4,0,1,3,31,0,1,FALSE
1,0,0,0,0,1,1,0,1,FALSE
1,0,12,3,10,3,3,0,1,FALSE
6,0,3,7,1,5,80,0,3,FALSE
1,0,9,21,3,7,35,0,1,FALSE
1,0,9,3,7,3,3,0,1,FALSE
1,0,0,0,0,1,1,0,1,FALSE
3,0,13,0,1,5,115,1,2,FALSE
1,0,6,10,1,8,185,0,4,FALSE
3,0,5,71,1,13,113,6,2,FALSE
3,0,35,8,1,3,571,1,10,FALSE
1,0,4,7,3,6,73,0,3,FALSE
1,0,2,1,1,2,16,0,3,FALSE
2,0,6,17,4,7,46,0,1,FALSE
3,0,14,13,5,3,95,1,1,FALSE
1,0,31,0,30,0,0,0,0,FALSE
5,0,2,0,1,2,22,0,1,FALSE
3,2,17,51,9,10,85,1,2,FALSE
1,0,4,3,0,3,18,0,1,FALSE
2,0,11,17,6,6,90,0,2,FALSE
1,0,9,26,7,8,166,0,4,FALSE
1,0,0,0,0,0,0,0,0,FALSE
3,0,5,8,1,4,36,1,1,FALSE
3,0,13,128,5,14,425,5,4,FALSE
2,0,11,184,6,15,114,3,1,FALSE
2,0,6,17,4,7,46,0,1,FALSE
1,0,0,0,0,1,1,0,1,FALSE
1,0,17,1,16,2,2,0,1,FALSE
5,0,4,0,1,2,22,0,1,FALSE
1,0,1,1,0,2,26,0,1,FALSE
1,0,5,1,4,2,2,0,1,FALSE
2,14,22,16,15,6,77,1,2,FALSE
4,0,2,0,1,7,108,0,3,FALSE
1,0,4,1,2,2,8,0,1,FALSE
3,0,12,0,1,5,114,0,2,FALSE
2,0,3,3,0,2,32,0,1,FALSE
5,0,4,0,1,3,34,0,1,FALSE
5,0,2,0,1,2,21,0,1,FALSE
1,0,3,0,0,4,34,0,2,FALSE
3,0,6,0,1,3,43,0,1,FALSE
1,0,19,30,1,7,479,0,17,FALSE
2,0,3,0,3,7,66,0,2,FALSE
2,0,1,0,1,7,83,0,1,FALSE
1,0,4,39,0,13,231,0,1,FALSE
3,4,10,79,4,11,146,1,1,FALSE
1,0,5,0,4,1,1,0,1,FALSE
4,0,1,0,1,3,37,0,2,FALSE
1,0,3,0,3,1,1,0,1,FALSE
2,0,6,17,4,7,46,0,1,FALSE
1,0,3,0,1,4,152,0,2,FALSE
1,0,9,2,3,3,52,0,1,FALSE
3,0,3,0,1,2,86,3,3,FALSE
1,0,6,0,4,1,1,0,1,FALSE
1,0,1,9,1,7,47,0,1,FALSE
3,0,14,68,9,11,121,0,2,FALSE
1,0,6,10,3,4,54,0,2,FALSE
1,0,13,39,5,11,101,0,1,FALSE
2,0,5,0,1,1,42,0,3,FALSE
1,0,8,22,1,5,126,0,3,FALSE
4,0,6,5,1,8,168,2,3,FALSE
3,0,7,0,1,2,56,1,1,FALSE
3,0,7,137,3,21,230,6,4,FALSE
2,0,25,339,3,23,315,2,2,FALSE
1,0,10,105,10,9,591,0,11,FALSE
1,0,6,61,2,14,81,0,1,FALSE
1,0,6,0,5,1,1,0,1,FALSE
3,0,4,3,0,2,24,2,1,FALSE
3,0,11,0,1,3,126,0,4,FALSE
3,0,13,13,1,4,76,1,1,FALSE
3,0,4,0,1,1,26,1,1,FALSE
3,0,5,16,1,7,87,2,1,FALSE
5,0,4,0,2,2,23,0,1,FALSE
1,0,1,0,1,1,1,0,1,FALSE
1,0,22,81,2,14,218,0,2,FALSE
1,0,3,1,3,2,17,0,2,FALSE
3,0,5,4,0,3,29,1,1,FALSE
3,0,6,41,0,11,99,1,5,FALSE
3,0,8,60,1,9,101,1,3,FALSE
1,0,3,1,3,2,7,0,1,FALSE
2,0,4,4,3,2,100,1,1,FALSE
1,0,0,0,0,0,0,0,0,FALSE
2,0,1,3,0,3,12,2,1,FALSE
2,0,9,0,1,3,84,1,1,FALSE
1,0,6,0,4,1,1,0,1,FALSE
1,0,5,0,5,1,1,0,1,FALSE
2,0,14,0,3,5,142,1,3,FALSE
2,1,6,27,5,14,176,0,5,FALSE
2,0,12,0,1,3,304,1,2,FALSE
3,0,4,1,0,1,11,1,1,FALSE
5,0,2,0,1,4,52,0,2,FALSE
1,0,4,3,0,3,12,0,1,FALSE
3,0,12,7,2,4,90,0,1,FALSE
3,0,8,21,2,4,66,0,2,FALSE
2,0,12,50,1,11,245,1,4,FALSE
2,0,7,26,0,1,415,1,8,FALSE
3,0,10,25,3,7,165,3,3,FALSE
3,0,2,0,1,1,5,0,0,FALSE
1,0,50,6,46,4,4,0,1,FALSE
2,0,2,9,1,6,45,0,2,FALSE
1,0,11,0,10,1,1,0,1,FALSE
1,0,20,153,12,18,18,0,1,FALSE
1,0,4,10,1,4,56,0,1,TRUE
1,0,2,1,1,1,22,0,3,TRUE
1,0,5,132,1,18,341,0,30,TRUE
2,0,23,943,9,38,1056,0,6,TRUE
2,0,10,0,1,3,224,1,2,TRUE
1,0,1,0,0,1,1,0,1,TRUE
2,0,13,4,12,2,89,1,1,TRUE
2,0,11,0,2,3,115,2,2,TRUE
2,7,15,24,7,11,137,5,2,TRUE
1,1,7,3,1,2,96,0,3,TRUE
1,0,31,100,5,7,741,0,10,TRUE
