@relation camelA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10

@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute lcom numeric
@attribute ca numeric
@attribute npm numeric
@attribute loc numeric
@attribute cbm numeric
@attribute max_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
2,0,21,617,4,36,358,1,2,FALSE
5,0,4,0,1,3,34,0,1,FALSE
4,0,5,0,5,2,20,0,1,FALSE
2,0,7,6,2,4,27,1,1,FALSE
1,0,10,0,10,1,1,0,1,FALSE
3,0,3,0,1,2,16,1,1,FALSE
1,2,9,9,4,10,86,0,3,FALSE
1,0,11,21,4,3,167,0,3,FALSE
1,0,9,12,3,7,224,0,4,FALSE
1,0,0,0,0,1,1,0,1,FALSE
1,0,2,0,1,4,28,0,1,FALSE
1,1,5,1,3,2,21,0,1,FALSE
1,0,5,7,2,5,54,0,1,FALSE
1,0,4,0,1,3,27,0,1,FALSE
5,0,1,0,0,3,33,0,1,FALSE
1,0,27,0,24,1,1,0,1,FALSE
1,0,1,0,1,0,0,0,0,FALSE
2,2,3,9,2,7,40,0,2,FALSE
1,0,6,9,1,6,25,0,1,FALSE
1,0,0,0,0,1,4,0,0,FALSE
1,0,0,2,0,5,29,0,1,FALSE
2,0,2,4,1,4,24,2,1,FALSE
3,0,6,9,1,3,88,1,3,FALSE
3,0,7,0,2,2,27,0,1,FALSE
3,0,11,44,1,8,121,1,2,FALSE
2,0,4,0,0,4,80,1,3,FALSE
1,0,7,0,1,9,87,0,1,FALSE
1,0,0,0,0,1,1,0,1,FALSE
3,1,11,18,3,7,61,2,1,FALSE
2,0,12,13,2,4,112,1,2,FALSE
4,0,2,0,1,7,108,0,3,FALSE
5,0,2,0,1,1,14,0,0,FALSE
1,3,8,46,6,8,102,0,2,FALSE
4,0,9,17,1,3,218,4,3,FALSE
1,0,16,58,3,14,131,0,2,FALSE
1,0,4,0,4,6,57,0,2,FALSE
2,2,6,0,2,4,38,1,1,FALSE
1,0,4,24,0,5,125,0,2,FALSE
5,0,1,0,0,1,6,0,0,FALSE
1,0,10,73,0,10,192,0,2,FALSE
2,0,12,21,3,4,180,1,3,FALSE
2,0,7,46,0,11,83,0,2,FALSE
1,0,6,0,5,1,1,0,1,FALSE
3,0,18,1,2,3,157,0,5,FALSE
1,0,1,0,0,1,1,0,1,FALSE
1,0,4,39,0,13,231,0,1,FALSE
1,0,38,6,34,4,4,0,1,FALSE
3,0,4,8,0,5,98,0,4,FALSE
2,0,1,3,0,3,12,2,1,FALSE
1,0,28,0,28,1,1,0,1,FALSE
1,0,10,5,1,5,80,0,2,FALSE
1,0,1,6,1,3,87,0,2,FALSE
0,0,19,16,2,6,382,0,6,FALSE
3,0,9,96,3,16,119,2,3,FALSE
3,0,13,34,0,5,95,2,2,FALSE
1,0,21,136,4,16,138,0,1,FALSE
1,0,2,1,1,2,54,0,6,FALSE
1,0,4,0,1,6,46,0,1,FALSE
3,2,17,51,9,10,85,1,2,FALSE
5,1,4,3,3,3,17,0,0,FALSE
1,0,2,5,2,5,166,0,1,FALSE
5,1,3,0,1,1,44,1,2,FALSE
2,4,15,73,11,9,159,3,3,FALSE
1,0,22,247,11,23,118,0,1,FALSE
1,0,6,10,3,4,54,0,2,FALSE
2,0,3,4,2,2,111,1,1,FALSE
6,0,3,0,1,1,13,0,0,FALSE
2,0,12,15,3,6,43,1,1,FALSE
1,3,3,0,3,4,31,0,1,FALSE
3,0,13,0,1,5,115,1,2,FALSE
3,0,7,1,0,1,19,1,1,FALSE
1,0,4,1,1,2,9,0,1,FALSE
1,0,16,6,13,5,31,0,1,FALSE
0,0,4,1,0,2,18,0,1,FALSE
