@relation camelA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10

@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute lcom numeric
@attribute ca numeric
@attribute npm numeric
@attribute loc numeric
@attribute cbm numeric
@attribute max_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
3,0,8,0,1,2,37,0,1,FALSE
1,0,0,0,0,1,1,0,1,FALSE
1,0,3,0,2,1,1,0,1,FALSE
0,0,10,2,1,1,71,0,2,FALSE
1,1,3,0,1,1,44,1,2,FALSE
3,0,29,245,16,24,348,6,3,FALSE
3,0,7,4,1,3,61,1,1,FALSE
2,0,4,1,2,2,31,0,1,FALSE
1,0,5,0,2,1,1,0,1,FALSE
4,0,7,4,1,2,47,4,1,FALSE
1,0,23,270,11,24,133,0,1,FALSE
1,1,10,23,3,3,107,0,1,FALSE
1,0,3,3,0,3,13,0,1,FALSE
1,0,2,1,1,2,121,0,13,FALSE
3,0,18,2,2,3,172,1,1,FALSE
3,0,5,0,1,1,30,1,1,FALSE
1,0,14,19,6,6,63,0,2,FALSE
5,2,6,0,4,1,6,0,0,FALSE
1,0,3,1,1,2,54,0,6,FALSE
1,0,6,0,0,2,38,0,1,FALSE
1,0,2,0,1,0,0,0,0,FALSE
5,0,1,0,1,2,49,1,2,FALSE
2,0,6,0,1,2,16,0,1,FALSE
3,0,3,6,0,8,82,2,3,FALSE
6,0,3,0,1,1,13,0,0,FALSE
1,0,2,0,1,1,7,0,0,FALSE
3,0,5,71,1,13,113,6,2,FALSE
1,0,1,0,1,1,1,0,1,FALSE
1,3,11,14,10,7,56,0,1,FALSE
2,0,10,17,2,4,61,1,1,FALSE
2,0,11,22,3,8,57,0,1,FALSE
1,0,2,4,0,4,25,0,1,FALSE
0,0,25,102,4,9,229,0,3,FALSE
0,0,24,28,1,7,262,0,2,FALSE
1,0,11,9,0,7,75,0,1,FALSE
1,0,5,33,3,14,210,0,3,FALSE
0,0,10,4,1,3,81,0,6,FALSE
3,4,10,79,4,11,146,1,1,FALSE
1,0,2,0,1,0,0,0,0,FALSE
4,2,3,0,3,1,7,0,0,FALSE
1,0,12,49,1,1,197,4,9,FALSE
6,0,3,0,1,1,13,0,0,FALSE
1,2,14,48,2,3,306,0,4,FALSE
1,0,5,0,1,3,24,0,1,FALSE
1,0,4,41,2,8,217,0,1,FALSE
2,8,34,1045,15,41,535,0,2,FALSE
1,0,9,2,3,3,52,0,1,FALSE
1,0,16,3,14,3,3,0,1,FALSE
1,0,4,10,3,5,5,0,1,FALSE
3,2,8,37,2,4,127,1,1,FALSE
1,0,3,0,3,1,1,0,1,FALSE
1,0,2,9,2,7,47,0,1,FALSE
1,0,6,1,0,2,23,0,1,FALSE
2,0,5,0,1,1,42,0,3,FALSE
3,0,7,137,3,21,230,6,4,FALSE
4,0,17,72,7,16,150,1,1,FALSE
1,0,0,0,0,0,0,0,0,FALSE
3,0,13,8,1,2,66,0,1,FALSE
3,0,12,0,1,5,130,1,2,FALSE
1,0,0,0,0,1,1,0,1,FALSE
1,0,3,0,1,3,31,0,1,FALSE
3,0,4,3,1,2,23,2,1,FALSE
5,1,9,2,1,4,68,0,3,FALSE
1,0,53,1,53,2,2,0,1,FALSE
1,0,5,0,4,1,1,0,1,FALSE
1,0,11,157,10,22,241,0,3,FALSE
1,0,1,0,1,0,0,0,0,FALSE
0,0,16,52,4,4,120,0,2,FALSE
2,0,19,217,4,23,247,2,2,FALSE
1,7,11,24,7,5,125,0,2,FALSE
0,0,16,0,1,2,154,0,6,FALSE
1,0,1,0,1,4,52,0,1,FALSE
1,0,3,0,1,3,29,0,1,FALSE
1,0,11,21,4,3,167,0,3,FALSE
3,0,4,3,1,2,23,2,1,FALSE
1,0,4,0,2,5,43,0,1,FALSE
1,1,31,14,5,6,207,0,1,FALSE
3,0,12,7,2,4,90,0,1,FALSE
1,0,5,0,4,1,1,0,1,FALSE
3,0,19,2,3,3,157,1,1,FALSE
1,0,2,6,0,3,37,0,2,FALSE
1,0,15,0,3,2,378,0,5,FALSE
1,0,5,0,5,1,1,0,1,FALSE
3,0,5,8,1,4,36,1,1,FALSE
1,0,5,0,0,2,30,0,1,FALSE
0,0,5,3,2,3,65,0,4,FALSE
0,2,11,21,2,1,163,0,5,FALSE
