@relation camelA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10

@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute lcom numeric
@attribute ca numeric
@attribute npm numeric
@attribute loc numeric
@attribute cbm numeric
@attribute max_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
1,0,5,1,2,3,31,0,1,FALSE
2,0,12,32,3,4,184,1,3,FALSE
3,0,4,10,1,4,35,0,1,FALSE
1,0,27,0,24,1,1,0,1,FALSE
1,0,13,26,2,6,162,0,3,FALSE
2,14,22,16,15,6,77,1,2,FALSE
2,0,9,0,1,9,92,0,1,FALSE
1,0,4,1,4,2,2,0,1,FALSE
1,0,4,10,0,5,28,0,1,FALSE
5,0,2,0,1,4,52,0,2,FALSE
1,6,8,6,6,3,37,0,2,FALSE
3,0,6,14,2,8,70,1,1,FALSE
3,0,16,157,4,18,111,1,1,FALSE
5,0,4,0,1,3,32,0,1,FALSE
1,1,7,137,1,16,183,0,2,FALSE
1,0,1,95,1,12,106,0,1,FALSE
1,0,5,0,2,1,1,0,1,FALSE
1,0,1,6,0,4,36,0,2,FALSE
2,0,3,4,2,2,111,1,1,FALSE
1,0,5,1,4,2,2,0,1,FALSE
2,0,10,79,3,13,129,0,4,FALSE
2,0,2,7,0,6,39,1,1,FALSE
1,17,29,79,20,13,188,1,5,FALSE
1,0,0,0,0,0,0,0,0,FALSE
1,0,2,1,2,2,2,0,1,FALSE
1,0,0,0,0,0,0,0,0,FALSE
3,0,17,52,6,12,140,1,2,FALSE
3,0,10,0,1,2,134,1,2,FALSE
1,0,6,0,0,2,38,0,1,FALSE
2,2,12,5,5,4,89,0,2,FALSE
1,0,3,0,2,1,1,0,1,FALSE
2,0,7,24,0,9,78,0,1,FALSE
2,0,11,4,10,2,89,1,1,FALSE
3,0,8,19,0,7,118,0,4,FALSE
3,0,8,16,3,7,108,3,1,FALSE
3,0,5,0,1,1,24,1,1,FALSE
4,0,2,0,1,2,20,0,1,FALSE
1,0,9,0,4,1,1,0,1,FALSE
3,0,3,0,1,2,16,1,1,FALSE
1,0,3,12,2,7,100,0,4,FALSE
