@relation camelA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10

@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute lcom numeric
@attribute ca numeric
@attribute npm numeric
@attribute loc numeric
@attribute cbm numeric
@attribute max_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
1,0,4,0,2,1,1,0,1,TRUE
2,2,12,83,2,12,297,1,2,TRUE
2,0,5,4,1,3,38,0,1,TRUE
1,0,9,85,1,10,242,0,5,TRUE
2,0,1,3,0,3,12,2,1,TRUE
1,11,23,687,13,31,405,0,4,TRUE
4,0,2,0,1,2,20,0,1,TRUE
5,0,1,0,0,3,47,0,2,TRUE
2,2,12,56,2,11,257,1,2,TRUE
3,0,6,0,1,2,24,0,1,TRUE
2,3,17,55,7,15,168,3,2,TRUE
2,0,7,0,3,15,315,1,3,TRUE
2,0,18,330,3,28,241,0,2,TRUE
1,1,13,12,2,2,388,0,11,TRUE
3,0,9,6,6,4,25,2,1,TRUE
2,0,9,6,3,4,28,1,1,TRUE
3,0,10,8,2,4,61,1,3,TRUE
1,0,7,28,0,4,237,0,11,TRUE
1,2,6,15,2,5,50,0,2,TRUE
1,0,7,4,5,5,57,0,1,TRUE
1,0,6,351,1,27,27,0,1,TRUE
1,0,5,1,2,3,28,0,1,TRUE
1,3,12,21,3,6,151,0,1,TRUE
1,0,6,15,1,6,14,0,1,TRUE
1,0,0,45,0,9,81,0,2,TRUE
2,1,50,1723,12,48,1182,1,7,TRUE
4,0,3,0,0,1,13,0,0,TRUE
1,0,3,0,2,1,1,0,1,TRUE
3,0,4,30,1,9,50,5,1,TRUE
1,0,7,0,2,4,31,0,1,TRUE
1,0,11,105,10,14,214,0,4,TRUE
1,0,66,78,66,13,13,0,1,TRUE
1,0,10,171,8,12,720,0,11,TRUE
1,0,12,349,9,24,292,0,1,TRUE
3,0,5,1,1,2,47,0,1,TRUE
2,13,102,9792,59,130,1747,0,6,TRUE
3,0,8,21,2,4,66,0,2,TRUE
1,0,2,1,1,1,22,0,3,TRUE
3,0,15,233,12,19,203,0,2,FALSE
1,0,3,1,1,2,7,0,1,FALSE
2,0,11,2,1,3,61,2,1,FALSE
1,0,6,24,1,22,401,0,2,FALSE
3,0,8,1,4,5,45,1,1,FALSE
1,0,17,1,15,2,2,0,1,FALSE
1,0,21,49,2,8,355,0,5,FALSE
2,1,2,9,1,7,40,0,2,FALSE
2,1,5,8,3,4,29,0,1,FALSE
3,0,7,0,3,5,41,1,1,FALSE
1,0,0,0,0,1,1,0,1,FALSE
2,1,34,562,2,32,628,0,5,FALSE
1,0,2,6,0,3,37,0,2,FALSE
1,0,6,0,6,6,57,0,2,FALSE
3,0,7,3,1,4,46,1,1,FALSE
2,0,20,293,1,23,343,0,3,FALSE
