@relation 'Keymind - BA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F2-weka.filters.supervised.instance.Resample-B1.0-S1-Z175.9493671'

@attribute NR numeric
@attribute NFIX numeric
@attribute CHURN_SUM numeric
@attribute CHURN_AVG numeric
@attribute AGE numeric
@attribute Violations numeric
@attribute Size.Next numeric
@attribute Faultiness {FALSE,TRUE}

@data
2,0,52,26,23,5,23,FALSE
2,2,0,0,43,0,9,FALSE
2,2,0,0,21,33,9,FALSE
0,0,0,0,-23,0,67,FALSE
1,1,0,0,23,33,9,FALSE
0,0,0,0,-19,0,102,FALSE
0,0,0,0,-43,0,89,FALSE
3,2,0,0,22,0,24,FALSE
11,0,135,12,19,12,9,FALSE
0,0,0,0,-23,0,67,FALSE
0,0,0,0,-23,0,11,FALSE
4,4,0,0,23,0,35,FALSE
0,0,0,0,-41,3,43,FALSE
2,0,9,4,21,0,119,FALSE
2,1,5,5,19,70,16,FALSE
1,0,0,0,23,41,16,FALSE
2,2,0,0,43,0,9,FALSE
4,1,0,0,26,0,35,FALSE
0,0,0,0,-20,0,58,FALSE
0,0,0,0,-19,0,67,FALSE
17,5,0,0,44,0,11,FALSE
0,0,0,0,-23,0,466,FALSE
4,2,0,0,21,0,11,FALSE
0,0,0,0,-19,0,128,FALSE
0,0,0,0,-48,6,9,FALSE
0,0,0,0,-23,0,30,FALSE
2,2,0,0,22,0,11,FALSE
0,0,0,0,-19,0,248,FALSE
17,5,0,0,44,0,11,FALSE
0,0,0,0,-23,0,152,FALSE
3,1,0,0,26,0,10,FALSE
0,0,0,0,-47,4,9,FALSE
2,0,9,4,21,0,119,FALSE
0,0,0,0,-19,0,17,FALSE
0,0,0,0,-5,0,28,FALSE
5,3,0,0,45,59,90,FALSE
0,0,0,0,-43,0,100,FALSE
1,1,0,0,14,38,9,FALSE
3,1,0,0,26,0,10,FALSE
0,0,0,0,-23,0,11,FALSE
0,0,0,0,-23,0,67,FALSE
6,1,31,6,23,66,50,FALSE
1,1,0,0,20,76,143,FALSE
0,0,0,0,-23,0,14,FALSE
0,0,0,0,-19,0,102,FALSE
2,0,52,26,23,5,23,FALSE
6,1,31,6,23,66,50,FALSE
0,0,0,0,-19,0,134,FALSE
2,0,52,26,23,5,23,FALSE
1,1,0,0,23,33,9,FALSE
0,0,0,0,-48,6,9,FALSE
0,0,0,0,-23,2,23,FALSE
0,0,0,0,-20,0,58,FALSE
1,0,0,0,23,41,16,FALSE
0,0,0,0,-19,15,27,FALSE
0,0,0,0,-23,0,57,FALSE
0,0,0,0,-23,0,239,FALSE
2,2,0,0,21,33,9,FALSE
2,0,0,0,27,6,23,FALSE
3,3,0,0,44,78,44,FALSE
4,4,0,0,27,0,35,FALSE
0,0,0,0,-23,18,27,FALSE
0,0,0,0,-19,0,11,FALSE
4,4,0,0,27,0,35,FALSE
1,0,0,0,19,0,11,FALSE
2,1,0,0,43,0,11,FALSE
5,3,0,0,45,59,90,FALSE
7,1,0,0,43,16,19,FALSE
0,0,0,0,-45,12,22,FALSE
2,2,0,0,22,0,11,FALSE
0,0,0,0,-19,0,40,FALSE
0,0,0,0,-19,0,40,FALSE
6,1,1,0,21,0,7,FALSE
7,1,0,0,43,16,19,FALSE
0,0,0,0,-45,0,11,FALSE
2,1,0,0,21,0,36,FALSE
0,0,0,0,-19,2,23,FALSE
0,0,0,0,-19,0,2680,FALSE
0,0,0,0,-19,1,11,FALSE
0,0,0,0,-41,19,12,FALSE
2,2,0,0,43,0,9,FALSE
0,0,0,0,-19,0,57,FALSE
2,2,0,0,21,33,9,FALSE
8,0,33,4,21,30,33,FALSE
2,1,0,0,43,7,10,FALSE
1,0,1,1,21,29,63,FALSE
16,10,-30,-5,25,0,9,FALSE
1,0,1,1,21,29,63,FALSE
0,0,0,0,-23,0,30,FALSE
17,5,0,0,28,0,11,FALSE
0,0,0,0,-19,0,9,FALSE
0,0,0,0,-19,0,9,FALSE
2,2,0,0,21,33,9,FALSE
17,5,135,11,24,0,11,FALSE
0,0,0,0,-19,0,20,FALSE
0,0,0,0,-44,6,9,FALSE
3,1,0,0,43,0,10,FALSE
0,0,0,0,-45,19,12,FALSE
0,0,0,0,-19,0,248,FALSE
0,0,0,0,-23,0,2680,FALSE
0,0,0,0,-23,0,57,FALSE
5,3,0,0,45,59,90,FALSE
5,2,0,0,25,0,20,FALSE
2,1,0,0,43,0,11,FALSE
0,0,0,0,-45,19,12,FALSE
5,3,0,0,45,59,90,FALSE
1,1,0,0,14,38,9,FALSE
1,1,0,0,14,38,9,FALSE
0,0,0,0,-5,0,28,FALSE
0,0,0,0,-47,0,143,FALSE
0,0,0,0,-19,0,16,FALSE
0,0,0,0,-19,0,57,FALSE
4,1,0,0,27,0,16,FALSE
0,0,0,0,-19,0,35,FALSE
