@relation log4jA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z114.2857143

@attribute wmc numeric
@attribute rfc numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
1,2,1,0,0,FALSE
1,2,1,0,0,FALSE
10,13,2,9,0,FALSE
5,7,0,3,1,FALSE
4,13,0,2,0,FALSE
4,13,0,2,0,FALSE
5,7,0,3,1,FALSE
7,30,6,2,0,FALSE
6,10,2,2,0,TRUE
4,25,4,3,0.5,TRUE
2,22,2,2,0,TRUE
22,35,9,21,0.875,TRUE
8,48,6,2,0,TRUE
2,22,2,2,0,TRUE
2,9,0,2,0,TRUE
8,48,6,2,0,TRUE
