@relation log4jA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z114.2857143

@attribute wmc numeric
@attribute rfc numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
8,10,0,8,0,FALSE
5,15,0,1,0,FALSE
6,30,4,2,0,FALSE
5,15,0,1,0,FALSE
6,10,2,2,0,FALSE
5,15,0,1,0,FALSE
8,10,0,8,0,FALSE
6,30,4,2,0,FALSE
4,15,0,4,0,TRUE
20,31,9,19,1,TRUE
20,31,9,19,1,TRUE
12,41,2,9,0,TRUE
2,5,1,1,1,TRUE
12,41,2,9,0,TRUE
8,38,4,2,0,TRUE
8,38,4,2,0,TRUE
