@relation camelA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z41.49855908-no-replacement

@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute lcom numeric
@attribute ca numeric
@attribute npm numeric
@attribute loc numeric
@attribute cbm numeric
@attribute max_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
1,1,22,2897,4,77,935,0,26,FALSE
1,0,13,39,5,11,101,0,1,FALSE
2,0,15,31,3,7,97,1,1,FALSE
1,0,3,1,1,1,14,0,1,FALSE
2,0,11,1,1,6,126,1,2,FALSE
1,0,4,3,1,3,20,0,1,FALSE
2,1,2,9,1,7,40,0,2,FALSE
1,0,4,3,0,3,18,0,1,FALSE
4,0,14,22,3,8,244,2,11,FALSE
1,0,13,39,5,11,101,0,1,FALSE
1,0,1,6,0,4,36,0,2,FALSE
1,0,14,1436,1,45,650,0,6,FALSE
4,0,2,0,1,2,20,0,1,FALSE
1,0,9,0,8,1,1,0,1,FALSE
1,0,4,0,1,13,70,0,1,FALSE
1,0,2,1,1,2,16,0,3,FALSE
1,0,4,0,2,1,1,0,1,FALSE
1,0,0,0,0,1,1,0,1,FALSE
1,0,8,0,7,1,1,0,1,FALSE
1,0,3,0,1,3,29,0,1,FALSE
1,0,0,0,0,0,0,0,0,FALSE
2,0,6,8,0,9,87,0,1,FALSE
2,0,3,0,1,3,45,1,1,FALSE
2,0,1,3,0,3,12,2,1,FALSE
1,0,0,0,0,0,0,0,0,FALSE
4,0,1,0,1,3,37,0,2,FALSE
1,0,4,3,1,3,20,0,1,FALSE
1,0,9,1,9,2,2,0,1,FALSE
1,0,6,17,1,8,160,0,5,FALSE
2,1,5,8,3,4,29,0,1,FALSE
0,0,6,0,4,1,9,0,0,FALSE
3,0,23,21,1,2,213,2,4,FALSE
2,0,4,1,2,2,31,0,1,FALSE
6,0,2,0,1,2,25,0,1,FALSE
2,0,4,3,1,1,308,1,1,FALSE
4,0,5,23,1,8,121,2,3,FALSE
0,0,12,0,2,2,87,0,1,FALSE
1,0,6,0,5,1,1,0,1,FALSE
4,0,3,1,2,2,12,0,0,FALSE
1,2,101,168,98,12,352,0,3,FALSE
2,0,4,4,3,2,56,1,1,FALSE
5,0,2,0,1,2,25,0,1,FALSE
1,0,3,3,1,3,14,0,1,FALSE
3,0,9,0,1,4,42,1,1,FALSE
4,0,6,0,1,4,85,2,1,FALSE
3,0,10,25,3,7,165,3,3,FALSE
3,0,9,100,2,11,180,1,3,FALSE
2,0,9,84,4,11,304,1,4,FALSE
2,0,1,3,0,3,12,2,1,FALSE
1,0,19,61,3,10,189,0,1,FALSE
1,0,20,7,3,5,256,0,5,FALSE
4,0,7,0,4,1,30,1,2,FALSE
3,0,9,0,5,4,41,0,1,FALSE
1,0,6,0,6,1,1,0,1,FALSE
4,12,33,6,33,4,21,0,0,FALSE
1,0,6,0,4,1,1,0,1,FALSE
1,0,43,0,43,1,1,0,1,FALSE
3,0,14,0,1,2,129,1,5,FALSE
2,0,4,0,0,4,80,1,3,FALSE
2,0,13,85,3,14,141,1,3,FALSE
2,0,2,4,1,4,24,2,1,FALSE
5,0,2,0,1,2,22,0,1,FALSE
1,0,16,3,14,3,3,0,1,FALSE
1,0,2,10,0,6,188,0,2,FALSE
1,0,1,0,1,0,0,0,0,FALSE
5,1,4,3,3,3,17,0,0,FALSE
2,0,1,3,0,3,12,2,1,FALSE
1,0,0,6,0,3,19,0,1,FALSE
4,0,10,5,1,3,128,1,1,FALSE
2,0,1,3,0,3,12,2,1,FALSE
5,0,2,1,0,1,15,1,1,FALSE
1,0,4,0,1,6,46,0,1,FALSE
3,0,17,69,5,14,142,0,2,FALSE
3,0,9,26,1,6,81,1,2,FALSE
1,0,6,1,6,2,2,0,1,FALSE
2,0,9,4,2,5,53,0,1,FALSE
3,0,5,71,1,13,113,6,2,FALSE
3,0,17,424,5,27,284,0,2,FALSE
4,0,20,0,1,1,202,1,1,FALSE
1,0,3,1,1,1,88,0,5,FALSE
3,0,6,13,0,6,107,0,4,FALSE
6,0,5,0,1,1,42,1,3,FALSE
1,0,22,3486,4,83,1002,0,29,FALSE
1,1,13,59,3,5,189,0,4,FALSE
3,0,9,38,1,8,260,3,3,FALSE
3,0,5,0,1,1,24,1,1,FALSE
5,0,6,6,4,3,67,0,2,FALSE
1,0,31,1,31,2,2,0,1,FALSE
1,0,10,5,1,5,80,0,2,FALSE
3,3,6,3,3,2,47,0,1,FALSE
1,0,1,13,0,5,68,0,2,FALSE
5,0,11,94,2,13,146,1,2,FALSE
2,0,1,0,0,1,7,0,0,FALSE
0,0,10,2,1,3,71,0,1,FALSE
2,0,7,26,0,1,415,1,8,FALSE
2,0,12,15,3,6,43,1,1,FALSE
2,0,7,0,2,4,65,1,1,FALSE
4,0,2,0,1,7,108,0,3,FALSE
1,0,1,0,1,0,0,0,0,FALSE
1,0,9,45,3,8,216,0,4,FALSE
3,0,7,1,0,1,19,1,1,FALSE
3,0,4,10,1,3,31,1,1,FALSE
1,0,9,41,0,7,96,0,2,FALSE
3,0,5,0,2,1,30,1,2,FALSE
1,0,4,39,0,13,231,0,1,FALSE
1,0,4,105,4,13,518,0,5,FALSE
5,1,5,0,3,3,33,0,1,FALSE
3,0,5,0,1,3,21,1,1,FALSE
1,3,3,0,3,4,31,0,1,FALSE
3,0,7,13,1,4,78,1,2,FALSE
1,0,1,0,1,0,0,0,0,FALSE
1,0,23,270,2,24,127,0,1,FALSE
1,0,4,0,2,5,43,0,1,FALSE
1,0,24,22,21,6,176,0,1,FALSE
1,0,10,11,8,6,166,0,1,FALSE
0,0,14,4,2,2,88,0,2,FALSE
4,0,3,1,2,2,12,0,0,FALSE
1,0,8,6,4,3,31,0,1,FALSE
1,0,4,0,3,1,1,0,1,FALSE
2,0,14,0,9,4,36,1,1,FALSE
1,0,0,3,0,3,57,0,1,FALSE
1,0,5,0,4,1,1,0,1,FALSE
1,0,5,0,2,1,1,0,1,FALSE
1,0,2,0,2,4,21,0,1,FALSE
0,0,20,7,2,3,323,0,4,FALSE
5,0,3,0,2,2,25,0,1,FALSE
0,2,5,6,2,1,93,0,4,FALSE
1,0,8,6,5,3,62,0,3,FALSE
1,0,6,0,5,1,1,0,1,FALSE
2,0,20,41,1,8,479,2,8,FALSE
1,0,6,36,0,8,51,0,1,FALSE
2,0,5,0,0,4,63,1,1,FALSE
1,0,16,6,13,5,31,0,1,FALSE
3,0,1,4,0,3,16,1,1,FALSE
1,0,3,4,1,3,17,0,1,FALSE
1,0,5,0,4,1,1,0,1,FALSE
1,0,7,60,0,12,63,0,1,FALSE
1,0,6,7,1,5,45,0,2,FALSE
3,0,13,44,3,8,121,1,2,FALSE
1,0,1,0,0,1,1,0,1,FALSE
1,0,4,15,0,5,29,0,1,FALSE
1,0,9,25,0,10,71,0,1,FALSE
1,0,3,0,1,3,21,0,1,FALSE
3,0,9,3,2,3,43,0,1,FALSE
2,0,8,163,5,15,124,2,1,FALSE
0,0,16,52,4,4,120,0,2,FALSE
1,0,2,1,2,2,2,0,1,FALSE
1,0,2,1,1,1,7,0,1,FALSE
1,0,0,0,0,1,1,0,1,FALSE
3,2,9,3,2,1,24,0,1,FALSE
2,0,19,525,5,33,261,2,2,FALSE
1,0,6,36,0,8,49,0,1,FALSE
4,0,6,5,1,8,168,2,3,FALSE
1,0,5,87,1,13,317,0,5,FALSE
2,0,20,133,6,18,170,1,2,FALSE
3,0,12,0,1,3,103,1,1,FALSE
3,0,9,4,1,2,218,2,1,FALSE
4,0,3,1,2,2,12,0,0,FALSE
2,0,4,1,2,2,31,0,1,FALSE
4,2,3,0,3,1,7,0,0,FALSE
1,0,13,26,2,6,162,0,3,FALSE
1,0,3,13,1,4,57,0,3,FALSE
1,0,5,21,0,6,44,0,1,FALSE
3,0,8,19,0,7,118,0,4,FALSE
4,0,8,10,3,5,28,1,1,FALSE
1,0,4,1,1,3,47,0,2,FALSE
3,0,3,3,1,1,25,2,1,FALSE
1,0,13,131,9,16,144,0,2,FALSE
3,0,4,10,1,3,31,1,1,FALSE
1,0,1,0,1,1,1,0,1,FALSE
0,2,5,6,2,1,93,0,4,FALSE
1,0,0,0,0,5,32,0,1,FALSE
0,2,17,39,2,2,221,0,2,FALSE
1,3,11,14,10,7,56,0,1,FALSE
0,2,16,9,2,2,161,0,1,FALSE
1,0,5,3,4,3,13,0,1,FALSE
5,0,2,0,1,1,7,0,0,FALSE
1,0,6,6,4,4,4,0,1,FALSE
1,0,1,0,1,1,1,0,1,FALSE
4,3,5,8,4,1,44,3,4,FALSE
1,0,10,0,10,1,1,0,1,FALSE
1,0,6,298,4,28,271,0,9,FALSE
5,2,6,0,4,1,6,0,0,FALSE
1,0,4,7,1,7,48,0,3,FALSE
2,0,12,5,2,3,70,1,1,FALSE
1,0,12,26,6,5,258,0,6,FALSE
2,0,7,6,2,4,27,1,1,FALSE
5,0,4,0,2,2,25,0,1,FALSE
1,0,1,0,1,8,190,0,4,FALSE
3,0,7,4,1,4,57,0,1,FALSE
2,0,12,50,1,11,245,1,4,FALSE
1,0,1,95,1,12,106,0,1,FALSE
1,0,0,2,0,5,29,0,1,FALSE
1,0,3,1,1,2,7,0,1,FALSE
2,0,8,0,1,2,83,2,3,FALSE
1,0,2,1,1,2,54,0,6,FALSE
3,3,10,6,10,4,20,0,0,FALSE
3,0,4,3,1,2,16,1,1,FALSE
1,0,4,3,4,2,201,0,9,FALSE
1,0,24,247,11,23,127,0,1,FALSE
5,0,4,0,1,3,32,0,1,FALSE
2,0,6,17,4,7,46,0,1,FALSE
5,0,1,0,0,3,33,0,1,FALSE
1,0,31,0,30,0,0,0,0,FALSE
3,0,6,35,1,13,132,7,2,FALSE
2,0,5,0,2,1,6,0,0,FALSE
2,0,12,18,2,6,56,1,1,FALSE
3,0,35,8,1,3,571,1,10,FALSE
1,0,1,25,1,11,105,0,3,FALSE
1,6,11,15,7,5,52,0,2,FALSE
1,0,3,0,1,2,12,0,1,FALSE
2,0,2,120,1,17,84,0,1,FALSE
1,0,0,15,0,6,53,0,2,FALSE
5,0,2,0,1,2,21,0,1,FALSE
2,0,3,1,0,2,11,0,0,FALSE
1,0,3,9,1,7,59,0,1,FALSE
1,0,1,4,0,5,62,0,2,FALSE
3,7,13,79,7,11,163,1,2,FALSE
3,0,4,1,0,1,11,1,1,FALSE
1,0,0,0,0,1,1,0,1,FALSE
3,0,9,26,1,6,81,1,2,FALSE
2,0,11,26,2,3,164,0,1,FALSE
2,0,19,217,4,23,247,2,2,FALSE
1,0,1,4,1,9,59,0,1,FALSE
5,0,4,0,1,3,32,0,1,FALSE
3,0,4,0,2,1,30,1,1,FALSE
3,0,6,14,2,8,70,1,1,FALSE
1,0,12,5,1,2,359,0,13,FALSE
2,0,16,34,9,10,126,1,2,FALSE
1,0,3,0,1,3,31,0,1,FALSE
1,0,5,0,4,1,1,0,1,FALSE
1,0,0,0,0,0,15,0,0,FALSE
5,0,4,0,1,3,34,0,1,FALSE
1,0,5,3,4,3,3,0,1,FALSE
2,0,1,3,0,3,12,2,1,FALSE
1,0,8,8,3,5,39,0,1,FALSE
3,0,7,0,1,4,43,2,1,FALSE
1,0,1,1,1,2,37,0,3,FALSE
3,0,8,60,1,9,101,1,3,FALSE
1,0,21,225,11,22,114,0,1,FALSE
0,0,24,28,1,7,262,0,2,FALSE
1,0,4,10,3,5,5,0,1,FALSE
3,0,15,211,12,18,187,0,2,FALSE
2,0,7,26,0,1,415,1,8,FALSE
4,0,5,0,5,2,20,0,1,FALSE
1,0,28,0,2,11,392,0,9,FALSE
1,0,0,0,0,1,4,0,0,FALSE
1,0,0,0,0,1,1,0,1,FALSE
4,0,1,0,1,3,37,0,2,FALSE
2,0,16,89,3,15,105,2,2,FALSE
4,0,4,6,1,8,89,1,3,FALSE
1,0,7,11,1,6,28,0,1,FALSE
