@relation jeditA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F2-weka.filters.supervised.instance.Resample-B1.0-S1-Z151.8072289

@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute moa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute max_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
9,4,3,6,2,1,47,0,0,0.6,1,1,2,FALSE
58,20,2,6,3,0.8,293,1,0,0.375,3,6,5,FALSE
8,15,3,3,6,2,24,0,0,0.555556,0,0,2,FALSE
33,3,3,4,3,2,180,0,0,0.555556,0,0,1,FALSE
6,1,1,2,2,2,65,0,0,0.625,0,0,7,FALSE
4,6,5,0,4,2,4,0,0,1,0,0,1,FALSE
98,123,4,17,3,0.784314,639,1,3,0.194444,3,4,15,FALSE
16,55,2,1,9,2,456,0,0,0.363636,0,0,6,FALSE
18,3,2,12,3,2,89,0,0,0.666667,0,0,4,FALSE
76,98,3,4,4,0.875,629,1,0,0.1875,1,3,5,FALSE
5,3,1,3,0,2,20,0,0,0.466667,1,2,1,FALSE
1,0,13,0,0,2,617,0,0,0,0,0,0,FALSE
19,1,1,11,1,2,91,0,0,0.625,1,1,1,FALSE
27,10,2,12,1,1.071429,182,0,0,0.72,0,0,1,FALSE
31,0,8,9,3,0.766234,356,0,1,0.375,0,0,1,FALSE
46,9,3,8,3,0.8,299,1,0,0.388889,0,0,1,FALSE
17,19,8,8,6,0.333333,53,0,0,0.457143,1,1,1,FALSE
13,3,1,10,1,1,101,0,0,0.444444,1,1,6,FALSE
25,0,2,1,0,0.436364,218,1,0,0.395833,0,0,3,FALSE
46,9,3,8,3,0.8,299,1,0,0.388889,0,0,1,FALSE
9,1,1,3,0,0.5,106,1,0,0.444444,1,2,11,FALSE
24,11,17,1,9,0.977778,170,1,0,0.1,0,0,3,FALSE
5,6,1,2,3,1,15,0,1,0.533333,0,0,1,FALSE
68,42,2,10,1,0.796296,512,1,5,0.5,3,5,9,FALSE
5,6,1,2,3,1,15,0,1,0.533333,0,0,1,FALSE
