@relation propA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N100-F100-weka.filters.supervised.instance.Resample-B1.0-S1-Z23.75809935-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute ca numeric
@attribute ce numeric
@attribute loc numeric
@attribute dam numeric
@attribute mfa numeric
@attribute cam numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
22,26,0,22,118,0,0.875,0.6,58,1,0.5,FALSE
1,5,0,1,20,0,0,0,12,0,0,FALSE
9,14,0,9,63,1,0.961538,0.666667,30,5,2.5,FALSE
21,35,3,19,245,0.428571,0,0.175,10,2,1.0476,FALSE
17,20,0,17,75,0,0.875,0.666667,13.4,1,0.6,FALSE
9,13,0,9,43,0,0.923077,0.555556,9,1,0.5,FALSE
6,28,2,4,160,0.666667,0,0.416667,38.25,12,3.5,FALSE
15,19,2,13,72,0,0.875,0.666667,12.8,1,0.6,FALSE
4,11,1,3,52,0,0,0.333333,15.666667,2,1.3333,FALSE
1,5,0,1,19,0,0,0,12,0,0,FALSE
10,13,0,10,43,0,0.875,0.625,20.5,4,2,FALSE
21,26,1,20,121,0,0.8,0.666667,58.5,1,0.5,FALSE
12,34,0,12,188,0,0.538462,0.44898,25.857143,4,1.8571,FALSE
12,18,0,12,61,0.666667,0.888889,0.666667,10.6,2,0.8,FALSE
2,0,2,0,11,0,0,0,0,0,0,FALSE
16,143,0,16,429,0.8,0,0.416667,69.666667,8,2.8333,FALSE
41,58,0,41,341,0.2,0.666667,0.357143,66.2,12,4.4,FALSE
52,92,9,43,658,0,0.765957,0.75,49.307692,2,0.9231,FALSE
17,36,0,17,101,0.666667,0.947368,0.45,18.6,4,1.4,FALSE
30,70,5,25,510,0.181818,0.666667,0.3125,54.444444,7,2.1111,FALSE
21,74,0,21,1650,0.625,0.529412,0.343137,89.777778,15,3.1111,FALSE
28,45,6,22,172,0.5,0,0.466667,41.5,6,2,FALSE
14,9,13,2,9,0,0,1,0,1,1,FALSE
9,23,1,8,148,0.4,0.847826,0.325,16.875,6,2,FALSE
16,38,1,15,163,0,0.965517,0.555556,39,1,0.5,FALSE
10,20,0,10,81,0,0.857143,0.666667,39.5,5,2.5,FALSE
9,13,0,9,43,0,0.913043,0.555556,9,1,0.5,FALSE
2,46,0,2,425,0,0,0.3,105,8,2.5,FALSE
4,4,0,4,10,0,0,0.583333,2.333333,1,0.6667,FALSE
21,48,0,21,210,0,0.9,0.666667,68,1,0.3333,FALSE
13,14,0,13,47,0,0.875,0.666667,8,1,0.6,FALSE
13,17,1,12,67,0,0.88,0.666667,11.8,1,0.6,FALSE
14,15,0,14,61,0,0.857143,0.625,29.5,1,0.5,FALSE
3,3,3,0,3,0,0,1,0,1,1,FALSE
10,16,3,7,88,0,0,0.466667,28.333333,10,5.6667,FALSE
13,23,0,13,82,0,0,0.666667,39,3,1.5,FALSE
2,1,0,2,1,0,0,1,0,1,1,FALSE
5,18,0,5,85,1,0.866667,0.555556,19.5,6,2.5,FALSE
16,26,0,16,138,0,0.875,0.625,67.5,10,5,FALSE
26,38,4,22,189,0,0.929825,0.733333,30,1,0.6667,FALSE
10,11,1,9,66,0,0.75,0.571429,20.333333,3,1.6667,FALSE
12,8,2,10,46,0,0.857143,0.625,22,4,2,FALSE
9,18,1,8,56,0,0.857143,0.625,17,4,1.3333,FALSE
23,49,0,23,288,0,0.85,0.45,71,3,1.5,FALSE
13,7,5,8,7,0,0,0.333333,0,1,1,FALSE
4,45,1,3,352,0.666667,0,0.361111,25.846154,1,0.8462,FALSE
21,32,8,13,398,1,0,0.25,55.428571,6,3.1429,FALSE
1,3,0,1,18,0,0,0,11,0,0,FALSE
30,111,1,29,796,0.866667,0,0.206612,64.083333,12,2.9167,FALSE
17,16,0,17,101,1,0.916667,0.625,47,1,0.5,FALSE
1,5,0,1,29,0,0.9375,0.75,13.5,4,2,FALSE
7,8,4,3,8,0,0,0.40625,0,1,1,FALSE
0,0,0,0,3,0,0,0,0,0,0,FALSE
9,11,0,9,46,1,0,1,18,0,0,FALSE
14,18,1,13,77,1,0.857143,0.75,11.666667,6,1.6667,TRUE
7,4,4,3,4,0,0,0.4,0,1,1,TRUE
19,46,3,16,211,0.2,0.294118,0.373626,13.714286,5,1.1429,TRUE
46,86,22,24,844,0.25,0,0.216049,43.210526,9,2.5789,TRUE
14,21,0,14,92,0,0.5,0.666667,45,5,2.5,TRUE
33,74,13,23,735,0.35,0,0.128342,38.722222,14,3.7778,TRUE
15,34,9,7,210,0.916667,0,0.1875,8,2,1.0455,TRUE
9,45,1,8,370,0.333333,0,0.28,32.090909,5,2.2727,TRUE
3,4,0,3,13,0,0.875,0.666667,5.5,1,0.5,TRUE
10,4,5,5,18,1,0.98,0.571429,7.5,1,0.5,TRUE
8,16,1,8,68,1,0.989796,1,32.5,5,2.5,TRUE
13,11,0,13,34,0,0.857143,0.6,16,3,1.5,TRUE
8,13,0,8,67,0.75,0.8125,0.4375,14.75,2,1,TRUE
15,14,0,15,58,0,0.888889,0.583333,28,1,0.5,TRUE
13,48,1,12,275,0,0,0.333333,21.916667,6,2.5,TRUE
14,23,0,14,116,0,0.875,0.625,57,1,0.5,TRUE
2,7,2,1,35,1,0,0.466667,5.4,1,0.8,TRUE
124,84,86,38,586,0.333333,0.770833,0.322917,43.846154,8,1.9231,TRUE
16,35,0,16,151,0,0,0.777778,49,3,1.3333,TRUE
17,30,0,17,102,0,0.875,0.666667,49,3,1.5,TRUE
92,242,0,92,2705,0.44186,0.318182,0.146628,82.1875,36,4.4063,TRUE
37,82,1,37,519,0,0.565217,0.25974,46,15,3.2727,TRUE
8,13,0,8,52,0,0.875,0.625,25,4,2,TRUE
28,36,1,27,195,0,0.965517,0.555556,47,1,0.5,TRUE
