@relation propA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N100-F100-weka.filters.supervised.instance.Resample-B1.0-S1-Z23.75809935-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute ca numeric
@attribute ce numeric
@attribute loc numeric
@attribute dam numeric
@attribute mfa numeric
@attribute cam numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
12,19,0,12,59,0,0,0.777778,18.666667,1,0.6667,FALSE
16,38,1,15,163,0,0.965517,0.555556,39,1,0.5,FALSE
1,3,0,1,7,0,0.75,1,2.5,1,0.5,FALSE
1,5,0,1,29,0,0.9375,0.75,13.5,4,2,FALSE
3,1,3,0,1,0,0,1,0,1,1,FALSE
0,0,0,0,0,0,0,0,0,0,0,FALSE
10,21,0,10,59,0,0.666667,0.666667,28.5,1,0.5,FALSE
17,28,1,16,116,0,0.978261,0.555556,27.25,1,0.5,FALSE
17,19,1,16,86,0,0.88,0.666667,15.6,1,0.6,FALSE
15,18,3,12,70,0,0.9375,0.5,12.4,1,0.6,FALSE
10,15,1,9,55,0,0.875,0.666667,26.5,4,2,FALSE
39,30,0,39,400,0,0.857143,0.6,199,36,18,FALSE
30,74,3,27,376,0.75,0,0.166667,32.454545,2,1.0909,FALSE
9,19,0,9,60,0,0,0.777778,19,1,0.6667,FALSE
19,21,0,19,75,0,0.88,0.666667,13.4,1,0.6,FALSE
13,19,0,13,74,0,0.848485,0.555556,9.142857,1,0.7143,FALSE
5,2,5,0,2,0,0,0.75,0,1,1,FALSE
1,3,0,1,18,0,0,0,11,0,0,FALSE
4,9,1,3,44,0,0.8,0.625,10,3,1.25,FALSE
12,90,1,12,684,0.333333,0.78125,0.46875,74.333333,14,4.5556,FALSE
11,18,0,11,68,0,0.857143,0.666667,33,5,2.5,FALSE
10,16,0,10,55,0,0.833333,0.533333,7.666667,1,0.6667,FALSE
2,9,0,2,32,0,0.962963,1,6.25,1,0.5,FALSE
16,60,1,15,495,1,0.705882,0.214286,22.52381,4,1.2857,FALSE
10,13,1,9,43,0,0.92,0.555556,9,1,0.5,FALSE
25,45,0,25,197,0.4,0.4,0.571429,26.428571,9,2.2857,FALSE
5,30,0,5,398,0,0.742424,0.37037,21.111111,3,1.0556,FALSE
18,39,3,16,254,0.5,0,0.328125,13.470588,2,1.1176,FALSE
8,6,1,7,26,0,0.875,0.625,12,2,1,FALSE
0,2,0,0,7,0,0,0,4,0,0,FALSE
7,6,1,6,26,0,0.857143,0.625,12,2,1,FALSE
15,37,0,15,154,0,0,0.666667,49.666667,7,2.6667,FALSE
38,78,0,38,638,1,0.823529,0.583333,125.8,10,2.6,FALSE
9,18,1,8,56,0,0.857143,0.625,17,4,1.3333,FALSE
4,35,0,4,225,0.6,0.692308,0.175439,10.578947,8,1.3684,FALSE
3,5,1,2,51,0,0,0.75,24.5,9,4.5,FALSE
13,14,0,13,44,0,0.875,0.666667,7.4,1,0.6,FALSE
6,28,2,4,160,0.666667,0,0.416667,38.25,12,3.5,FALSE
1,2,0,1,4,0,1,1,3,0,0,FALSE
14,22,12,2,86,1,0,0.4,12.833333,3,1.3333,FALSE
11,10,0,11,36,0,0.8,0.666667,17,1,0.5,FALSE
13,27,0,13,202,0.666667,0.9,0.466667,48,8,2.25,FALSE
17,28,0,17,106,0,0.625,0.392857,25.25,1,0.75,FALSE
15,12,13,2,52,1,0.928571,0.575,5.25,1,0.25,FALSE
10,27,0,10,88,0,0.990099,0.75,43,4,2,FALSE
2,0,2,0,11,0,0,0,0,0,0,FALSE
11,12,0,11,64,0,0.857143,0.6,31,5,2.5,FALSE
0,0,0,0,3,0,0,0,0,0,0,FALSE
10,23,1,9,220,0.222222,0.684211,0.392857,25.375,1,0.75,FALSE
5,2,2,3,2,0,0,1,0,1,1,FALSE
8,30,4,6,187,0.555556,0.9869,0.428571,21.25,1,0.75,FALSE
16,29,1,15,137,0,0.969697,0.555556,32.5,1,0.5,FALSE
11,22,0,11,89,0.5,0.5,0.416667,28,3,1.3333,FALSE
12,55,1,11,393,0,0.957447,0.5,64,1,0.6667,FALSE
92,242,0,92,2705,0.44186,0.318182,0.146628,82.1875,36,4.4063,TRUE
8,16,1,8,68,1,0.989796,1,32.5,5,2.5,TRUE
21,53,0,21,392,0.333333,0.857143,0.666667,128.666667,28,9.3333,TRUE
17,30,0,17,102,0,0.875,0.666667,49,3,1.5,TRUE
4,8,1,3,32,0.5,0.933333,0.625,9,1,0.3333,TRUE
9,9,0,9,33,0,0.875,0.625,15.5,2,1,TRUE
28,59,3,26,467,0.333333,0.333333,0.466667,75.833333,3,1,TRUE
12,49,2,10,404,0.857143,0,0.297619,32.083333,5,1.6667,TRUE
24,62,0,24,461,0.384615,0.95,0.75,148.333333,11,3.6667,TRUE
7,4,4,3,4,0,0,0.4,0,1,1,TRUE
46,86,22,24,844,0.25,0,0.216049,43.210526,9,2.5789,TRUE
5,10,0,5,31,0,0.891304,0.375,4.166667,1,0.8333,TRUE
56,129,0,56,1720,0,0.425,0.158333,70.583333,9,2.2917,TRUE
0,0,0,0,58,0,0,0,0,0,0,TRUE
28,74,0,28,402,0.2,0.666667,0.625,78.4,10,3,TRUE
14,18,1,13,77,1,0.857143,0.75,11.666667,6,1.6667,TRUE
3,4,0,3,13,0,0.875,0.666667,5.5,1,0.5,TRUE
7,12,0,7,47,0,0.875,0.625,22.5,4,2,TRUE
