@relation propA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N100-F100-weka.filters.supervised.instance.Resample-B1.0-S1-Z23.75809935-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute ca numeric
@attribute ce numeric
@attribute loc numeric
@attribute dam numeric
@attribute mfa numeric
@attribute cam numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
7,66,0,7,585,0.95,0,0.27381,36.666667,7,1.8,FALSE
14,24,0,14,121,0,0.777778,0.666667,39.333333,6,3,FALSE
1,2,0,1,4,0,1,1,3,0,0,FALSE
12,9,0,12,31,0,0.857143,0.625,14.5,1,0.5,FALSE
2,13,0,2,98,0,0.974359,0.666667,47.5,2,1,FALSE
15,21,4,11,158,0.5,0,0.466667,38,6,2.25,FALSE
10,13,0,10,43,0,0.875,0.625,20.5,4,2,FALSE
15,10,0,15,40,0,0.8,0.666667,19,1,0.5,FALSE
9,18,3,7,57,0,0.955556,0.6,10.4,2,1,FALSE
8,15,0,8,60,0,0.857143,0.625,29,4,2,FALSE
16,32,4,12,159,0.666667,0,0.291667,21.285714,5,1.8571,FALSE
95,97,0,95,781,1,0,1,312,0,0,FALSE
38,60,7,31,373,0,0.809524,0.740741,35.9,2,0.9,FALSE
13,7,5,8,7,0,0,0.333333,0,1,1,FALSE
20,44,0,20,167,0.4,0,0.444444,39.5,3,1,FALSE
1,8,1,0,34,1,0,0.714286,3.428571,1,0.8571,FALSE
15,14,10,5,14,0,0,0.258929,0,1,1,FALSE
16,26,1,15,97,0,0.960784,0.555556,22.5,1,0.5,FALSE
21,32,8,13,398,1,0,0.25,55.428571,6,3.1429,FALSE
21,24,0,21,90,0,0.888889,0.666667,16.4,1,0.6,FALSE
25,40,4,21,298,0,0.947368,0.777778,41.142857,1,0.7143,FALSE
4,3,0,4,7,0,0.8,0.666667,2.5,1,0.5,FALSE
8,58,3,5,375,0.555556,0,0.197917,27.153846,6,2.2308,FALSE
5,1,3,2,1,0,0,1,0,1,1,FALSE
17,25,0,17,105,0.5,0.888889,0.666667,24.25,3,1,FALSE
11,10,0,11,40,0,0.8,0.666667,19,1,0.5,FALSE
13,16,1,12,60,0,0.875,0.666667,10.4,1,0.6,FALSE
9,14,1,8,46,0,0.875,0.5,7.6,1,0.6,FALSE
21,74,0,21,1650,0.625,0.529412,0.343137,89.777778,15,3.1111,FALSE
13,25,1,12,109,0,0.977778,0.555556,25.5,1,0.5,FALSE
13,27,0,13,202,0.666667,0.9,0.466667,48,8,2.25,FALSE
5,2,2,3,2,0,0,1,0,1,1,FALSE
14,29,0,14,103,1,0,0.305556,10.333333,3,1.2222,FALSE
12,16,0,12,64,0,0.884615,0.666667,11.2,4,1.2,FALSE
33,68,0,33,475,1,0.428571,0.37037,46.3,11,4.4,FALSE
2,46,0,2,425,0,0,0.3,105,8,2.5,FALSE
52,92,9,43,658,0,0.765957,0.75,49.307692,2,0.9231,FALSE
2,9,0,2,32,0,0.962963,1,6.25,1,0.5,FALSE
2,24,0,2,91,0.666667,0,0.4,13.166667,2,1.1667,FALSE
21,25,0,21,87,0,0.892857,0.666667,15.8,1,0.6,FALSE
9,14,0,9,63,1,0.961538,0.666667,30,5,2.5,FALSE
3,5,1,2,51,0,0,0.75,24.5,9,4.5,FALSE
9,11,0,9,46,1,0,1,18,0,0,FALSE
22,32,0,22,102,0,0.8,0.666667,50,1,0.5,FALSE
39,30,0,39,400,0,0.857143,0.6,199,36,18,FALSE
6,10,1,5,44,0.666667,0,0.666667,19.5,2,1,FALSE
4,45,1,3,352,0.666667,0,0.361111,25.846154,1,0.8462,FALSE
8,7,0,8,19,0,0.857143,0.666667,5.333333,1,0.6667,FALSE
