@relation propA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N100-F100-weka.filters.supervised.instance.Resample-B1.0-S1-Z23.75809935-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute ca numeric
@attribute ce numeric
@attribute loc numeric
@attribute dam numeric
@attribute mfa numeric
@attribute cam numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
16,32,4,12,159,0.666667,0,0.291667,21.285714,5,1.8571,FALSE
5,1,2,3,1,0,0,1,0,1,1,FALSE
10,23,1,9,220,0.222222,0.684211,0.392857,25.375,1,0.75,FALSE
13,17,1,12,69,0,0.875,0.625,33.5,5,2.5,FALSE
9,10,0,9,28,0,0.92,0.555556,5.5,1,0.5,FALSE
8,13,0,8,59,1,0.928571,0.75,28,5,2.5,FALSE
0,0,0,0,3,0,0,0,0,0,0,FALSE
2,13,0,2,98,0,0.974359,0.666667,47.5,2,1,FALSE
9,14,1,8,42,0,0.875,0.55,7.4,3,1.2,FALSE
17,37,6,11,191,0.25,0.777778,0.52381,22.375,2,0.875,FALSE
25,19,1,24,95,0,0.857143,0.625,46.5,1,0.5,FALSE
10,16,1,9,72,0.5,0.857143,0.666667,22.333333,4,1.3333,FALSE
15,99,2,14,909,0.875,0.412698,0.158974,21.525,11,1.8,FALSE
5,4,2,3,4,0,0,0.5625,0,1,1,FALSE
9,19,0,9,60,0,0,0.777778,19,1,0.6667,FALSE
12,18,0,12,61,0.666667,0.888889,0.666667,10.6,2,0.8,FALSE
5,5,0,5,17,0,0.857143,0.625,7,1,0.5,FALSE
22,63,0,22,1551,0.615385,0.909091,0.416667,301.4,20,7,FALSE
21,25,0,21,87,0,0.892857,0.666667,15.8,1,0.6,FALSE
20,44,0,20,167,0.4,0,0.444444,39.5,3,1,FALSE
4,0,4,0,117,0,0,0,0,0,0,FALSE
12,12,0,12,59,0,0.875,0.625,28.5,6,3,FALSE
18,27,3,15,128,0,0.967033,0.4375,24,1,0.6,FALSE
7,64,0,7,570,1,0,0.27381,35.733333,7,1.8,FALSE
9,13,0,9,43,0,0.913043,0.555556,9,1,0.5,FALSE
2,3,1,1,7,0,0.928571,1,2.5,1,0.5,FALSE
12,34,0,12,188,0,0.538462,0.44898,25.857143,4,1.8571,FALSE
11,10,0,11,36,0,0.8,0.666667,17,1,0.5,FALSE
11,14,0,11,50,0,0.8,0.666667,23.5,1,0.5,FALSE
4,45,1,3,352,0.666667,0,0.361111,25.846154,1,0.8462,FALSE
25,40,4,21,298,0,0.947368,0.777778,41.142857,1,0.7143,FALSE
3,10,1,2,46,0,0.989796,1,22,1,0.5,FALSE
9,11,0,9,46,1,0,1,18,0,0,FALSE
14,22,12,2,86,1,0,0.4,12.833333,3,1.3333,FALSE
2,6,1,1,17,1,0.941176,1,2.75,1,0.75,FALSE
