@relation propA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N100-F100-weka.filters.supervised.instance.Resample-B1.0-S1-Z23.75809935-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute ca numeric
@attribute ce numeric
@attribute loc numeric
@attribute dam numeric
@attribute mfa numeric
@attribute cam numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
19,23,1,18,85,0,0.96,0.555556,19.5,1,0.5,FALSE
13,20,0,13,66,0,0.875,0.666667,11.6,1,0.6,FALSE
3,5,1,2,51,0,0,0.75,24.5,9,4.5,FALSE
17,28,0,17,106,0,0.625,0.392857,25.25,1,0.75,FALSE
2,1,0,2,1,0,0,1,0,1,1,FALSE
41,58,0,41,341,0.2,0.666667,0.357143,66.2,12,4.4,FALSE
8,8,0,8,22,0,0.958333,0.666667,10,1,0.5,FALSE
5,30,0,5,398,0,0.742424,0.37037,21.111111,3,1.0556,FALSE
16,29,1,15,137,0,0.96875,0.555556,32.5,1,0.5,FALSE
1,3,0,1,7,0,0.75,1,2.5,1,0.5,FALSE
3,14,2,1,61,1,0.285714,0.527778,3.666667,1,0.8333,FALSE
15,30,1,14,161,0,0.871795,0.611111,21.428571,2,0.8571,FALSE
11,27,0,11,219,1,0.866667,0.371429,29.428571,10,3,FALSE
12,17,1,11,63,0,0.827586,0.666667,7.571429,2,0.8571,FALSE
17,15,0,17,66,0,0.8,0.666667,32,1,0.5,FALSE
3,14,0,3,39,0.5,0,0.625,11.333333,1,0.3333,FALSE
0,5,0,0,23,0,0,0,12,0,0,FALSE
8,15,1,7,41,0,0.980769,0.75,19.5,2,1,FALSE
4,28,0,4,172,0.5,0,0.5,33,6,3.2,FALSE
28,45,6,22,172,0.5,0,0.466667,41.5,6,2,FALSE
22,25,0,22,96,0,0.892857,0.666667,17.6,1,0.6,FALSE
21,32,8,13,398,1,0,0.25,55.428571,6,3.1429,FALSE
19,17,0,19,64,0,0.8,0.666667,31,1,0.5,FALSE
22,32,0,22,102,0,0.8,0.666667,50,1,0.5,FALSE
1,2,0,1,4,0,1,1,3,0,0,FALSE
4,6,0,4,14,0,0.777778,0.583333,3.666667,1,0.6667,FALSE
2,1,1,1,1,0,0,1,0,1,1,FALSE
13,20,0,13,72,0,0.875,0.666667,12.8,1,0.6,FALSE
1,3,0,1,7,0,0.97561,1,2.5,1,0.5,FALSE
28,45,6,22,172,0.5,0,0.466667,41.5,6,2,FALSE
16,32,4,12,159,0.666667,0,0.291667,21.285714,5,1.8571,FALSE
5,1,3,2,1,0,0,1,0,1,1,FALSE
33,68,0,33,475,1,0.428571,0.37037,46.3,11,4.4,FALSE
13,22,0,13,80,0,0.875,0.666667,14.4,1,0.6,FALSE
