@relation propA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N100-F100-weka.filters.supervised.instance.Resample-B1.0-S1-Z23.75809935-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute ca numeric
@attribute ce numeric
@attribute loc numeric
@attribute dam numeric
@attribute mfa numeric
@attribute cam numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
14,22,12,2,86,1,0,0.4,12.833333,3,1.3333,FALSE
12,90,1,12,684,0.333333,0.78125,0.46875,74.333333,14,4.5556,FALSE
32,38,6,26,190,0,0.852941,0.611111,25.571429,2,0.8571,FALSE
5,35,3,2,212,1,0,0.4375,22,1,0.6667,FALSE
1,5,0,1,22,0,0,0,12,0,0,FALSE
5,2,2,3,2,0,0,1,0,1,1,FALSE
30,111,1,29,796,0.866667,0,0.206612,64.083333,12,2.9167,FALSE
19,21,0,19,75,0,0.88,0.666667,13.4,1,0.6,FALSE
3,1,1,2,1,0,0,1,0,1,1,FALSE
17,26,3,15,121,0.4,0,0.333333,7.923077,2,1.0769,FALSE
54,124,2,52,1145,0.5,0.304348,0.25,62.388889,20,6.3889,FALSE
10,17,0,10,51,0,0.9,1,24,2,1,FALSE
19,73,1,19,1040,0.5,0.842105,0.309091,44.130435,11,2.4348,FALSE
13,20,0,13,66,0,0.875,0.666667,11.6,1,0.6,FALSE
20,24,1,19,102,0,0.851852,0.733333,15.5,1,0.6667,FALSE
5,9,1,4,36,0,0.884615,0.583333,8,2,1,FALSE
13,76,3,10,507,0.666667,0,0.316667,44.818182,15,3.1818,FALSE
23,49,0,23,288,0,0.85,0.45,71,3,1.5,FALSE
22,25,0,22,96,0,0.892857,0.666667,17.6,1,0.6,FALSE
3,2,3,0,2,0,0,1,0,1,1,FALSE
11,18,0,11,68,0,0.857143,0.666667,33,5,2.5,FALSE
13,19,0,13,77,0,0.84,0.733333,11.333333,1,0.6667,FALSE
15,19,1,14,79,0,0.884615,0.666667,14.2,5,1.4,FALSE
9,14,0,9,63,1,0.961538,0.666667,30,5,2.5,FALSE
4,11,1,3,52,0,0,0.333333,15.666667,2,1.3333,FALSE
10,20,0,10,81,0,0.857143,0.666667,39.5,5,2.5,FALSE
8,14,0,8,46,0.666667,0.88,0.666667,7.6,1,0.6,FALSE
0,2,0,0,7,0,0,0,4,0,0,FALSE
14,24,4,10,109,0,0.965909,0.666667,20.2,1,0.6,FALSE
19,23,0,19,84,0,0.88,0.666667,15.2,1,0.6,FALSE
2,0,2,0,11,0,0,0,0,0,0,FALSE
3,10,1,2,46,0,0.989796,1,22,1,0.5,FALSE
2,16,0,2,128,0.666667,0,1,40.666667,2,0.6667,FALSE
5,1,2,3,1,0,0,1,0,1,1,FALSE
9,13,0,9,52,0,0.941176,0.555556,11.25,1,0.5,FALSE
10,13,1,9,43,0,0.92,0.555556,9,1,0.5,FALSE
5,4,0,5,19,0,0,0.666667,8.5,2,1,FALSE
21,48,0,21,210,0,0.9,0.666667,68,1,0.3333,FALSE
81,16,63,18,54,0,0.913043,0.5,17,1,0.6667,FALSE
4,45,1,3,352,0.666667,0,0.361111,25.846154,1,0.8462,FALSE
9,13,0,9,43,0,0.916667,0.555556,9,1,0.5,FALSE
8,20,0,8,66,0,0.666667,0.444444,9.833333,5,1.3333,FALSE
14,20,1,13,77,0,0.884615,0.666667,13.8,1,0.6,FALSE
