@relation propA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N100-F100-weka.filters.supervised.instance.Resample-B1.0-S1-Z23.75809935-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute ca numeric
@attribute ce numeric
@attribute loc numeric
@attribute dam numeric
@attribute mfa numeric
@attribute cam numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
8,11,0,8,51,0,0,0.666667,24.5,3,1.5,FALSE
11,27,0,11,219,1,0.866667,0.371429,29.428571,10,3,FALSE
19,21,0,19,75,0,0.88,0.666667,13.4,1,0.6,FALSE
22,42,1,21,263,0,0.962264,0.555556,64,1,0.5,FALSE
12,16,0,12,52,1,0.875,0.55,9.2,4,1.4,FALSE
4,4,0,4,10,0,0,0.583333,2.333333,1,0.6667,FALSE
5,8,1,4,50,1,0.857143,0.75,22,1,0.5,FALSE
8,8,0,8,22,0,0.958333,0.666667,10,1,0.5,FALSE
16,32,4,12,159,0.666667,0,0.291667,21.285714,5,1.8571,FALSE
11,10,0,11,36,0,0.8,0.666667,17,1,0.5,FALSE
10,11,1,9,66,0,0.75,0.571429,20.333333,3,1.6667,FALSE
4,8,2,2,29,0,0.984375,1,7.666667,1,0.3333,FALSE
15,40,0,15,161,0.333333,0.886364,0.333333,25.333333,8,2.3333,FALSE
0,2,0,0,7,0,0,0,4,0,0,FALSE
7,66,0,7,585,0.95,0,0.27381,36.666667,7,1.8,FALSE
15,37,0,15,154,0,0,0.666667,49.666667,7,2.6667,FALSE
0,0,0,0,3,0,0,0,0,0,0,FALSE
18,29,5,13,105,0,0.946429,0.5,19.4,1,0.6,FALSE
5,19,0,5,119,1,0,0.214286,15.142857,2,1,FALSE
0,5,0,0,23,0,0,0,12,0,0,FALSE
9,13,0,9,43,0,0.913043,0.555556,9,1,0.5,FALSE
12,34,0,12,188,0,0.538462,0.44898,25.857143,4,1.8571,FALSE
2,1,0,2,1,0,0,1,0,1,1,FALSE
24,19,0,24,142,0,0.9375,0.625,70,1,0.5,FALSE
4,9,1,3,44,0,0.8,0.625,10,3,1.25,FALSE
25,40,4,21,298,0,0.947368,0.777778,41.142857,1,0.7143,FALSE
9,23,1,8,148,0.4,0.847826,0.325,16.875,6,2,FALSE
11,5,5,6,5,0,0,0.45,0,1,1,FALSE
4,45,1,3,352,0.666667,0,0.361111,25.846154,1,0.8462,FALSE
15,21,4,11,158,0.5,0,0.466667,38,6,2.25,FALSE
12,9,0,12,31,0,0.857143,0.625,14.5,1,0.5,FALSE
7,6,1,6,26,0,0.857143,0.625,12,2,1,FALSE
11,30,1,10,105,0.6,0,0.5,32.333333,2,0.6667,FALSE
2,0,2,0,11,0,0,0,0,0,0,FALSE
12,50,0,12,537,0.75,0.954545,0.375,105.6,3,1,FALSE
5,7,0,5,26,1,0,1,10,0,0,FALSE
9,13,1,8,97,0,0,0.75,47.5,10,5,FALSE
1,141,1,0,362,0,0,0.093789,1.585714,1,0.9929,FALSE
18,27,3,15,128,0,0.967033,0.4375,24,1,0.6,FALSE
5,1,4,1,1,0,0,1,0,1,1,FALSE
16,29,1,15,137,0,0.96875,0.555556,32.5,1,0.5,FALSE
12,14,3,9,49,0,0.857143,0.625,23.5,4,2,FALSE
1,5,0,1,11,0,0.981481,1,2.666667,1,0.6667,FALSE
12,17,0,12,68,0,0.884615,0.666667,12,1,0.6,FALSE
3,5,1,2,15,1,0.962963,0.666667,3.666667,1,0.3333,FALSE
13,20,1,12,65,1,0.785714,0.416667,9.666667,2,0.6667,FALSE
2,1,1,1,1,0,0,1,0,1,1,FALSE
15,99,2,14,909,0.875,0.412698,0.158974,21.525,11,1.8,FALSE
21,74,0,21,1650,0.625,0.529412,0.343137,89.777778,15,3.1111,FALSE
6,9,0,6,31,1,0.928571,0.75,14,5,2.5,FALSE
22,52,0,22,381,0.25,0,0.583333,74.4,16,4.8,FALSE
38,78,0,38,638,1,0.823529,0.583333,125.8,10,2.6,FALSE
29,6,26,3,29,1,0.692308,0.466667,4.4,2,1,FALSE
10,17,0,10,51,0,0.9,1,24,2,1,FALSE
37,82,1,37,519,0,0.565217,0.25974,46,15,3.2727,TRUE
15,30,0,15,173,0.666667,0.9,0.555556,40.75,5,1.5,TRUE
46,86,22,24,844,0.25,0,0.216049,43.210526,9,2.5789,TRUE
7,11,0,7,45,0,0.875,0.625,21.5,3,1.5,TRUE
13,12,0,13,39,0,0.875,0.625,18.5,4,2,TRUE
8,13,0,8,67,0.75,0.8125,0.4375,14.75,2,1,TRUE
92,242,0,92,2705,0.44186,0.318182,0.146628,82.1875,36,4.4063,TRUE
47,129,6,41,1268,0.818182,0,0.110476,46.923077,18,3.2308,TRUE
56,129,0,56,1720,0,0.425,0.158333,70.583333,9,2.2917,TRUE
33,74,13,23,735,0.35,0,0.128342,38.722222,14,3.7778,TRUE
15,14,0,15,58,0,0.888889,0.583333,28,1,0.5,TRUE
17,30,0,17,102,0,0.875,0.666667,49,3,1.5,TRUE
1,2,0,1,4,0,1,1,3,0,0,TRUE
0,0,0,0,58,0,0,0,0,0,0,TRUE
24,62,0,24,461,0.384615,0.95,0.75,148.333333,11,3.6667,TRUE
13,48,1,12,275,0,0,0.333333,21.916667,6,2.5,TRUE
50,87,0,50,717,0,0.894737,0.6,237,1,0.6667,TRUE
30,135,6,24,3583,0,0.59596,0.321951,84.238095,2,0.9762,TRUE
7,12,0,7,47,0,0.875,0.625,22.5,4,2,TRUE
10,4,5,5,18,1,0.98,0.571429,7.5,1,0.5,TRUE
5,10,0,5,31,0,0.891304,0.375,4.166667,1,0.8333,TRUE
15,34,9,7,210,0.916667,0,0.1875,8,2,1.0455,TRUE
19,37,0,19,411,0,0.857143,0.5,101.75,6,2,TRUE
28,74,0,28,402,0.2,0.666667,0.625,78.4,10,3,TRUE
38,60,0,38,598,0.181818,0.842105,0.5,81.285714,17,4.1429,TRUE
9,9,0,9,33,0,0.875,0.625,15.5,2,1,TRUE
7,12,0,7,52,0,0.875,0.666667,25,4,2,TRUE
15,22,0,15,167,0,0.875,0.6,82.5,1,0.5,TRUE
16,35,0,16,151,0,0,0.777778,49,3,1.3333,TRUE
