@relation propA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N100-F100-weka.filters.supervised.instance.Resample-B1.0-S1-Z23.75809935-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute ca numeric
@attribute ce numeric
@attribute loc numeric
@attribute dam numeric
@attribute mfa numeric
@attribute cam numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
23,44,1,22,193,0,0.833333,0.416667,62.333333,6,2.6667,FALSE
4,8,1,3,25,0,0.8125,0.625,5.25,2,1,FALSE
9,18,0,9,81,1,0.933333,0.75,39,10,5,FALSE
9,18,1,8,56,0,0.857143,0.625,17,4,1.3333,FALSE
17,64,5,12,380,0.875,0,0.264706,19.666667,5,1.7778,FALSE
12,17,1,11,63,0,0.827586,0.666667,7.571429,2,0.8571,FALSE
10,16,3,7,88,0,0,0.466667,28.333333,10,5.6667,FALSE
11,18,0,11,68,0,0.857143,0.666667,33,5,2.5,FALSE
12,24,0,12,109,0.6,0.94186,0.366667,13.857143,4,1.1429,FALSE
10,27,0,10,88,0,0.990099,0.75,43,4,2,FALSE
10,6,4,6,17,0,0.857143,0.625,7.5,1,0.5,FALSE
1,7,0,1,20,0,0.95,0.555556,5.666667,1,0.6667,FALSE
32,32,0,32,216,0,0.9375,0.625,107,1,0.5,FALSE
0,0,0,0,3,0,0,0,0,0,0,FALSE
16,18,0,16,64,0,0.857143,0.6,30.5,2,1,FALSE
15,99,2,14,909,0.875,0.412698,0.158974,21.525,11,1.8,FALSE
2,2,0,2,2,0,0,1,0,1,1,FALSE
4,45,1,3,352,0.666667,0,0.361111,25.846154,1,0.8462,FALSE
16,12,1,15,40,0,0.875,0.625,19,1,0.5,FALSE
3,10,1,2,46,0,0.989796,1,22,1,0.5,FALSE
10,16,1,9,72,0.5,0.857143,0.666667,22.333333,4,1.3333,FALSE
11,11,9,3,39,1,0,0.34375,3.75,1,0.875,FALSE
15,40,0,15,161,0.333333,0.886364,0.333333,25.333333,8,2.3333,FALSE
14,29,0,14,103,1,0,0.305556,10.333333,3,1.2222,FALSE
13,22,0,13,80,0,0.875,0.666667,14.4,1,0.6,FALSE
11,20,0,11,108,0,0.904762,0.833333,34.333333,2,1,FALSE
31,37,5,26,184,0,0.878788,0.533333,29,2,0.8333,FALSE
9,13,0,9,43,0,0.916667,0.555556,9,1,0.5,FALSE
13,7,5,8,7,0,0,0.333333,0,1,1,FALSE
3,3,3,0,3,0,0,1,0,1,1,FALSE
4,0,4,0,117,0,0,0,0,0,0,FALSE
1,2,0,1,4,0,1,1,3,0,0,FALSE
24,19,0,24,142,0,0.9375,0.625,70,1,0.5,FALSE
29,6,26,3,29,1,0.692308,0.466667,4.4,2,1,FALSE
4,3,0,4,7,0,0.8,0.666667,2.5,1,0.5,FALSE
12,18,0,12,61,0.666667,0.888889,0.666667,10.6,2,0.8,FALSE
8,11,0,8,51,0,0,0.666667,24.5,3,1.5,FALSE
23,49,0,23,288,0,0.85,0.45,71,3,1.5,FALSE
16,197,0,16,5067,0.952381,0,0.154762,59.071429,43,2.4524,FALSE
17,28,0,17,106,0,0.625,0.392857,25.25,1,0.75,FALSE
1,9,0,1,35,0,0.955224,1,7.75,1,0.75,FALSE
20,44,0,20,167,0.4,0,0.444444,39.5,3,1,FALSE
16,13,0,16,67,0,0.857143,0.625,32.5,7,3.5,FALSE
1,5,0,1,22,0,0,0,12,0,0,FALSE
16,22,0,16,105,0,0.875,0.625,51.5,5,2.5,FALSE
10,12,0,10,59,0,0.857143,0.583333,28.5,4,2,FALSE
0,0,0,0,3,0,0,0,0,0,0,FALSE
9,15,0,9,49,0,0.918919,0.5,8.2,1,0.6,FALSE
13,50,1,12,214,0.333333,0.875,0.5,25.375,2,1,FALSE
22,67,0,22,1021,0.833333,0.6,0.241758,71.071429,9,3,FALSE
13,16,1,12,60,0,0.875,0.666667,10.4,1,0.6,FALSE
2,16,0,2,128,0.666667,0,1,40.666667,2,0.6667,FALSE
0,0,0,0,3,0,0,0,0,0,0,FALSE
10,13,1,9,43,0,0.92,0.555556,9,1,0.5,FALSE
15,14,0,15,58,0,0.888889,0.583333,28,1,0.5,TRUE
28,36,1,27,195,0,0.965517,0.555556,47,1,0.5,TRUE
15,34,9,7,210,0.916667,0,0.1875,8,2,1.0455,TRUE
8,13,0,8,67,0.75,0.8125,0.4375,14.75,2,1,TRUE
