@relation propA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N100-F100-weka.filters.supervised.instance.Resample-B1.0-S1-Z23.75809935-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute ca numeric
@attribute ce numeric
@attribute loc numeric
@attribute dam numeric
@attribute mfa numeric
@attribute cam numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
13,23,0,13,82,0,0,0.666667,39,3,1.5,FALSE
0,5,0,0,25,0,0,0,12,0,0,FALSE
22,26,0,22,166,1,0,0.6,54,16,5.3333,FALSE
14,12,4,10,60,0,0.875,0.583333,29,1,0.5,FALSE
15,37,0,15,154,0,0,0.666667,49.666667,7,2.6667,FALSE
11,12,0,11,64,0,0.857143,0.6,31,5,2.5,FALSE
9,14,0,9,63,1,0.961538,0.666667,30,5,2.5,FALSE
12,12,0,12,59,0,0.875,0.625,28.5,6,3,FALSE
12,13,2,10,46,1,0.875,0.625,21,1,0.5,FALSE
16,22,0,16,105,0,0.875,0.625,51.5,5,2.5,FALSE
13,22,0,13,80,0,0.875,0.666667,14.4,1,0.6,FALSE
12,8,2,10,46,0,0.857143,0.625,22,4,2,FALSE
10,12,0,10,59,0,0.857143,0.583333,28.5,4,2,FALSE
3,14,2,1,61,1,0.285714,0.527778,3.666667,1,0.8333,FALSE
10,13,0,10,43,0,0.875,0.625,20.5,4,2,FALSE
23,29,1,22,93,0,0,0.666667,45.5,4,2,FALSE
2,24,0,2,91,0.666667,0,0.4,13.166667,2,1.1667,FALSE
33,68,0,33,475,1,0.428571,0.37037,46.3,11,4.4,FALSE
50,9,46,4,30,0,0.956522,0.666667,8.333333,1,0.3333,FALSE
11,30,1,10,105,0.6,0,0.5,32.333333,2,0.6667,FALSE
2,46,0,2,425,0,0,0.3,105,8,2.5,FALSE
2,9,2,1,143,0,0,0.36,21,8,3,FALSE
14,9,13,2,9,0,0,1,0,1,1,FALSE
11,10,0,11,36,0,0.8,0.666667,17,1,0.5,FALSE
3,5,1,2,51,0,0,0.75,24.5,9,4.5,FALSE
1,11,1,0,73,0,0,0.416667,17.25,7,2.25,FALSE
5,1,2,3,1,0,0,1,0,1,1,FALSE
0,2,0,0,7,0,0,0,4,0,0,FALSE
12,9,0,12,31,0,0.857143,0.625,14.5,1,0.5,FALSE
10,21,0,10,59,0,0.666667,0.666667,28.5,1,0.5,FALSE
6,6,2,4,6,0,0,0.5,0,1,1,FALSE
