@relation propA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N100-F100-weka.filters.supervised.instance.Resample-B1.0-S1-Z23.75809935-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute ca numeric
@attribute ce numeric
@attribute loc numeric
@attribute dam numeric
@attribute mfa numeric
@attribute cam numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
23,45,5,19,177,0.75,0.867347,0.1875,10.266667,4,1.0667,FALSE
8,15,1,7,41,0,0.980769,0.75,19.5,2,1,FALSE
8,35,2,6,214,0,0.5,0.666667,94.5,26,13,FALSE
13,50,1,12,214,0.333333,0.875,0.5,25.375,2,1,FALSE
5,19,1,4,177,1,0.25,0.333333,23.714286,1,0.8571,FALSE
30,74,3,27,376,0.75,0,0.166667,32.454545,2,1.0909,FALSE
14,29,0,14,103,1,0,0.305556,10.333333,3,1.2222,FALSE
0,5,0,0,15,0,0,0,12,0,0,FALSE
12,15,0,12,58,0,0.888889,0.666667,10,1,0.6,FALSE
19,32,2,17,164,0,0.965909,0.666667,31.2,1,0.6,FALSE
9,13,0,9,43,0,0.92,0.555556,9,1,0.5,FALSE
7,1,3,4,1,0,0,1,0,1,1,FALSE
4,35,0,4,225,0.6,0.692308,0.175439,10.578947,8,1.3684,FALSE
12,13,2,10,46,1,0.875,0.625,21,1,0.5,FALSE
11,12,0,11,64,0,0.857143,0.6,31,5,2.5,FALSE
19,24,0,19,102,0,0.84,0.733333,15.5,1,0.6667,FALSE
5,8,1,4,50,1,0.857143,0.75,22,1,0.5,FALSE
23,19,0,23,148,0,0.944444,0.625,48,1,0.3333,FALSE
13,14,0,13,44,0,0.875,0.666667,7.4,1,0.6,FALSE
38,78,0,38,638,1,0.823529,0.583333,125.8,10,2.6,FALSE
7,8,4,3,8,0,0,0.40625,0,1,1,FALSE
12,23,1,11,178,0.25,0.931818,0.625,33.8,1,0.6,FALSE
9,24,0,9,113,0,0,0.625,54.5,6,3,FALSE
21,25,0,21,87,0,0.892857,0.666667,15.8,1,0.6,FALSE
15,18,3,12,70,0,0.9375,0.5,12.4,1,0.6,FALSE
6,6,2,4,6,0,0,0.5,0,1,1,FALSE
13,17,1,12,67,0,0.88,0.666667,11.8,1,0.6,FALSE
20,44,0,20,167,0.4,0,0.444444,39.5,3,1,FALSE
12,12,0,12,59,0,0.875,0.625,28.5,6,3,FALSE
81,16,63,18,54,0,0.913043,0.5,17,1,0.6667,FALSE
21,21,0,21,72,0,0.8,0.666667,35,1,0.5,FALSE
30,102,2,28,793,0.666667,0.740741,0.253333,48.375,16,2.3125,FALSE
