@relation ivyA-weka.filters.supervised.instance.Resample-B1.0-S1-Z39.32-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute ce numeric
@attribute loc numeric
@attribute mfa numeric
@attribute cam numeric
@attribute Faultiness {FALSE,TRUE}

@data
4,1,1,1,0,1,FALSE
15,15,3,57,0,0.272727,FALSE
8,37,8,265,0.802632,0.359375,FALSE
3,4,1,16,0,0.666667,FALSE
4,30,2,183,0,0.5,FALSE
17,91,17,620,0.628866,0.412162,FALSE
9,20,6,89,0,0.533333,FALSE
3,11,2,48,0.727273,0.666667,FALSE
2,9,0,40,0,0.666667,FALSE
15,108,0,896,0.59292,0.221884,FALSE
2,8,0,20,1,0.666667,FALSE
1,4,0,14,0,0.666667,FALSE
21,33,5,162,0,0.188034,FALSE
9,9,9,27,0.961538,0.666667,FALSE
3,19,2,67,0,0.318182,FALSE
16,29,3,149,0,0.193878,FALSE
5,9,4,29,0,0.5,FALSE
6,25,2,167,0,0.256579,FALSE
7,36,7,243,0.743902,0.363636,FALSE
22,2,0,2,0,0.75,FALSE
8,9,4,29,0,0.5,FALSE
11,4,0,20,0,0.555556,FALSE
47,229,0,2754,0.46988,0.119298,FALSE
3,6,2,48,0.833333,0.666667,FALSE
12,26,3,242,0.545455,0.222222,FALSE
3,20,0,61,0.963768,0.833333,FALSE
17,137,0,1589,0.277778,0.205451,FALSE
15,52,0,335,0.730769,0.46875,FALSE
6,17,0,107,0,0.4,FALSE
19,84,0,685,0.672414,0.166667,FALSE
15,86,15,660,0.663043,0.35,FALSE
11,12,0,45,0,0.333333,FALSE
5,8,0,51,0,0.535714,FALSE
6,10,5,27,0.714286,0.5,FALSE
5,9,4,40,0.875,0.5,FALSE
8,36,6,214,0,0.25,FALSE
4,3,4,17,0.928571,0.6,FALSE
47,260,33,3559,0,0.098039,FALSE
5,6,4,21,0.5,0.5,FALSE
2,15,0,95,0,0.727273,FALSE
8,15,7,78,0.875,0.444444,FALSE
10,41,10,214,0.5,0.4,FALSE
7,30,6,189,0.703704,0.55,FALSE
16,59,15,354,0.752941,0.162879,FALSE
16,38,0,159,0.981132,1,FALSE
9,2,1,2,0,0.75,FALSE
21,6,5,6,0,0.37037,FALSE
2,22,0,97,0,0.4,FALSE
14,21,3,75,0,0.4,FALSE
2,16,2,88,0,0.433333,FALSE
25,85,0,568,0.272727,0.313725,FALSE
2,4,1,11,0.666667,0.666667,FALSE
2,6,1,23,0,0.666667,FALSE
6,10,5,27,0.5,0.5,FALSE
7,8,0,34,0,0.777778,FALSE
33,78,13,394,0,0.150997,FALSE
4,18,3,98,0.714286,0.466667,FALSE
14,20,4,127,0,0.26,FALSE
14,35,4,204,0.388889,0.282051,FALSE
5,41,3,173,0,0.466667,FALSE
13,23,11,201,0,0.583333,FALSE
3,4,2,10,0.833333,0.666667,FALSE
2,5,1,22,0,0.555556,FALSE
9,23,8,125,0,0.444444,FALSE
22,72,9,469,0,0.166667,FALSE
4,2,0,2,0,0.666667,FALSE
8,18,4,114,0.272727,0.444444,FALSE
8,3,0,14,0.8,0.625,FALSE
9,8,2,30,0,0.466667,FALSE
11,51,8,349,0,0.383333,FALSE
6,1,1,1,0,1,FALSE
5,24,5,140,0.880435,0.25,FALSE
31,148,31,895,0,0.190862,FALSE
8,32,8,134,0.755102,0.192308,FALSE
5,14,0,43,0.636364,0.666667,FALSE
7,27,0,85,0.944134,0.345455,FALSE
7,8,3,34,0,0.8,FALSE
5,5,0,12,0.991935,1,FALSE
7,26,6,158,0,0.525,FALSE
3,7,0,17,0.98895,1,FALSE
3,4,1,14,0,0.75,FALSE
6,28,6,110,0.923913,0.458333,FALSE
11,39,0,217,0.735849,0.222222,FALSE
26,111,23,957,0,0.3,FALSE
6,9,5,41,0.875,0.466667,FALSE
4,13,0,41,0.8125,0.583333,FALSE
5,22,2,100,0,0.416667,FALSE
5,2,4,9,1,1,FALSE
14,3,1,3,0,1,FALSE
5,6,4,21,0.5,0.5,FALSE
20,83,0,926,0,0.226337,FALSE
9,15,6,67,0,0.65,FALSE
14,65,13,402,0.671233,0.37,TRUE
3,17,0,136,0,0.375,TRUE
13,88,13,531,0.597561,0.375,TRUE
14,44,7,255,0,0.177273,TRUE
42,27,1,164,0,0.340909,TRUE
12,51,10,451,0.717647,0.35,TRUE
7,21,4,88,0,0.625,TRUE
12,29,10,242,0.125,0.21875,TRUE
10,60,0,936,0,0.285714,TRUE
6,39,3,193,0,0.35,TRUE
6,14,1,105,0,0.311111,TRUE
7,31,6,166,0.64,0.363636,TRUE
10,4,1,4,0,0.55,TRUE
13,94,0,1203,0.73913,0.357143,TRUE
72,318,48,3982,0,0.087369,TRUE
29,96,0,669,0.861789,0.205882,TRUE
18,73,0,666,0.736264,0.38,TRUE
16,103,0,824,0.663366,0.314286,TRUE
8,5,5,15,0,0.625,TRUE
8,51,8,255,0.777778,0.366667,TRUE
14,4,0,4,0,1,TRUE
5,3,0,3,0,0.666667,TRUE
7,52,5,420,0,0.25,TRUE
8,6,2,6,0,1,TRUE
18,52,18,489,0,0.25,TRUE
6,26,5,125,0,0.3,TRUE
27,13,0,87,0,0.444444,TRUE
17,62,0,491,0,0.233333,TRUE
33,32,2,211,0,0.160714,TRUE
31,147,30,1429,0.347826,0.121442,TRUE
20,12,9,12,0,0.2,TRUE
5,79,0,948,0,0.292857,TRUE
37,153,37,1515,0.307692,0.122333,TRUE
7,15,3,83,0.3,0.34375,TRUE
6,33,4,229,0,0.48,TRUE
10,44,7,305,0.833333,0.6,TRUE
21,114,19,1472,0.472222,0.238889,TRUE
12,52,12,288,0.753846,0.470588,TRUE
12,64,12,464,0.7,0.345455,TRUE
8,39,7,193,0.695652,0.375,TRUE
19,81,17,681,0,0.285714,TRUE
8,10,2,10,0,0.5,TRUE
3,8,1,34,0,0.6,TRUE
5,22,3,138,0,0.5,TRUE
10,36,10,159,0.454545,0.377778,TRUE
6,33,0,179,0,0.444444,TRUE
5,18,2,109,0,0.416667,TRUE
12,32,4,152,0,0.309524,TRUE
32,87,15,691,0.606557,0.285,TRUE
3,35,1,303,0,0.357143,TRUE
16,65,0,877,0,0.416667,TRUE
3,17,2,74,0,0.5,TRUE
12,4,3,4,0,0.5,TRUE
11,78,10,564,0.642105,0.371429,TRUE
16,49,7,255,0.755102,0.285714,TRUE
4,19,3,82,0,0.31746,TRUE
30,20,7,21,0,0.225,TRUE
40,190,30,1443,0,0.067568,TRUE
5,5,3,9,0,0.666667,TRUE
32,104,29,955,0,0.3125,TRUE
11,17,4,103,0,0.241667,TRUE
6,1,1,1,0,1,TRUE
30,173,21,2020,0,0.122201,TRUE
13,64,0,411,0.82716,0.306667,TRUE
32,82,7,926,0,0.226337,TRUE
9,44,9,230,0.777778,0.366667,TRUE
10,31,5,182,0,0.266667,TRUE
13,86,10,593,0,0.12406,TRUE
11,34,11,184,0.571429,0.240385,TRUE
8,42,7,329,0,0.263158,TRUE
10,46,2,431,0,0.219048,TRUE
15,68,14,472,0.676471,0.180124,TRUE
17,57,15,346,0.85,0.192308,TRUE
4,14,3,89,0.714286,0.444444,TRUE
8,43,8,226,0.765625,0.359375,TRUE
150,67,5,653,0.28,0.280303,TRUE
16,31,12,146,0,0.183824,TRUE
13,13,2,47,0,0.333333,TRUE
7,21,4,108,0,0.5625,TRUE
14,58,13,478,0,0.307692,TRUE
4,30,4,170,0.790323,0.357143,TRUE
154,583,98,8095,0,0.068627,TRUE
5,18,0,125,0.538462,0.464286,TRUE
10,44,9,432,0,0.357143,TRUE
6,63,6,435,0.809524,0.4,TRUE
12,29,0,99,0.142857,0.238095,TRUE
19,39,13,178,0.3,0.328125,TRUE
12,55,12,320,0.592593,0.212963,TRUE
13,6,3,6,0,1,TRUE
26,120,26,1123,0.825243,0.12012,TRUE
7,17,4,69,0,0.28,TRUE
6,37,4,172,0,0.666667,TRUE
