@relation ivyA-weka.filters.supervised.instance.Resample-B1.0-S1-Z39.32-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute ce numeric
@attribute loc numeric
@attribute mfa numeric
@attribute cam numeric
@attribute Faultiness {FALSE,TRUE}

@data
9,20,6,89,0,0.533333,FALSE
5,13,2,76,0.6,0.458333,FALSE
2,15,0,95,0,0.727273,FALSE
4,21,0,144,0.636364,0.533333,FALSE
4,7,3,31,0,0.4375,FALSE
2,4,1,11,0.666667,0.666667,FALSE
3,25,0,67,0.91791,0.472222,FALSE
72,47,0,382,0,0.1375,FALSE
6,10,5,27,0.5,0.5,FALSE
9,21,5,150,0.473684,0.316667,FALSE
6,21,3,144,0,0.5,FALSE
3,5,2,15,1,1,FALSE
4,3,1,8,0,1,FALSE
6,18,0,65,0,0.407407,FALSE
9,23,8,125,0,0.444444,FALSE
20,71,20,476,0.631579,0.296296,FALSE
7,29,4,213,0.413793,0.233333,FALSE
2,6,1,23,0,0.666667,FALSE
8,30,0,169,0,0.5,FALSE
8,29,3,188,0,0.235714,FALSE
3,33,0,274,0,0.375,FALSE
8,20,0,155,0,0.444444,FALSE
19,107,0,659,0.650485,0.32973,FALSE
6,1,2,1,0,1,FALSE
4,9,1,31,0.75,0.5,FALSE
22,2,0,2,0,0.75,FALSE
11,17,3,77,0,0.333333,FALSE
12,5,1,24,0,0.5,FALSE
7,34,6,288,0,0.333333,FALSE
8,19,4,85,0,0.236111,FALSE
3,24,3,222,0,0.316667,FALSE
6,28,0,95,0.924812,0.431818,FALSE
10,27,0,198,0,0.71875,FALSE
3,6,2,48,0.833333,0.666667,FALSE
8,3,0,14,0.8,0.625,FALSE
4,6,0,6,0,0.75,FALSE
8,7,7,37,0.933333,0.6,FALSE
4,9,3,43,0,0.5,FALSE
2,20,0,67,0.910448,0.571429,FALSE
6,11,2,41,0,0.466667,FALSE
12,21,3,75,0,0.4,FALSE
5,22,2,100,0,0.416667,FALSE
7,31,0,303,0.5,0.393939,FALSE
33,146,23,1086,0,0.079545,FALSE
17,61,0,380,0.92029,0.207692,FALSE
6,6,1,32,0,0.466667,FALSE
8,40,0,338,0.6,0.48,FALSE
11,4,0,20,0,0.555556,FALSE
11,51,8,349,0,0.383333,FALSE
8,18,4,114,0.272727,0.444444,FALSE
15,85,0,542,0.783019,0.192308,FALSE
2,8,2,24,0,0.5,FALSE
3,11,1,60,0,0.361111,FALSE
5,6,4,21,0.5,0.5,FALSE
4,4,1,16,0,0.666667,FALSE
27,123,23,1851,0,0.204545,FALSE
4,11,0,28,0.968504,0.6,FALSE
83,9,3,9,0,1,FALSE
11,60,9,1007,0,0.333333,FALSE
