@relation ivyA-weka.filters.supervised.instance.Resample-B1.0-S1-Z39.32-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute ce numeric
@attribute loc numeric
@attribute mfa numeric
@attribute cam numeric
@attribute Faultiness {FALSE,TRUE}

@data
11,17,3,77,0,0.333333,FALSE
12,5,1,24,0,0.5,FALSE
4,9,1,31,0.75,0.5,FALSE
2,59,1,682,0,0.4375,FALSE
2,5,1,22,0,0.555556,FALSE
8,20,6,155,0,0.444444,FALSE
8,26,7,127,0,0.314286,FALSE
28,37,6,172,0,0.201923,FALSE
6,10,5,27,0.5,0.5,FALSE
3,19,2,67,0,0.318182,FALSE
9,21,5,141,0,0.3125,FALSE
9,4,0,4,0,0.75,FALSE
9,23,8,125,0,0.444444,FALSE
14,21,3,75,0,0.4,FALSE
4,2,0,2,0,0.666667,FALSE
2,8,2,24,0,0.5,FALSE
9,2,0,2,0,1,FALSE
12,57,12,326,0.772152,0.342105,FALSE
6,6,1,32,0,0.466667,FALSE
7,29,4,213,0.413793,0.233333,FALSE
29,103,29,1168,0,0.285714,FALSE
9,18,3,77,0,0.333333,FALSE
7,45,4,311,0.513514,0.315789,FALSE
4,18,0,53,0.933333,1,FALSE
4,4,0,20,0,0.666667,FALSE
47,260,33,3559,0,0.098039,FALSE
3,5,2,15,1,1,FALSE
4,13,3,60,0,0.666667,FALSE
26,111,23,957,0,0.3,FALSE
83,9,3,9,0,1,FALSE
3,11,1,60,0,0.361111,FALSE
2,12,1,53,0,0.7,FALSE
11,22,0,101,0,0.416667,FALSE
11,51,8,349,0,0.383333,FALSE
3,4,2,10,0.833333,0.666667,FALSE
11,11,0,41,0,0.466667,FALSE
9,21,5,150,0.473684,0.316667,FALSE
11,40,0,212,0,0.416667,FALSE
21,33,5,162,0,0.188034,FALSE
5,9,4,29,0,0.5,FALSE
97,31,16,33,0,0.132258,FALSE
5,14,0,43,0.636364,0.666667,FALSE
6,1,2,1,0,1,FALSE
10,58,4,257,0,0.32,FALSE
8,37,8,265,0.802632,0.359375,FALSE
3,5,3,12,0.987654,1,FALSE
13,23,11,201,0,0.583333,FALSE
9,11,4,46,0,0.2,FALSE
2,4,0,14,0,0.666667,FALSE
14,3,1,3,0,1,FALSE
4,13,0,41,0.8125,0.583333,FALSE
10,41,10,214,0.5,0.4,FALSE
3,6,3,24,0,0.466667,FALSE
4,3,4,17,0.928571,0.6,FALSE
9,9,9,27,0.961538,0.666667,FALSE
15,108,0,896,0.59292,0.221884,FALSE
