@relation ivyA-weka.filters.supervised.instance.Resample-B1.0-S1-Z39.32-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute ce numeric
@attribute loc numeric
@attribute mfa numeric
@attribute cam numeric
@attribute Faultiness {FALSE,TRUE}

@data
12,5,1,24,0,0.5,FALSE
41,17,0,148,0,0.407407,FALSE
7,26,7,138,0.890909,0.357143,FALSE
10,47,9,258,0,0.416667,FALSE
5,6,4,21,0.5,0.5,FALSE
2,13,1,86,0,0.571429,FALSE
22,1,0,1,0,1,FALSE
7,1,1,1,0,1,FALSE
6,10,2,63,0,0.333333,FALSE
10,58,4,257,0,0.32,FALSE
1,10,0,34,0,0.5,FALSE
2,4,0,14,0,0.666667,FALSE
4,4,1,16,0,0.666667,FALSE
7,34,6,288,0,0.333333,FALSE
10,51,9,205,0,0.28125,FALSE
7,31,0,303,0.5,0.393939,FALSE
2,20,0,67,0.910448,0.571429,FALSE
9,4,0,4,0,0.75,FALSE
6,4,3,8,0,0.625,FALSE
4,16,1,130,0,0.45,FALSE
28,13,9,13,0,0.185897,FALSE
7,8,0,34,0,0.777778,FALSE
4,1,0,1,0,1,FALSE
6,18,0,65,0,0.407407,FALSE
8,15,6,67,0,0.65,FALSE
17,91,17,620,0.628866,0.412162,FALSE
2,6,1,20,0,0.5,FALSE
4,2,0,2,0,0.666667,FALSE
21,6,5,6,0,0.37037,FALSE
5,5,3,12,0.987654,1,FALSE
83,9,3,9,0,1,FALSE
3,24,3,222,0,0.316667,FALSE
4,4,2,14,0.944444,0.75,FALSE
22,2,0,2,0,0.75,FALSE
6,6,1,32,0,0.466667,FALSE
8,7,3,28,0,0.444444,FALSE
10,36,10,166,0.454545,0.377778,FALSE
14,60,10,515,0,0.166667,FALSE
6,13,3,55,0,0.458333,FALSE
3,33,0,274,0,0.375,FALSE
6,11,4,42,0,0.6,FALSE
11,12,0,45,0,0.333333,FALSE
17,65,16,440,0.74,0.276786,FALSE
3,2,3,9,1,1,FALSE
102,55,4,548,0.36,0.283333,FALSE
6,11,2,41,0,0.466667,FALSE
14,35,4,204,0.388889,0.282051,FALSE
4,11,0,28,0.968504,0.6,FALSE
8,36,6,214,0,0.25,FALSE
4,1,2,1,0,1,FALSE
17,137,0,1589,0.277778,0.205451,FALSE
6,10,5,27,0.5,0.5,FALSE
5,13,2,76,0.6,0.458333,FALSE
1,7,0,34,0,0.555556,FALSE
8,26,7,127,0,0.314286,FALSE
10,33,4,206,0.45,0.282051,FALSE
4,25,2,126,0,0.625,FALSE
2,6,1,35,0,0.5,FALSE
4,30,2,183,0,0.5,FALSE
8,40,0,338,0.6,0.48,FALSE
4,3,1,8,0,1,FALSE
10,2,1,2,0,0.666667,FALSE
6,5,3,12,0.994118,1,FALSE
10,27,0,198,0,0.71875,FALSE
3,13,2,48,0,0.4,FALSE
15,85,0,542,0.783019,0.192308,FALSE
2,22,0,97,0,0.4,FALSE
11,40,0,212,0,0.416667,FALSE
3,16,1,98,0,0.5,FALSE
17,58,0,347,0,0.183333,FALSE
3,4,1,14,0,0.75,FALSE
7,30,6,189,0.703704,0.55,FALSE
8,30,0,169,0,0.5,FALSE
11,3,1,3,0,0.666667,FALSE
12,29,5,126,0,0.416667,FALSE
22,72,9,469,0,0.166667,FALSE
7,23,0,148,0,0.4,FALSE
16,32,4,187,0.409091,0.294643,FALSE
4,21,0,144,0.636364,0.533333,FALSE
9,2,0,2,0,1,FALSE
9,8,2,30,0,0.466667,FALSE
4,3,4,17,0.928571,0.6,FALSE
9,11,4,46,0,0.2,FALSE
15,78,15,413,0.792208,0.254902,FALSE
3,11,2,48,0.727273,0.666667,FALSE
3,4,1,16,0,0.666667,FALSE
6,31,0,133,0,0.333333,FALSE
15,78,15,408,0.753846,0.254902,FALSE
3,4,2,10,0.833333,0.666667,FALSE
11,11,0,41,0,0.466667,FALSE
6,1,1,1,0,1,FALSE
3,6,2,26,0,0.666667,FALSE
7,21,4,108,0,0.5625,TRUE
32,104,29,955,0,0.3125,TRUE
3,8,1,34,0,0.6,TRUE
