@relation ivyA-weka.filters.supervised.instance.Resample-B1.0-S1-Z39.32-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute ce numeric
@attribute loc numeric
@attribute mfa numeric
@attribute cam numeric
@attribute Faultiness {FALSE,TRUE}

@data
7,30,6,189,0.703704,0.55,FALSE
15,138,0,1573,0.267606,0.205451,FALSE
7,26,7,145,0.910448,0.357143,FALSE
4,4,0,20,0,0.666667,FALSE
4,1,1,1,0,1,FALSE
4,5,2,19,0.923077,0.625,FALSE
14,3,1,3,0,1,FALSE
4,18,3,98,0.714286,0.466667,FALSE
8,36,6,214,0,0.25,FALSE
5,16,4,60,0.833333,0.666667,FALSE
4,9,3,43,0,0.5,FALSE
16,81,0,504,0.683673,0.3,FALSE
5,41,3,173,0,0.466667,FALSE
6,10,2,63,0,0.333333,FALSE
16,74,12,610,0,0.147826,FALSE
6,25,2,167,0,0.256579,FALSE
9,12,3,40,0,0.428571,FALSE
2,17,2,103,0,0.466667,FALSE
4,2,0,2,0,0.666667,FALSE
8,9,4,29,0,0.5,FALSE
10,4,1,20,0,0.555556,FALSE
10,27,0,198,0,0.71875,FALSE
3,11,1,60,0,0.361111,FALSE
3,2,3,9,1,1,FALSE
9,18,3,77,0,0.333333,FALSE
17,58,0,347,0,0.183333,FALSE
3,7,0,17,0.985185,1,FALSE
12,29,5,126,0,0.416667,FALSE
14,10,3,10,0,0.366667,FALSE
11,17,3,77,0,0.333333,FALSE
47,260,33,3559,0,0.098039,FALSE
5,22,2,100,0,0.416667,FALSE
16,52,0,336,0.740741,0.46875,FALSE
4,11,0,28,0.968504,0.6,FALSE
9,21,5,141,0,0.3125,FALSE
15,34,14,326,0,0.6,FALSE
33,146,23,1086,0,0.079545,FALSE
5,14,4,56,0,0.314286,FALSE
5,5,3,24,0.923077,0.6,FALSE
20,83,0,926,0,0.226337,FALSE
33,78,13,394,0,0.150997,FALSE
97,31,16,33,0,0.132258,FALSE
2,4,0,14,0,0.666667,FALSE
11,4,0,20,0,0.555556,FALSE
6,1,1,1,0,1,FALSE
19,12,6,12,0,0.316667,FALSE
27,123,23,1851,0,0.204545,FALSE
5,5,4,22,0.933333,0.625,FALSE
3,7,1,36,0,0.444444,FALSE
14,69,13,436,0.701149,0.296296,FALSE
28,37,6,172,0,0.201923,FALSE
2,8,0,21,1,0.666667,FALSE
10,48,9,489,0,0.314286,FALSE
28,13,9,13,0,0.185897,FALSE
4,9,3,61,0.777778,0.333333,FALSE
20,71,20,476,0.631579,0.296296,FALSE
17,61,0,380,0.92029,0.207692,FALSE
9,23,8,125,0,0.444444,FALSE
5,8,0,20,1,0.666667,FALSE
10,2,1,2,0,0.666667,FALSE
16,16,4,77,0,0.26,FALSE
6,19,2,67,0,0.318182,FALSE
2,4,1,11,0.666667,0.666667,FALSE
8,28,8,101,0.956044,0.7,FALSE
7,10,5,38,0.857143,0.466667,FALSE
5,5,3,12,0.987654,1,FALSE
