@relation ivyA-weka.filters.supervised.instance.Resample-B1.0-S1-Z39.32-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute ce numeric
@attribute loc numeric
@attribute mfa numeric
@attribute cam numeric
@attribute Faultiness {FALSE,TRUE}

@data
12,5,1,24,0,0.5,FALSE
6,24,0,88,0.963636,0.7,FALSE
12,57,12,326,0.772152,0.342105,FALSE
6,32,6,221,0.461538,0.4,FALSE
10,48,9,489,0,0.314286,FALSE
10,2,1,2,0,0.666667,FALSE
4,11,1,60,0,0.481481,FALSE
17,28,8,127,0.3,0.25,FALSE
15,2,0,2,0,1,FALSE
5,32,5,222,0.416667,0.4,FALSE
12,21,3,75,0,0.4,FALSE
14,20,4,127,0,0.26,FALSE
9,12,8,59,0,0.5,FALSE
5,22,2,100,0,0.416667,FALSE
3,6,3,24,0,0.466667,FALSE
3,24,3,222,0,0.316667,FALSE
16,52,0,336,0.740741,0.46875,FALSE
8,26,7,127,0,0.314286,FALSE
47,260,33,3559,0,0.098039,FALSE
4,21,0,68,0,0.340909,FALSE
6,11,2,41,0,0.466667,FALSE
2,59,1,682,0,0.4375,FALSE
7,31,0,303,0.5,0.393939,FALSE
7,10,5,38,0.857143,0.466667,FALSE
2,6,1,35,0,0.5,FALSE
14,60,10,515,0,0.166667,FALSE
5,9,0,34,0,0.5,FALSE
6,10,5,27,0.5,0.5,FALSE
7,8,0,34,0,0.777778,FALSE
9,4,0,32,0,0.75,FALSE
5,21,0,83,0.968254,0.5,FALSE
5,6,4,21,0.5,0.5,FALSE
4,2,1,4,0,0.666667,FALSE
83,9,3,9,0,1,FALSE
11,4,0,20,0,0.555556,FALSE
2,4,0,14,0,0.666667,FALSE
6,22,1,145,0,0.541667,FALSE
2,17,2,103,0,0.466667,FALSE
2,18,1,102,0.983871,0.666667,FALSE
6,1,2,1,0,1,FALSE
4,2,3,9,1,1,FALSE
5,9,4,40,0.875,0.5,FALSE
13,23,11,201,0,0.583333,FALSE
5,41,3,173,0,0.466667,FALSE
4,16,1,130,0,0.45,FALSE
6,13,3,55,0,0.458333,FALSE
8,20,0,155,0,0.444444,FALSE
3,3,0,3,0,0.666667,FALSE
5,20,4,110,0.583333,0.333333,FALSE
4,1,1,1,0,1,FALSE
2,6,0,21,0,0.5,FALSE
10,41,10,214,0.5,0.4,FALSE
2,8,2,24,0,0.5,FALSE
17,58,0,347,0,0.183333,FALSE
11,3,1,3,0,0.666667,FALSE
12,26,3,242,0.545455,0.222222,FALSE
4,25,2,126,0,0.625,FALSE
28,37,6,172,0,0.201923,FALSE
8,9,4,29,0,0.5,FALSE
6,31,0,133,0,0.333333,FALSE
3,9,0,27,0.777778,0.833333,FALSE
7,70,6,1102,0,0.320313,FALSE
12,79,11,785,0.660714,0.227778,FALSE
13,30,10,149,0,0.5,FALSE
6,22,5,89,0,0.55,FALSE
4,16,2,79,0,0.466667,FALSE
5,2,4,9,1,1,FALSE
5,16,4,60,0.833333,0.666667,FALSE
6,14,4,60,0.75,0.333333,FALSE
30,65,29,412,0,0.571429,FALSE
33,146,23,1086,0,0.079545,FALSE
31,148,31,895,0,0.190862,FALSE
19,84,0,685,0.672414,0.166667,FALSE
