@relation ivyA-weka.filters.supervised.instance.Resample-B1.0-S1-Z39.32-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute ce numeric
@attribute loc numeric
@attribute mfa numeric
@attribute cam numeric
@attribute Faultiness {FALSE,TRUE}

@data
3,33,0,274,0,0.375,FALSE
5,9,4,29,0,0.5,FALSE
2,59,1,682,0,0.4375,FALSE
4,18,0,78,0.97619,0.625,FALSE
4,3,1,8,0,1,FALSE
3,7,1,36,0,0.444444,FALSE
6,11,4,42,0,0.6,FALSE
17,91,17,620,0.628866,0.412162,FALSE
8,32,8,134,0.755102,0.192308,FALSE
11,22,0,101,0,0.416667,FALSE
2,4,0,14,0,0.666667,FALSE
14,67,0,483,0.826667,0.145062,FALSE
17,28,8,127,0.3,0.25,FALSE
8,1,1,1,0,1,FALSE
3,25,0,67,0.938889,0.472222,FALSE
37,20,6,20,0,0.3625,FALSE
4,13,0,41,0.8125,0.583333,FALSE
2,19,1,97,0,0.285714,FALSE
4,1,1,1,0,1,FALSE
17,65,16,440,0.74,0.276786,FALSE
8,15,6,67,0,0.65,FALSE
10,41,10,214,0.5,0.4,FALSE
5,20,4,110,0.583333,0.333333,FALSE
7,29,4,213,0.413793,0.233333,FALSE
3,33,3,184,0.803279,0.487179,FALSE
8,1,0,1,0,1,FALSE
11,11,0,41,0,0.466667,FALSE
47,229,0,2754,0.46988,0.119298,FALSE
14,3,1,3,0,1,FALSE
6,31,0,133,0,0.333333,FALSE
13,5,2,5,0,0.666667,FALSE
7,26,3,119,0,0.272727,FALSE
10,38,0,207,0.881579,0.65,FALSE
26,11,2,41,0,0.466667,FALSE
9,39,7,228,0.826087,0.6,FALSE
2,18,1,102,0.983871,0.666667,FALSE
5,31,0,223,0,0.555556,FALSE
22,1,0,1,0,1,FALSE
12,10,0,35,0,0.25,FALSE
7,23,7,121,0.847222,0.708333,FALSE
97,31,16,33,0,0.132258,FALSE
4,25,2,126,0,0.625,FALSE
3,24,3,222,0,0.316667,FALSE
2,15,0,95,0,0.727273,FALSE
6,7,3,28,0,0.444444,FALSE
4,2,1,4,0,0.666667,FALSE
3,34,3,191,0.835616,0.487179,FALSE
4,9,3,43,0,0.5,FALSE
5,13,2,76,0.6,0.458333,FALSE
2,6,1,23,0,0.666667,FALSE
10,63,8,1034,0,0.285714,FALSE
3,9,0,27,0.777778,0.833333,FALSE
12,102,12,782,0.753086,0.178571,FALSE
2,15,0,95,0,0.727273,FALSE
5,16,4,60,0.833333,0.666667,FALSE
2,17,2,103,0,0.466667,FALSE
3,6,2,26,0,0.666667,FALSE
11,4,0,20,0,0.555556,FALSE
3,4,2,10,0.833333,0.666667,FALSE
5,9,4,29,0,0.5,FALSE
1,7,0,34,0,0.555556,FALSE
2,22,0,97,0,0.4,FALSE
11,28,8,127,0.125,0.25,FALSE
6,1,1,1,0,1,FALSE
6,15,3,48,1,0.5,FALSE
4,4,1,16,0,0.666667,FALSE
7,12,2,74,0.285714,0.290909,FALSE
6,10,5,27,0.5,0.5,FALSE
10,51,9,205,0,0.28125,FALSE
102,55,4,548,0.36,0.283333,FALSE
7,36,7,243,0.743902,0.363636,FALSE
8,36,6,214,0,0.25,FALSE
16,43,14,143,0,0.181818,FALSE
10,27,0,198,0,0.71875,FALSE
6,4,3,8,0,0.625,FALSE
12,5,1,24,0,0.5,FALSE
14,35,4,204,0.388889,0.282051,FALSE
11,17,3,77,0,0.333333,FALSE
5,5,4,22,0.933333,0.625,FALSE
14,21,3,75,0,0.4,FALSE
4,16,2,79,0,0.466667,FALSE
83,9,3,9,0,1,FALSE
2,20,0,67,0.910448,0.571429,FALSE
3,21,1,97,0,0.4,FALSE
17,13,3,13,0,0.487179,FALSE
29,103,29,1168,0,0.285714,FALSE
4,10,3,57,0.833333,0.666667,FALSE
4,44,2,208,0,0.5625,FALSE
9,4,0,4,0,0.666667,FALSE
47,260,33,3559,0,0.098039,FALSE
4,4,0,20,0,0.666667,FALSE
5,24,5,140,0.880435,0.25,FALSE
13,86,10,593,0,0.12406,TRUE
32,104,29,955,0,0.3125,TRUE
16,49,7,255,0.755102,0.285714,TRUE
20,12,9,12,0,0.2,TRUE
6,33,4,229,0,0.48,TRUE
12,51,10,451,0.717647,0.35,TRUE
7,21,4,108,0,0.5625,TRUE
10,36,10,159,0.454545,0.377778,TRUE
42,27,1,164,0,0.340909,TRUE
10,44,7,305,0.833333,0.6,TRUE
7,15,3,83,0.3,0.34375,TRUE
14,58,13,478,0,0.307692,TRUE
72,318,48,3982,0,0.087369,TRUE
37,153,37,1515,0.307692,0.122333,TRUE
4,19,3,82,0,0.31746,TRUE
27,13,0,87,0,0.444444,TRUE
26,120,26,1123,0.825243,0.12012,TRUE
13,94,0,1203,0.73913,0.357143,TRUE
5,5,3,9,0,0.666667,TRUE
6,33,0,179,0,0.444444,TRUE
8,51,8,255,0.777778,0.366667,TRUE
11,34,11,184,0.571429,0.240385,TRUE
29,96,0,669,0.861789,0.205882,TRUE
30,173,21,2020,0,0.122201,TRUE
5,18,0,125,0.538462,0.464286,TRUE
14,4,0,4,0,1,TRUE
12,55,12,320,0.592593,0.212963,TRUE
10,46,2,431,0,0.219048,TRUE
18,73,0,666,0.736264,0.38,TRUE
16,65,0,877,0,0.416667,TRUE
19,39,13,178,0.3,0.328125,TRUE
19,81,17,681,0,0.285714,TRUE
18,52,18,489,0,0.25,TRUE
13,88,13,531,0.597561,0.375,TRUE
16,31,12,146,0,0.183824,TRUE
6,37,4,172,0,0.666667,TRUE
15,68,14,472,0.676471,0.180124,TRUE
13,64,0,411,0.82716,0.306667,TRUE
5,3,0,3,0,0.666667,TRUE
12,32,4,152,0,0.309524,TRUE
12,29,10,242,0.125,0.21875,TRUE
11,17,4,103,0,0.241667,TRUE
6,63,6,435,0.809524,0.4,TRUE
7,31,6,166,0.64,0.363636,TRUE
12,64,12,464,0.7,0.345455,TRUE
14,44,7,255,0,0.177273,TRUE
5,22,3,138,0,0.5,TRUE
7,52,5,420,0,0.25,TRUE
16,103,0,824,0.663366,0.314286,TRUE
11,78,10,564,0.642105,0.371429,TRUE
8,43,8,226,0.765625,0.359375,TRUE
14,65,13,402,0.671233,0.37,TRUE
6,26,5,125,0,0.3,TRUE
3,17,0,136,0,0.375,TRUE
21,114,19,1472,0.472222,0.238889,TRUE
10,31,5,182,0,0.266667,TRUE
8,10,2,10,0,0.5,TRUE
10,44,9,432,0,0.357143,TRUE
33,32,2,211,0,0.160714,TRUE
12,52,12,288,0.753846,0.470588,TRUE
5,79,0,948,0,0.292857,TRUE
13,6,3,6,0,1,TRUE
8,42,7,329,0,0.263158,TRUE
6,1,1,1,0,1,TRUE
31,147,30,1429,0.347826,0.121442,TRUE
30,20,7,21,0,0.225,TRUE
10,60,0,936,0,0.285714,TRUE
8,39,7,193,0.695652,0.375,TRUE
7,17,4,69,0,0.28,TRUE
3,8,1,34,0,0.6,TRUE
12,29,0,99,0.142857,0.238095,TRUE
17,62,0,491,0,0.233333,TRUE
5,18,2,109,0,0.416667,TRUE
4,30,4,170,0.790323,0.357143,TRUE
154,583,98,8095,0,0.068627,TRUE
150,67,5,653,0.28,0.280303,TRUE
32,82,7,926,0,0.226337,TRUE
10,4,1,4,0,0.55,TRUE
13,13,2,47,0,0.333333,TRUE
6,14,1,105,0,0.311111,TRUE
40,190,30,1443,0,0.067568,TRUE
9,44,9,230,0.777778,0.366667,TRUE
8,5,5,15,0,0.625,TRUE
8,6,2,6,0,1,TRUE
12,4,3,4,0,0.5,TRUE
32,87,15,691,0.606557,0.285,TRUE
6,39,3,193,0,0.35,TRUE
17,57,15,346,0.85,0.192308,TRUE
3,35,1,303,0,0.357143,TRUE
7,21,4,88,0,0.625,TRUE
4,14,3,89,0.714286,0.444444,TRUE
3,17,2,74,0,0.5,TRUE
