@relation ivyA-weka.filters.supervised.instance.Resample-B1.0-S1-Z39.32-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute ce numeric
@attribute loc numeric
@attribute mfa numeric
@attribute cam numeric
@attribute Faultiness {FALSE,TRUE}

@data
6,28,6,110,0.923913,0.458333,FALSE
16,52,0,336,0.740741,0.46875,FALSE
9,11,4,46,0,0.2,FALSE
5,6,4,21,0.5,0.5,FALSE
6,18,0,65,0,0.407407,FALSE
3,21,1,97,0,0.4,FALSE
28,37,6,172,0,0.201923,FALSE
5,20,4,110,0.583333,0.333333,FALSE
4,13,0,43,0,0.761905,FALSE
16,16,4,77,0,0.26,FALSE
4,3,1,8,0,1,FALSE
7,45,4,311,0.513514,0.315789,FALSE
5,1,2,1,0,1,FALSE
3,24,3,222,0,0.316667,FALSE
33,78,13,394,0,0.150997,FALSE
4,44,2,208,0,0.5625,FALSE
6,9,5,41,0.875,0.466667,FALSE
3,6,0,15,0.777778,0.833333,FALSE
4,4,0,20,0,0.666667,FALSE
14,3,1,3,0,1,FALSE
8,18,4,114,0.272727,0.444444,FALSE
6,10,5,27,0.5,0.5,FALSE
15,86,15,570,0.753086,0.17619,FALSE
5,24,5,140,0.880435,0.25,FALSE
4,30,2,183,0,0.5,FALSE
7,8,3,34,0,0.8,FALSE
5,8,0,20,1,0.666667,FALSE
2,19,1,97,0,0.285714,FALSE
5,6,1,20,0,0.5,FALSE
24,2,1,7,0,0.75,FALSE
2,16,2,88,0,0.433333,FALSE
8,1,0,1,0,1,FALSE
6,21,3,144,0,0.5,FALSE
8,31,8,108,0.956044,0.466667,FALSE
7,8,4,28,0.857143,0.583333,FALSE
5,5,3,24,0.923077,0.6,FALSE
1,4,0,14,0,0.666667,FALSE
10,48,9,489,0,0.314286,FALSE
4,13,3,60,0,0.666667,FALSE
5,9,4,40,0.875,0.5,FALSE
15,15,3,57,0,0.272727,FALSE
8,1,2,1,0,1,FALSE
6,4,3,8,0,0.625,FALSE
8,2,1,2,0,0.666667,FALSE
11,28,8,127,0.125,0.25,FALSE
8,20,6,155,0,0.444444,FALSE
4,5,1,17,0,0.666667,FALSE
