@relation ivyA-weka.filters.supervised.instance.Resample-B1.0-S1-Z39.32-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute ce numeric
@attribute loc numeric
@attribute mfa numeric
@attribute cam numeric
@attribute Faultiness {FALSE,TRUE}

@data
4,44,2,208,0,0.5625,FALSE
9,51,3,297,0,0.346154,FALSE
16,16,4,77,0,0.26,FALSE
10,2,1,2,0,0.666667,FALSE
6,22,1,145,0,0.541667,FALSE
7,26,3,119,0,0.272727,FALSE
14,67,0,483,0.826667,0.145062,FALSE
28,13,9,13,0,0.185897,FALSE
11,17,3,77,0,0.333333,FALSE
3,6,2,48,0.833333,0.666667,FALSE
4,19,3,57,0.75,0.5,FALSE
8,19,4,85,0,0.236111,FALSE
9,21,5,150,0.473684,0.316667,FALSE
9,4,0,32,0,0.75,FALSE
2,11,1,32,0,0.583333,FALSE
11,24,4,107,0,0.393939,FALSE
13,34,11,152,0.977011,1,FALSE
25,85,0,568,0.272727,0.313725,FALSE
6,28,6,110,0.923913,0.458333,FALSE
7,63,0,939,0,0.345238,FALSE
5,16,4,60,0.833333,0.666667,FALSE
14,103,14,642,0.592233,0.372093,FALSE
2,19,1,97,0,0.285714,FALSE
2,4,1,11,0.666667,0.666667,FALSE
10,2,1,2,0,0.666667,FALSE
19,107,0,659,0.650485,0.32973,FALSE
5,17,1,121,0,0.34375,FALSE
17,13,3,13,0,0.487179,FALSE
2,8,0,24,0,0.5,FALSE
8,49,8,340,0.826531,0.240741,FALSE
8,26,7,127,0,0.314286,FALSE
2,8,2,24,0,0.5,FALSE
9,37,9,190,0.953125,0.625,FALSE
5,14,0,43,0.636364,0.666667,FALSE
4,21,0,144,0.636364,0.533333,FALSE
2,12,1,53,0,0.7,FALSE
4,9,1,31,0.75,0.5,FALSE
6,10,2,63,0,0.333333,FALSE
12,29,5,126,0,0.416667,FALSE
6,25,0,1207,0,0.291667,FALSE
6,10,5,27,0.714286,0.5,FALSE
12,17,1,121,0,0.34375,FALSE
4,1,0,1,0,1,FALSE
4,3,4,17,0.928571,0.6,FALSE
20,83,0,926,0,0.226337,FALSE
10,4,1,20,0,0.555556,FALSE
4,10,3,57,0.833333,0.666667,FALSE
6,11,2,41,0,0.466667,FALSE
10,48,9,489,0,0.314286,FALSE
15,86,15,570,0.753086,0.17619,FALSE
4,25,2,126,0,0.625,FALSE
4,25,1,215,0,0.242424,FALSE
15,52,0,335,0.730769,0.46875,FALSE
4,13,0,43,0,0.761905,FALSE
4,1,1,1,0,1,FALSE
7,30,6,189,0.703704,0.55,FALSE
2,16,2,88,0,0.433333,FALSE
3,11,2,48,0.727273,0.666667,FALSE
12,5,1,24,0,0.5,FALSE
16,52,0,336,0.740741,0.46875,FALSE
16,74,12,610,0,0.147826,FALSE
9,9,9,27,0.961538,0.666667,FALSE
16,32,4,187,0.409091,0.294643,FALSE
1,10,0,34,0,0.5,FALSE
22,2,0,2,0,0.75,FALSE
6,17,0,107,0,0.4,FALSE
4,30,2,183,0,0.5,FALSE
2,5,1,22,0,0.555556,FALSE
10,4,0,32,0,0.75,FALSE
4,1,2,1,0,1,FALSE
8,15,7,78,0.875,0.444444,FALSE
14,21,3,75,0,0.4,FALSE
9,18,3,77,0,0.333333,FALSE
4,2,1,4,0,0.666667,FALSE
5,6,4,21,0.5,0.5,FALSE
14,20,4,127,0,0.26,FALSE
10,41,10,214,0.5,0.4,FALSE
14,60,10,515,0,0.166667,FALSE
9,4,0,4,0,0.75,FALSE
10,21,5,130,0,0.3125,FALSE
5,14,4,56,0,0.314286,FALSE
28,7,2,7,0,1,FALSE
10,51,9,205,0,0.28125,FALSE
11,51,8,349,0,0.383333,FALSE
6,25,2,167,0,0.256579,FALSE
13,30,10,149,0,0.5,FALSE
7,22,7,141,0.924242,0.666667,FALSE
6,9,5,41,0.875,0.466667,FALSE
28,80,0,508,0,0.107813,FALSE
15,138,0,1573,0.267606,0.205451,FALSE
8,7,3,28,0,0.444444,FALSE
15,78,15,413,0.792208,0.254902,FALSE
154,583,98,8095,0,0.068627,TRUE
10,44,7,305,0.833333,0.6,TRUE
16,49,7,255,0.755102,0.285714,TRUE
8,51,8,255,0.777778,0.366667,TRUE
8,6,2,6,0,1,TRUE
6,26,5,125,0,0.3,TRUE
12,4,3,4,0,0.5,TRUE
5,18,2,109,0,0.416667,TRUE
32,87,15,691,0.606557,0.285,TRUE
10,46,2,431,0,0.219048,TRUE
