@relation ivyA-weka.filters.supervised.instance.Resample-B1.0-S1-Z39.32-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute ce numeric
@attribute loc numeric
@attribute mfa numeric
@attribute cam numeric
@attribute Faultiness {FALSE,TRUE}

@data
6,28,6,110,0.923913,0.458333,FALSE
14,103,14,642,0.592233,0.372093,FALSE
6,18,0,65,0,0.407407,FALSE
3,5,2,15,1,1,FALSE
41,17,0,148,0,0.407407,FALSE
2,8,0,20,1,0.666667,FALSE
2,6,1,20,0,0.5,FALSE
5,5,0,12,0.991935,1,FALSE
21,33,5,162,0,0.188034,FALSE
13,30,10,149,0,0.5,FALSE
24,2,1,7,0,0.75,FALSE
4,18,0,78,0.97619,0.625,FALSE
4,4,0,20,0,0.666667,FALSE
10,36,10,166,0.454545,0.377778,FALSE
6,22,5,89,0,0.55,FALSE
10,48,9,489,0,0.314286,FALSE
12,57,12,326,0.772152,0.342105,FALSE
9,21,5,150,0.473684,0.316667,FALSE
8,40,0,338,0.6,0.48,FALSE
33,146,23,1086,0,0.079545,FALSE
23,83,5,638,0,0.194118,FALSE
6,7,3,28,0,0.444444,FALSE
8,18,4,114,0.272727,0.444444,FALSE
7,45,4,311,0.513514,0.315789,FALSE
2,6,1,35,0,0.5,FALSE
9,2,1,2,0,0.75,FALSE
7,26,7,138,0.890909,0.357143,FALSE
9,40,7,286,0.606061,0.5,FALSE
8,20,0,155,0,0.444444,FALSE
4,16,2,79,0,0.466667,FALSE
12,26,3,242,0.545455,0.222222,FALSE
11,4,0,20,0,0.555556,FALSE
3,3,2,14,0.923077,0.75,FALSE
4,25,2,126,0,0.625,FALSE
3,7,0,17,0.985185,1,FALSE
37,20,6,20,0,0.3625,FALSE
7,26,7,145,0.910448,0.357143,FALSE
26,11,2,41,0,0.466667,FALSE
6,10,5,27,0.5,0.5,FALSE
27,123,23,1851,0,0.204545,FALSE
4,4,0,20,0,0.666667,FALSE
4,1,1,1,0,1,FALSE
3,11,1,60,0,0.361111,FALSE
15,86,15,660,0.663043,0.35,FALSE
5,6,4,21,0.5,0.5,FALSE
10,74,9,608,0.889474,0.233766,FALSE
6,24,0,88,0.963636,0.7,FALSE
8,26,7,127,0,0.314286,FALSE
16,16,4,77,0,0.26,FALSE
7,26,7,172,0.802632,0.71875,FALSE
9,21,5,141,0,0.3125,FALSE
6,1,1,1,0,1,FALSE
5,1,2,1,0,1,FALSE
4,9,3,61,0.777778,0.333333,FALSE
2,18,1,99,0.983871,0.666667,FALSE
4,18,3,98,0.714286,0.466667,FALSE
10,50,10,267,0.428571,0.323077,FALSE
11,17,3,77,0,0.333333,FALSE
9,18,3,77,0,0.333333,FALSE
5,31,0,223,0,0.555556,FALSE
3,7,0,17,0.98895,1,FALSE
4,4,1,16,0,0.666667,FALSE
6,32,6,221,0.461538,0.4,FALSE
7,23,7,121,0.847222,0.708333,FALSE
17,13,3,13,0,0.487179,FALSE
2,18,1,102,0.983871,0.666667,FALSE
14,21,3,75,0,0.4,FALSE
10,41,10,214,0.5,0.4,FALSE
11,12,0,45,0,0.333333,FALSE
15,108,0,896,0.59292,0.221884,FALSE
14,10,3,10,0,0.366667,FALSE
7,1,1,1,0,1,FALSE
5,32,5,222,0.416667,0.4,FALSE
4,19,3,57,0.75,0.5,FALSE
7,29,5,171,0.388889,0.25,FALSE
17,61,0,380,0.92029,0.207692,FALSE
9,2,0,2,0,1,FALSE
3,33,0,274,0,0.375,FALSE
2,19,1,97,0,0.285714,FALSE
4,2,0,2,0,0.666667,FALSE
9,37,9,190,0.953125,0.625,FALSE
4,13,0,43,0,0.761905,FALSE
3,13,2,48,0,0.4,FALSE
9,51,3,297,0,0.346154,FALSE
13,12,2,20,0,0.52,FALSE
5,14,4,56,0,0.314286,FALSE
19,107,0,659,0.650485,0.32973,FALSE
9,23,8,125,0,0.444444,FALSE
14,57,0,349,0.843537,0.139881,FALSE
6,31,0,133,0,0.333333,FALSE
27,19,2,138,0,0.233333,FALSE
28,80,0,508,0,0.107813,FALSE
11,78,10,564,0.642105,0.371429,TRUE
27,13,0,87,0,0.444444,TRUE
32,82,7,926,0,0.226337,TRUE
7,31,6,166,0.64,0.363636,TRUE
3,17,2,74,0,0.5,TRUE
4,30,4,170,0.790323,0.357143,TRUE
12,32,4,152,0,0.309524,TRUE
11,34,11,184,0.571429,0.240385,TRUE
13,88,13,531,0.597561,0.375,TRUE
29,96,0,669,0.861789,0.205882,TRUE
16,65,0,877,0,0.416667,TRUE
6,33,4,229,0,0.48,TRUE
154,583,98,8095,0,0.068627,TRUE
19,39,13,178,0.3,0.328125,TRUE
4,19,3,82,0,0.31746,TRUE
10,44,7,305,0.833333,0.6,TRUE
18,73,0,666,0.736264,0.38,TRUE
30,20,7,21,0,0.225,TRUE
5,18,2,109,0,0.416667,TRUE
12,52,12,288,0.753846,0.470588,TRUE
42,27,1,164,0,0.340909,TRUE
13,64,0,411,0.82716,0.306667,TRUE
7,21,4,88,0,0.625,TRUE
13,13,2,47,0,0.333333,TRUE
13,94,0,1203,0.73913,0.357143,TRUE
8,5,5,15,0,0.625,TRUE
12,51,10,451,0.717647,0.35,TRUE
14,65,13,402,0.671233,0.37,TRUE
16,49,7,255,0.755102,0.285714,TRUE
10,46,2,431,0,0.219048,TRUE
7,52,5,420,0,0.25,TRUE
5,5,3,9,0,0.666667,TRUE
5,18,0,125,0.538462,0.464286,TRUE
40,190,30,1443,0,0.067568,TRUE
17,62,0,491,0,0.233333,TRUE
