@relation ivyA-weka.filters.supervised.instance.Resample-B1.0-S1-Z39.32-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute ce numeric
@attribute loc numeric
@attribute mfa numeric
@attribute cam numeric
@attribute Faultiness {FALSE,TRUE}

@data
10,50,10,267,0.428571,0.323077,FALSE
8,2,1,2,0,0.666667,FALSE
4,30,2,183,0,0.5,FALSE
5,14,0,43,0.636364,0.666667,FALSE
17,91,17,620,0.628866,0.412162,FALSE
4,19,3,57,0.714286,0.5,FALSE
12,57,12,326,0.772152,0.342105,FALSE
2,12,1,53,0,0.7,FALSE
3,21,1,97,0,0.4,FALSE
15,78,15,408,0.753846,0.254902,FALSE
4,1,1,1,0,1,FALSE
7,36,7,243,0.743902,0.363636,FALSE
3,5,2,15,1,1,FALSE
2,19,1,97,0,0.285714,FALSE
38,7,0,7,0,0.571429,FALSE
7,12,3,40,0,0.428571,FALSE
8,32,8,134,0.755102,0.192308,FALSE
22,72,9,469,0,0.166667,FALSE
14,20,4,127,0,0.26,FALSE
16,16,4,77,0,0.26,FALSE
2,6,1,20,0,0.5,FALSE
5,6,1,20,0,0.5,FALSE
22,1,0,1,0,1,FALSE
25,85,0,568,0.272727,0.313725,FALSE
8,15,6,67,0,0.65,FALSE
6,22,1,145,0,0.541667,FALSE
17,13,3,13,0,0.487179,FALSE
5,13,2,76,0.6,0.458333,FALSE
10,27,0,198,0,0.71875,FALSE
10,2,1,2,0,0.666667,FALSE
6,7,3,28,0,0.444444,FALSE
11,28,8,127,0.125,0.25,FALSE
7,26,7,172,0.802632,0.71875,FALSE
4,16,1,130,0,0.45,FALSE
9,54,9,558,0.743902,0.530303,FALSE
26,8,3,8,0,1,FALSE
13,12,2,20,0,0.52,FALSE
4,13,3,60,0,0.666667,FALSE
5,9,0,34,0,0.5,FALSE
9,21,5,141,0,0.3125,FALSE
52,8,3,8,0,1,FALSE
6,32,6,221,0.461538,0.4,FALSE
7,1,1,1,0,1,FALSE
10,33,4,206,0.45,0.282051,FALSE
15,138,0,1573,0.267606,0.205451,FALSE
5,24,5,140,0.880435,0.25,FALSE
20,71,20,476,0.631579,0.296296,FALSE
10,2,1,2,0,0.666667,FALSE
9,21,5,150,0.473684,0.316667,FALSE
4,2,1,4,0,0.666667,FALSE
12,10,0,35,0,0.25,FALSE
2,4,1,11,0.666667,0.666667,FALSE
4,13,0,41,0.8125,0.583333,FALSE
9,2,0,2,0,1,FALSE
11,11,0,41,0,0.466667,FALSE
63,23,11,25,0,0.168478,FALSE
14,35,4,204,0.388889,0.282051,FALSE
