@relation ivyA-weka.filters.supervised.instance.Resample-B1.0-S1-Z39.32-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute ce numeric
@attribute loc numeric
@attribute mfa numeric
@attribute cam numeric
@attribute Faultiness {FALSE,TRUE}

@data
2,19,1,97,0,0.285714,FALSE
6,6,1,32,0,0.466667,FALSE
33,146,23,1086,0,0.079545,FALSE
4,13,3,60,0,0.666667,FALSE
5,17,1,121,0,0.34375,FALSE
1,7,0,34,0,0.555556,FALSE
13,23,11,201,0,0.583333,FALSE
8,8,5,8,0,0.458333,FALSE
6,17,0,107,0,0.4,FALSE
8,7,7,37,0.933333,0.6,FALSE
24,2,1,7,0,0.75,FALSE
8,1,0,1,0,1,FALSE
2,6,0,21,0,0.5,FALSE
8,31,8,108,0.956044,0.466667,FALSE
17,137,0,1589,0.277778,0.205451,FALSE
10,41,10,214,0.5,0.4,FALSE
15,34,14,326,0,0.6,FALSE
4,1,0,1,0,1,FALSE
14,67,0,483,0.826667,0.145062,FALSE
17,61,0,380,0.92029,0.207692,FALSE
3,33,0,274,0,0.375,FALSE
16,52,0,336,0.740741,0.46875,FALSE
10,63,8,1034,0,0.285714,FALSE
4,16,1,130,0,0.45,FALSE
8,15,7,78,0.875,0.444444,FALSE
6,10,5,27,0.714286,0.5,FALSE
28,80,0,508,0,0.107813,FALSE
26,111,23,957,0,0.3,FALSE
2,8,0,21,1,0.666667,FALSE
4,11,0,28,0.968504,0.6,FALSE
9,2,1,2,0,0.75,FALSE
2,15,0,95,0,0.727273,FALSE
2,8,2,24,0,0.5,FALSE
3,3,2,14,0.923077,0.75,FALSE
7,1,1,1,0,1,FALSE
12,102,12,782,0.753086,0.178571,FALSE
11,2,1,2,0,0.75,FALSE
13,12,2,20,0,0.52,FALSE
6,28,6,110,0.923913,0.458333,FALSE
10,4,1,20,0,0.555556,FALSE
3,7,1,36,0,0.444444,FALSE
4,13,0,41,0.8125,0.583333,FALSE
5,1,2,1,0,1,FALSE
6,1,1,1,0,1,FALSE
37,20,6,20,0,0.3625,FALSE
9,8,2,30,0,0.466667,FALSE
5,6,4,21,0.5,0.5,FALSE
1,22,1,97,0,0.4,FALSE
8,1,2,1,0,1,FALSE
9,4,0,4,0,0.666667,FALSE
21,6,5,6,0,0.37037,FALSE
5,2,4,9,1,1,FALSE
2,22,0,97,0,0.4,FALSE
16,74,12,610,0,0.147826,FALSE
6,10,5,27,0.5,0.5,FALSE
28,13,9,13,0,0.185897,FALSE
5,21,0,83,0.968254,0.5,FALSE
4,4,0,20,0,0.666667,FALSE
17,58,0,347,0,0.183333,FALSE
5,5,4,22,0.933333,0.625,FALSE
4,44,2,208,0,0.5625,FALSE
10,36,10,166,0.454545,0.377778,FALSE
11,22,0,101,0,0.416667,FALSE
38,7,0,7,0,0.571429,FALSE
9,8,2,30,0,0.466667,FALSE
7,34,4,217,0,0.202614,FALSE
2,18,1,99,0.983871,0.666667,FALSE
5,14,4,56,0,0.314286,FALSE
3,5,3,12,0.987654,1,FALSE
9,4,0,4,0,0.75,FALSE
10,27,0,198,0,0.71875,FALSE
11,60,9,1007,0,0.333333,FALSE
3,3,0,3,0,0.666667,FALSE
16,38,0,159,0.981132,1,FALSE
10,74,9,608,0.889474,0.233766,FALSE
4,13,0,43,0,0.761905,FALSE
7,8,4,28,0.857143,0.583333,FALSE
22,2,0,2,0,0.75,FALSE
4,11,1,60,0,0.481481,FALSE
10,48,9,489,0,0.314286,FALSE
10,2,1,2,0,0.666667,FALSE
27,19,2,138,0,0.233333,FALSE
29,103,29,1168,0,0.285714,FALSE
47,260,33,3559,0,0.098039,FALSE
4,4,1,16,0,0.666667,FALSE
20,83,0,926,0,0.226337,FALSE
2,12,1,53,0,0.7,FALSE
3,25,0,67,0.91791,0.472222,FALSE
6,9,5,41,0.875,0.466667,FALSE
5,6,1,20,0,0.5,FALSE
7,26,6,158,0,0.525,FALSE
1,7,0,34,0,0.555556,FALSE
3,17,0,136,0,0.375,TRUE
12,32,4,152,0,0.309524,TRUE
20,12,9,12,0,0.2,TRUE
27,13,0,87,0,0.444444,TRUE
12,55,12,320,0.592593,0.212963,TRUE
3,8,1,34,0,0.6,TRUE
30,20,7,21,0,0.225,TRUE
6,37,4,172,0,0.666667,TRUE
16,103,0,824,0.663366,0.314286,TRUE
7,21,4,88,0,0.625,TRUE
31,147,30,1429,0.347826,0.121442,TRUE
10,46,2,431,0,0.219048,TRUE
6,33,4,229,0,0.48,TRUE
10,44,7,305,0.833333,0.6,TRUE
13,6,3,6,0,1,TRUE
37,153,37,1515,0.307692,0.122333,TRUE
13,88,13,531,0.597561,0.375,TRUE
8,42,7,329,0,0.263158,TRUE
6,1,1,1,0,1,TRUE
7,17,4,69,0,0.28,TRUE
12,64,12,464,0.7,0.345455,TRUE
32,104,29,955,0,0.3125,TRUE
30,173,21,2020,0,0.122201,TRUE
17,62,0,491,0,0.233333,TRUE
6,39,3,193,0,0.35,TRUE
5,3,0,3,0,0.666667,TRUE
18,73,0,666,0.736264,0.38,TRUE
13,94,0,1203,0.73913,0.357143,TRUE
150,67,5,653,0.28,0.280303,TRUE
5,18,0,125,0.538462,0.464286,TRUE
26,120,26,1123,0.825243,0.12012,TRUE
9,44,9,230,0.777778,0.366667,TRUE
32,87,15,691,0.606557,0.285,TRUE
5,5,3,9,0,0.666667,TRUE
7,15,3,83,0.3,0.34375,TRUE
11,78,10,564,0.642105,0.371429,TRUE
7,31,6,166,0.64,0.363636,TRUE
8,6,2,6,0,1,TRUE
42,27,1,164,0,0.340909,TRUE
8,10,2,10,0,0.5,TRUE
29,96,0,669,0.861789,0.205882,TRUE
10,36,10,159,0.454545,0.377778,TRUE
4,30,4,170,0.790323,0.357143,TRUE
14,44,7,255,0,0.177273,TRUE
8,43,8,226,0.765625,0.359375,TRUE
5,18,2,109,0,0.416667,TRUE
14,58,13,478,0,0.307692,TRUE
12,29,10,242,0.125,0.21875,TRUE
154,583,98,8095,0,0.068627,TRUE
13,64,0,411,0.82716,0.306667,TRUE
18,52,18,489,0,0.25,TRUE
12,4,3,4,0,0.5,TRUE
21,114,19,1472,0.472222,0.238889,TRUE
16,65,0,877,0,0.416667,TRUE
8,39,7,193,0.695652,0.375,TRUE
5,79,0,948,0,0.292857,TRUE
17,57,15,346,0.85,0.192308,TRUE
10,60,0,936,0,0.285714,TRUE
13,86,10,593,0,0.12406,TRUE
8,5,5,15,0,0.625,TRUE
16,49,7,255,0.755102,0.285714,TRUE
7,21,4,108,0,0.5625,TRUE
12,51,10,451,0.717647,0.35,TRUE
19,39,13,178,0.3,0.328125,TRUE
5,22,3,138,0,0.5,TRUE
16,31,12,146,0,0.183824,TRUE
4,14,3,89,0.714286,0.444444,TRUE
14,4,0,4,0,1,TRUE
12,52,12,288,0.753846,0.470588,TRUE
32,82,7,926,0,0.226337,TRUE
12,29,0,99,0.142857,0.238095,TRUE
7,52,5,420,0,0.25,TRUE
33,32,2,211,0,0.160714,TRUE
6,33,0,179,0,0.444444,TRUE
72,318,48,3982,0,0.087369,TRUE
4,19,3,82,0,0.31746,TRUE
40,190,30,1443,0,0.067568,TRUE
14,65,13,402,0.671233,0.37,TRUE
10,44,9,432,0,0.357143,TRUE
11,34,11,184,0.571429,0.240385,TRUE
10,31,5,182,0,0.266667,TRUE
15,68,14,472,0.676471,0.180124,TRUE
6,26,5,125,0,0.3,TRUE
3,35,1,303,0,0.357143,TRUE
11,17,4,103,0,0.241667,TRUE
6,14,1,105,0,0.311111,TRUE
13,13,2,47,0,0.333333,TRUE
10,4,1,4,0,0.55,TRUE
6,63,6,435,0.809524,0.4,TRUE
19,81,17,681,0,0.285714,TRUE
3,17,2,74,0,0.5,TRUE
8,51,8,255,0.777778,0.366667,TRUE
