@relation ivyA-weka.filters.supervised.instance.Resample-B1.0-S1-Z39.32-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute ce numeric
@attribute loc numeric
@attribute mfa numeric
@attribute cam numeric
@attribute Faultiness {FALSE,TRUE}

@data
4,21,0,68,0,0.340909,FALSE
4,2,3,4,0,1,FALSE
27,19,2,138,0,0.233333,FALSE
3,33,3,184,0.803279,0.487179,FALSE
47,229,0,2754,0.46988,0.119298,FALSE
6,1,2,1,0,1,FALSE
21,6,5,6,0,0.37037,FALSE
6,1,1,1,0,1,FALSE
6,14,4,60,0.75,0.333333,FALSE
10,4,1,20,0,0.555556,FALSE
3,16,1,98,0,0.5,FALSE
4,9,3,43,0,0.5,FALSE
4,13,3,60,0,0.666667,FALSE
16,29,3,149,0,0.193878,FALSE
14,60,10,515,0,0.166667,FALSE
17,28,8,127,0.3,0.25,FALSE
8,26,7,127,0,0.314286,FALSE
38,7,0,7,0,0.571429,FALSE
4,1,0,1,0,1,FALSE
15,52,0,335,0.730769,0.46875,FALSE
3,6,0,15,0.777778,0.833333,FALSE
11,22,0,101,0,0.416667,FALSE
2,8,0,20,1,0.666667,FALSE
8,7,3,28,0,0.444444,FALSE
9,54,9,558,0.743902,0.530303,FALSE
4,9,1,31,0.75,0.5,FALSE
26,8,3,8,0,1,FALSE
7,34,4,217,0,0.202614,FALSE
6,11,4,42,0,0.6,FALSE
2,6,0,21,0,0.5,FALSE
12,5,1,24,0,0.5,FALSE
3,24,3,222,0,0.316667,FALSE
5,8,0,20,1,0.666667,FALSE
7,23,7,121,0.847222,0.708333,FALSE
4,19,3,57,0.714286,0.5,FALSE
72,47,0,382,0,0.1375,FALSE
3,21,1,97,0,0.4,FALSE
6,17,0,107,0,0.4,FALSE
8,7,7,37,0.933333,0.6,FALSE
5,41,3,173,0,0.466667,FALSE
7,36,7,243,0.743902,0.363636,FALSE
5,5,3,24,0.923077,0.6,FALSE
2,5,1,22,0,0.555556,FALSE
26,111,23,957,0,0.3,FALSE
10,21,5,130,0,0.3125,FALSE
6,4,3,8,0,0.625,FALSE
5,5,0,12,0.991935,1,FALSE
8,40,0,338,0.6,0.48,FALSE
2,19,1,97,0,0.285714,FALSE
12,26,3,242,0.545455,0.222222,FALSE
2,17,2,103,0,0.466667,FALSE
2,6,1,35,0,0.5,FALSE
37,20,6,20,0,0.3625,FALSE
6,24,0,88,0.963636,0.7,FALSE
16,32,4,187,0.409091,0.294643,FALSE
11,28,8,127,0.125,0.25,FALSE
7,63,0,939,0,0.345238,FALSE
11,51,8,349,0,0.383333,FALSE
16,52,0,336,0.740741,0.46875,FALSE
4,3,1,8,0,1,FALSE
8,20,0,155,0,0.444444,FALSE
11,12,0,45,0,0.333333,FALSE
7,12,2,74,0.285714,0.290909,FALSE
11,11,0,41,0,0.466667,FALSE
17,13,3,13,0,0.487179,FALSE
12,79,11,785,0.660714,0.227778,FALSE
2,22,1,97,0,0.4,FALSE
6,10,5,27,0.5,0.5,FALSE
8,15,7,78,0.875,0.444444,FALSE
5,9,0,34,0,0.5,FALSE
16,38,0,159,0.981132,1,FALSE
7,22,7,141,0.924242,0.666667,FALSE
13,34,11,152,0.977011,1,FALSE
11,2,1,2,0,0.75,FALSE
15,2,0,2,0,1,FALSE
8,9,4,29,0,0.5,FALSE
6,28,0,95,0.924812,0.431818,FALSE
23,83,5,638,0,0.194118,FALSE
3,11,2,48,0.727273,0.666667,FALSE
7,70,6,1102,0,0.320313,FALSE
4,11,0,28,0.968504,0.6,FALSE
15,85,0,542,0.783019,0.192308,FALSE
14,20,4,127,0,0.26,FALSE
6,38,4,180,0,0.666667,FALSE
6,25,2,167,0,0.256579,FALSE
6,10,2,63,0,0.333333,FALSE
10,4,0,32,0,0.75,FALSE
9,12,3,40,0,0.428571,FALSE
3,19,2,67,0,0.318182,FALSE
28,13,9,13,0,0.185897,FALSE
6,25,0,1207,0,0.291667,FALSE
4,19,3,57,0.75,0.5,FALSE
5,5,3,9,0,0.666667,TRUE
17,62,0,491,0,0.233333,TRUE
13,6,3,6,0,1,TRUE
8,5,5,15,0,0.625,TRUE
3,8,1,34,0,0.6,TRUE
12,29,0,99,0.142857,0.238095,TRUE
12,29,10,242,0.125,0.21875,TRUE
31,147,30,1429,0.347826,0.121442,TRUE
5,3,0,3,0,0.666667,TRUE
32,82,7,926,0,0.226337,TRUE
8,10,2,10,0,0.5,TRUE
7,21,4,108,0,0.5625,TRUE
3,17,2,74,0,0.5,TRUE
12,51,10,451,0.717647,0.35,TRUE
4,30,4,170,0.790323,0.357143,TRUE
5,79,0,948,0,0.292857,TRUE
18,52,18,489,0,0.25,TRUE
6,33,0,179,0,0.444444,TRUE
10,4,1,4,0,0.55,TRUE
11,78,10,564,0.642105,0.371429,TRUE
3,35,1,303,0,0.357143,TRUE
8,39,7,193,0.695652,0.375,TRUE
5,22,3,138,0,0.5,TRUE
8,6,2,6,0,1,TRUE
3,17,0,136,0,0.375,TRUE
7,15,3,83,0.3,0.34375,TRUE
10,31,5,182,0,0.266667,TRUE
72,318,48,3982,0,0.087369,TRUE
16,103,0,824,0.663366,0.314286,TRUE
10,44,9,432,0,0.357143,TRUE
30,173,21,2020,0,0.122201,TRUE
6,33,4,229,0,0.48,TRUE
12,64,12,464,0.7,0.345455,TRUE
11,17,4,103,0,0.241667,TRUE
13,94,0,1203,0.73913,0.357143,TRUE
6,14,1,105,0,0.311111,TRUE
20,12,9,12,0,0.2,TRUE
4,14,3,89,0.714286,0.444444,TRUE
29,96,0,669,0.861789,0.205882,TRUE
17,57,15,346,0.85,0.192308,TRUE
14,44,7,255,0,0.177273,TRUE
5,18,2,109,0,0.416667,TRUE
4,19,3,82,0,0.31746,TRUE
26,120,26,1123,0.825243,0.12012,TRUE
12,4,3,4,0,0.5,TRUE
6,26,5,125,0,0.3,TRUE
16,49,7,255,0.755102,0.285714,TRUE
32,87,15,691,0.606557,0.285,TRUE
14,58,13,478,0,0.307692,TRUE
8,43,8,226,0.765625,0.359375,TRUE
5,18,0,125,0.538462,0.464286,TRUE
13,86,10,593,0,0.12406,TRUE
6,1,1,1,0,1,TRUE
11,34,11,184,0.571429,0.240385,TRUE
9,44,9,230,0.777778,0.366667,TRUE
10,36,10,159,0.454545,0.377778,TRUE
16,65,0,877,0,0.416667,TRUE
12,55,12,320,0.592593,0.212963,TRUE
16,31,12,146,0,0.183824,TRUE
6,39,3,193,0,0.35,TRUE
8,51,8,255,0.777778,0.366667,TRUE
6,37,4,172,0,0.666667,TRUE
19,81,17,681,0,0.285714,TRUE
32,104,29,955,0,0.3125,TRUE
8,42,7,329,0,0.263158,TRUE
13,13,2,47,0,0.333333,TRUE
42,27,1,164,0,0.340909,TRUE
6,63,6,435,0.809524,0.4,TRUE
7,21,4,88,0,0.625,TRUE
21,114,19,1472,0.472222,0.238889,TRUE
33,32,2,211,0,0.160714,TRUE
18,73,0,666,0.736264,0.38,TRUE
12,32,4,152,0,0.309524,TRUE
27,13,0,87,0,0.444444,TRUE
