@relation luceneA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z92.30769231-no-replacement

@attribute wmc numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
10,24,0,5,10,1,FALSE
7,13,15,3,7,1,FALSE
5,12,0,1,0,0,FALSE
13,31,0,14,13,1,FALSE
3,7,3,5,2,0,FALSE
7,13,0,5,6,0.5,FALSE
6,6,15,4,6,0,FALSE
3,7,3,4,3,0,FALSE
11,37,3,10,6,0,FALSE
2,5,1,0,0,0,FALSE
7,20,5,8,3,0,FALSE
22,38,153,4,7,0.114286,FALSE
1,2,0,1,0,0,FALSE
9,14,8,2,6,1,FALSE
3,6,0,3,3,0,FALSE
12,29,26,7,7,1,FALSE
2,4,1,2,0,0,FALSE
11,102,1,20,0,1,FALSE
4,7,6,2,1,0,FALSE
6,10,15,3,6,0,FALSE
6,19,15,0,4,0,FALSE
2,4,1,2,0,0,FALSE
9,32,0,8,9,1,FALSE
6,18,5,0,1,0.5,FALSE
18,28,51,4,15,1,TRUE
12,46,0,7,12,1,TRUE
9,32,0,8,9,1,TRUE
7,13,15,3,7,1,TRUE
6,19,15,0,4,0,TRUE
2,6,0,3,2,1,TRUE
30,75,349,8,23,0.666667,TRUE
3,7,3,2,3,0,TRUE
7,21,9,6,6,0.333333,TRUE
2,10,1,5,2,1,TRUE
1,2,0,3,0,0,TRUE
12,23,16,10,8,0.875,TRUE
27,43,13,0,13,1,TRUE
7,20,9,7,6,0,TRUE
3,17,1,4,2,1,TRUE
16,68,8,9,4,1,TRUE
17,42,0,10,15,0.333333,TRUE
5,18,0,1,4,0.4,TRUE
4,38,0,5,0,0.5,TRUE
7,21,13,2,3,0.75,TRUE
8,17,0,5,4,1,TRUE
15,34,0,19,14,0.5,TRUE
7,22,9,6,6,0.333333,TRUE
11,11,55,12,11,0,TRUE
