@relation luceneA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z92.30769231-no-replacement

@attribute wmc numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
2,4,1,3,2,0,FALSE
7,14,0,1,7,1,FALSE
5,21,0,3,0,0,FALSE
5,14,0,4,0,0.333333,FALSE
2,2,1,1,2,0,FALSE
5,13,0,5,4,0.5,FALSE
2,6,0,4,2,1,FALSE
1,2,0,3,0,0,FALSE
7,16,0,3,6,1,FALSE
5,20,0,5,5,1,FALSE
2,2,1,2,2,0,FALSE
2,4,1,1,1,0,FALSE
2,16,0,5,1,1,FALSE
8,15,0,1,7,1,FALSE
10,37,0,4,9,1,FALSE
15,43,0,7,11,1,FALSE
9,10,36,6,8,0,FALSE
1,2,0,0,1,0,FALSE
3,4,3,0,3,0,FALSE
6,12,3,4,5,0,FALSE
4,8,6,0,4,0,FALSE
2,3,1,0,2,0,FALSE
6,15,0,3,6,1,FALSE
5,12,0,1,5,0.5,FALSE
30,75,349,8,23,0.666667,TRUE
28,61,0,16,17,1,TRUE
8,21,4,3,7,1,TRUE
6,29,0,7,0,0.666667,TRUE
3,4,0,1,3,0.333333,TRUE
13,38,0,6,4,0.571429,TRUE
18,61,69,16,0,1,TRUE
5,16,0,2,5,1,TRUE
8,13,0,2,7,0.875,TRUE
6,19,15,0,4,0,TRUE
6,18,9,1,5,1,TRUE
6,39,0,5,5,1,TRUE
15,30,21,1,9,0.625,TRUE
5,20,0,6,5,1,TRUE
18,33,141,4,18,1,TRUE
6,17,0,2,6,1,TRUE
4,39,0,6,0,0.5,TRUE
19,25,167,3,18,1,TRUE
17,39,0,2,17,0.5,TRUE
36,52,282,4,7,0.210526,TRUE
2,2,1,0,2,0,TRUE
27,43,13,0,13,1,TRUE
14,38,0,6,11,1,TRUE
10,24,0,5,10,1,TRUE
