@relation luceneA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z92.30769231-no-replacement

@attribute wmc numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
2,9,1,1,2,0,FALSE
1,2,0,0,1,0,FALSE
5,6,10,1,4,0,FALSE
13,30,0,6,11,1,FALSE
5,18,0,1,4,0.4,FALSE
14,25,3,1,13,0,FALSE
6,8,15,1,6,0,FALSE
16,24,0,2,12,1,FALSE
2,4,1,2,0,0,FALSE
5,14,0,4,0,0.333333,FALSE
8,19,0,3,8,1,FALSE
9,11,34,3,7,1,FALSE
5,6,0,0,0,0,FALSE
10,37,0,4,9,1,FALSE
2,2,1,2,2,0,FALSE
7,13,0,5,6,0.5,FALSE
6,18,5,0,1,0.5,FALSE
5,6,0,0,0,0,FALSE
15,41,25,5,7,0.846154,FALSE
6,33,3,16,6,1,FALSE
2,5,0,5,2,0,FALSE
3,10,1,2,3,1,FALSE
2,4,1,3,2,0,FALSE
2,4,1,2,0,0,FALSE
16,40,70,7,16,1,TRUE
19,48,71,6,7,1,TRUE
5,20,0,6,5,1,TRUE
2,4,1,1,1,0,TRUE
12,13,66,3,12,0,TRUE
10,42,7,12,9,0.5,TRUE
21,58,104,15,10,1,TRUE
3,5,1,1,1,1,TRUE
13,38,0,6,4,0.571429,TRUE
23,28,247,14,22,1,TRUE
3,5,3,3,3,0,TRUE
6,19,15,0,4,0,TRUE
3,8,3,0,0,0,TRUE
7,21,0,6,5,0.666667,TRUE
15,50,0,18,13,1,TRUE
3,4,0,1,2,0.333333,TRUE
9,11,8,1,8,0.75,TRUE
57,108,1504,16,43,1,TRUE
6,30,3,4,5,0.333333,TRUE
8,22,0,6,6,1,TRUE
14,38,43,7,14,1,TRUE
10,87,0,18,0,1,TRUE
5,12,0,1,0,0,TRUE
9,36,8,7,0,1,TRUE
