@relation luceneA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z92.30769231-no-replacement

@attribute wmc numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
9,10,36,6,8,0,FALSE
6,12,1,11,6,1,FALSE
3,17,1,4,2,1,FALSE
10,24,0,5,10,1,FALSE
7,27,1,8,6,1,FALSE
3,4,3,0,3,0,FALSE
4,8,6,0,4,0,FALSE
15,41,25,5,7,0.846154,FALSE
3,7,3,5,2,0,FALSE
6,20,5,4,5,0,FALSE
1,1,0,1,1,0,FALSE
9,10,2,0,8,0.666667,FALSE
13,39,72,7,12,1,FALSE
6,10,15,3,6,0,FALSE
1,2,0,0,1,0,FALSE
2,4,1,3,2,0,FALSE
2,10,1,5,2,1,FALSE
5,10,0,2,4,1,FALSE
1,2,0,0,1,0,FALSE
11,20,15,4,9,1,FALSE
5,13,0,5,4,0.5,FALSE
6,33,3,16,6,1,FALSE
8,8,28,2,8,0,FALSE
9,14,8,2,6,1,FALSE
26,80,53,8,18,0.818182,TRUE
7,37,0,11,7,1,TRUE
15,29,15,8,11,0.7,TRUE
6,17,0,2,6,1,TRUE
2,3,1,1,2,0,TRUE
18,44,0,4,4,0.461538,TRUE
2,6,0,3,2,1,TRUE
7,18,9,6,6,1,TRUE
5,16,0,2,5,1,TRUE
3,4,3,1,3,0,TRUE
17,34,34,6,7,0.777778,TRUE
2,6,0,3,2,0,TRUE
13,22,0,0,10,0,TRUE
7,21,13,2,3,0.75,TRUE
8,12,8,4,8,1,TRUE
8,19,8,6,7,1,TRUE
17,42,0,10,15,0.333333,TRUE
10,42,7,12,9,0.5,TRUE
12,12,66,0,12,0,TRUE
5,18,0,15,4,0,TRUE
21,58,104,15,10,1,TRUE
9,26,0,8,8,0,TRUE
1,4,0,0,0,0,TRUE
15,27,7,6,7,1,TRUE
