@relation luceneA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z92.30769231-no-replacement

@attribute wmc numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
4,12,4,7,3,1,FALSE
11,20,15,4,9,1,FALSE
15,54,41,11,10,0.533333,FALSE
5,6,10,4,2,0,FALSE
2,2,1,2,2,0,FALSE
7,13,0,5,6,0.5,FALSE
6,6,15,0,6,0,FALSE
4,17,6,0,4,0,FALSE
2,4,1,1,1,0,FALSE
10,37,0,4,9,1,FALSE
14,25,3,1,13,0,FALSE
1,2,0,0,1,0,FALSE
5,13,0,5,4,0.5,FALSE
13,39,72,7,12,1,FALSE
6,10,15,3,6,0,FALSE
8,25,22,0,6,1,FALSE
3,10,1,2,3,1,FALSE
3,13,1,10,3,0,FALSE
7,27,1,8,6,1,FALSE
5,6,10,1,4,0,FALSE
4,18,0,0,3,0.5,FALSE
3,4,3,1,0,0,FALSE
4,14,4,3,2,0,FALSE
14,25,3,1,13,0,FALSE
13,38,0,6,4,0.571429,TRUE
10,21,0,3,1,1,TRUE
6,14,13,0,5,0,TRUE
8,22,0,6,6,1,TRUE
52,129,888,29,32,0.648649,TRUE
10,37,0,4,9,1,TRUE
11,28,15,7,7,1,TRUE
15,54,41,11,10,0.533333,TRUE
13,19,70,1,11,1,TRUE
8,15,0,1,7,1,TRUE
3,17,1,4,2,1,TRUE
12,12,66,0,12,0,TRUE
7,21,0,6,5,0.666667,TRUE
6,17,3,3,4,1,TRUE
6,39,0,5,5,1,TRUE
7,27,9,3,4,1,TRUE
1,1,0,0,0,0,TRUE
27,64,167,11,22,1,TRUE
14,47,73,16,4,0.75,TRUE
4,5,0,3,3,0.666667,TRUE
14,17,91,0,14,0,TRUE
11,25,0,3,7,1,TRUE
13,34,0,7,6,1,TRUE
4,10,2,3,3,1,TRUE
