@relation luceneA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z92.30769231-no-replacement

@attribute wmc numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
1,2,0,0,1,0,FALSE
1,1,0,0,0,0,FALSE
2,4,1,1,1,0,FALSE
6,18,5,0,1,0.5,FALSE
8,19,0,1,8,0,FALSE
14,25,3,1,13,0,FALSE
13,31,0,6,11,1,FALSE
5,6,0,0,0,0,FALSE
2,4,1,2,0,0,FALSE
3,4,3,0,3,0,FALSE
1,1,0,1,1,0,FALSE
14,28,0,3,8,1,FALSE
9,10,36,6,8,0,FALSE
2,3,1,0,2,0,FALSE
6,19,15,0,4,0,FALSE
2,5,0,5,2,0,FALSE
14,24,69,13,12,0.571429,FALSE
2,4,1,2,0,0,FALSE
1,2,0,0,1,0,FALSE
11,20,15,4,9,1,FALSE
7,46,0,12,7,1,FALSE
3,7,3,5,2,0,FALSE
9,14,8,2,6,1,FALSE
2,4,1,1,1,0,FALSE
10,41,7,12,9,0.5,TRUE
17,55,12,10,13,1,TRUE
2,4,1,3,2,0,TRUE
7,20,9,7,6,0,TRUE
10,10,45,0,10,0,TRUE
22,60,79,12,19,1,TRUE
16,34,62,6,3,1,TRUE
4,6,6,3,3,0,TRUE
7,37,0,11,7,1,TRUE
10,27,0,6,9,1,TRUE
10,37,0,4,9,1,TRUE
4,38,0,5,0,0.5,TRUE
6,17,0,2,6,1,TRUE
27,64,171,11,22,1,TRUE
2,6,0,3,2,0,TRUE
2,5,0,5,1,0,TRUE
12,46,0,7,12,1,TRUE
7,22,9,6,6,0.333333,TRUE
3,4,3,0,3,0,TRUE
27,84,193,16,21,1,TRUE
9,14,0,1,6,0.8,TRUE
5,6,4,1,5,1,TRUE
13,34,0,7,6,1,TRUE
3,8,3,0,0,0,TRUE
