@relation luceneA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z92.30769231-no-replacement

@attribute wmc numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
10,12,17,1,8,0.75,FALSE
16,53,0,21,14,1,FALSE
1,2,0,0,1,0,FALSE
14,25,3,1,13,0,FALSE
18,39,0,3,17,0.833333,FALSE
3,4,3,1,3,0,FALSE
3,8,3,0,1,0,FALSE
7,10,21,1,7,0,FALSE
3,9,3,3,0,0,FALSE
4,17,6,0,4,0,FALSE
5,20,0,5,5,1,FALSE
3,8,3,0,1,0,FALSE
2,3,1,0,2,0,FALSE
5,12,0,1,0,0,FALSE
7,14,0,1,7,1,FALSE
3,4,3,0,3,0,FALSE
6,20,5,4,5,0,FALSE
12,33,12,12,8,0.866667,FALSE
6,28,0,8,6,1,FALSE
1,2,0,3,0,0,FALSE
9,51,14,6,5,0.75,FALSE
8,25,22,0,6,1,FALSE
1,2,0,0,1,0,FALSE
7,10,21,1,7,0,FALSE
23,28,247,13,22,1,TRUE
2,4,0,1,1,1,TRUE
9,26,0,8,8,0,TRUE
2,4,1,1,1,0,TRUE
2,9,1,6,0,0,TRUE
5,20,0,6,5,1,TRUE
13,34,0,7,6,1,TRUE
10,87,0,18,0,1,TRUE
24,50,0,11,19,1,TRUE
16,68,8,9,4,1,TRUE
11,28,19,11,5,1,TRUE
23,57,203,6,18,0.222222,TRUE
7,22,9,6,6,0.333333,TRUE
11,25,0,3,7,1,TRUE
8,22,0,6,6,1,TRUE
16,55,98,14,4,0.75,TRUE
12,13,0,0,8,1,TRUE
10,42,7,12,9,0.5,TRUE
27,43,13,0,13,1,TRUE
15,22,0,1,14,0.285714,TRUE
8,21,4,3,7,1,TRUE
26,80,53,8,18,0.818182,TRUE
2,4,1,2,0,0,TRUE
1,2,0,0,0,0,TRUE
