@relation Keymind-AA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10

@attribute CHGSET_SUM numeric
@attribute AGE numeric
@attribute Size.Next numeric
@attribute Faultiness {TRUE,FALSE}

@data
0,-62,1279,FALSE
17,8,61,FALSE
0,-21,35,FALSE
0,-63,23,FALSE
0,-2,27,FALSE
12,9,23,FALSE
0,-21,14,FALSE
0,-63,41,FALSE
0,45,7,FALSE
0,-20,21,FALSE
0,-41,2,FALSE
0,0,25,FALSE
0,-41,42,FALSE
0,26,58,FALSE
0,-24,21,FALSE
0,-6,43,FALSE
12,18,64,FALSE
29,9,7,FALSE
18,9,42,FALSE
0,-62,1279,FALSE
0,-29,83,FALSE
36,13,13,FALSE
0,-11,49,FALSE
0,-25,25,FALSE
0,-44,1279,FALSE
9,26,17,FALSE
0,0,57,FALSE
22,9,71,FALSE
0,-10,53,FALSE
0,-44,1279,FALSE
0,-21,140,FALSE
0,27,7,FALSE
0,-6,60,FALSE
0,25,43,TRUE
0,-72,105,TRUE
0,-25,46,TRUE
0,0,395,TRUE
0,-6,12,TRUE
0,-7,22,TRUE
0,-28,48,TRUE
88,24,26,TRUE
0,0,25,TRUE
0,-41,28,TRUE
38,45,10,TRUE
49,24,33,TRUE
0,0,192,TRUE
