@relation poiA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z110.0436681

@attribute wmc numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute cam numeric
@attribute cbm numeric
@attribute amc numeric
@attribute Faultiness {TRUE,FALSE}

@data
11,21,49,9,0.85,106,0.5,0.522727,6,8.454545,TRUE
10,13,3,10,0.722222,73,0.5,0.4,2,6.1,TRUE
6,25,7,4,0.75,230,1,0.55,0,36.666667,TRUE
12,24,46,10,0.818182,141,0.5,0.5,6,10.583333,TRUE
1,2,0,1,2,51,0,1,0,3,TRUE
19,34,141,17,0.814815,253,0.833333,0.307018,6,12,TRUE
7,22,0,5,0.166667,88,1,0.428571,0,11.285714,TRUE
15,32,79,13,0.785714,251,0.666667,0.483333,6,15.533333,TRUE
8,12,22,7,0.885714,102,0.8,0.35,2,11.125,TRUE
12,24,46,10,0.818182,141,0.5,0.5,6,10.583333,TRUE
23,36,201,23,0.833333,379,0.833333,0.369565,2,15.217391,TRUE
4,17,0,3,0,116,1,0.5,0,27.75,TRUE
30,50,155,28,0.975369,622,0.238095,0.34,6,18.333333,TRUE
29,53,100,28,0.75,556,0.888889,0.221675,2,17.862069,TRUE
3,12,3,3,2,121,0,0.583333,0,39.333333,TRUE
18,30,107,16,0.794118,259,0.833333,0.458333,6,13.055556,TRUE
10,14,45,10,1.111111,67,0.333333,0.32,0,5.4,TRUE
23,39,0,21,0.744318,387,0.875,0.356522,6,15.478261,TRUE
4,49,0,4,0,492,1,0.5625,0,121,TRUE
8,12,22,7,0.885714,102,0.8,0.35,2,11.125,TRUE
4,4,6,4,2,4,0,0.5,0,0,TRUE
10,18,45,8,1.111111,87,0,0.525,6,7.6,TRUE
4,8,6,4,2,20,0,0.666667,0,4,TRUE
9,41,4,8,0.875,302,0.5,0.35,5,32.111111,TRUE
4,8,6,4,2,20,0,0.666667,0,4,TRUE
29,53,100,28,0.75,556,0.888889,0.221675,2,17.862069,TRUE
22,34,141,20,0.957393,423,0.315789,0.443182,6,17.363636,TRUE
26,46,153,24,0.8,501,0.888889,0.346154,6,17.923077,TRUE
15,23,105,12,2,84,0,0.483333,0,4.6,TRUE
11,21,49,9,0.85,106,0.5,0.522727,6,8.454545,TRUE
19,29,141,17,0.865079,266,0.857143,0.368421,6,12.631579,TRUE
25,41,258,23,0.758333,389,0.8,0.257143,6,14.36,TRUE
19,29,171,19,1.055556,128,0,0.526316,0,5.684211,TRUE
10,18,45,8,1.111111,87,0,0.525,6,7.6,TRUE
26,78,65,19,0.75,984,0.6,0.147929,0,36.076923,TRUE
11,21,49,9,1,109,0.2,0.522727,6,8.454545,TRUE
13,27,46,11,0.777778,201,0.333333,0.333333,6,14.230769,TRUE
22,46,105,20,0.920635,422,0.4,0.253247,6,17.5,TRUE
12,24,46,10,0.818182,141,0.5,0.5,6,10.583333,TRUE
129,376,6636,95,0.942356,3629,0.72973,0.067187,0,26.844961,TRUE
15,34,87,12,0.871429,230,0.8,0.516667,5,14,TRUE
21,30,198,19,0.921429,234,0.857143,0.361905,4,9.809524,TRUE
23,39,0,21,0.744318,387,0.875,0.356522,6,15.478261,TRUE
44,61,312,42,0.860465,933,0.944444,0.327273,6,19.795455,TRUE
4,4,6,4,2,4,0,0.5,0,0,TRUE
15,32,79,13,0.785714,251,0.666667,0.483333,6,15.533333,TRUE
9,17,36,7,1.125,72,0,0.555556,6,6.888889,TRUE
6,15,9,4,0.8,218,1,0.666667,0,34.833333,TRUE
19,38,21,18,0.685185,284,0.833333,0.225564,2,13.631579,TRUE
29,53,100,28,0.75,556,0.888889,0.221675,2,17.862069,TRUE
22,35,169,20,0.946779,316,0.352941,0.443182,6,12.590909,TRUE
8,20,0,3,0.369048,441,1,0.416667,0,52.625,TRUE
26,78,65,19,0.75,984,0.6,0.147929,0,36.076923,TRUE
10,14,45,10,1.111111,67,0.333333,0.32,0,5.4,TRUE
22,46,105,20,0.920635,422,0.4,0.253247,6,17.5,TRUE
5,7,4,5,0.5,29,1,0.6,0,4.6,TRUE
19,38,21,18,0.685185,284,0.833333,0.225564,2,13.631579,TRUE
29,53,100,28,0.75,556,0.888889,0.221675,2,17.862069,TRUE
2,8,1,2,2,28,0,0.5,0,13,TRUE
10,18,39,9,0.851852,78,0.333333,0.283333,2,6.5,TRUE
44,61,312,42,0.860465,933,0.944444,0.327273,6,19.795455,TRUE
25,41,258,23,0.758333,389,0.8,0.257143,6,14.36,TRUE
36,52,366,34,0.865306,621,0.928571,0.282407,6,15.861111,TRUE
15,31,79,13,0.785714,251,0.666667,0.483333,6,15.533333,TRUE
13,25,66,11,0.777778,174,0.666667,0.333333,6,12.153846,TRUE
15,23,105,12,2,84,0,0.483333,0,4.6,TRUE
19,29,141,17,0.865079,266,0.857143,0.368421,6,12.631579,TRUE
8,12,22,7,0.885714,102,0.8,0.35,2,11.125,TRUE
11,21,49,9,0.85,106,0.5,0.522727,6,8.454545,TRUE
6,25,7,4,0.75,230,1,0.55,0,36.666667,TRUE
26,46,153,24,0.8,501,0.888889,0.346154,6,17.923077,TRUE
22,35,169,20,0.946779,316,0.352941,0.443182,6,12.590909,TRUE
15,32,79,13,0.785714,251,0.666667,0.483333,6,15.533333,TRUE
26,42,325,22,1.04,693,0,0.544872,0,25.461538,TRUE
26,46,153,24,0.8,501,0.888889,0.346154,6,17.923077,TRUE
30,53,331,24,0.873563,767,0,0.391667,0,24.366667,TRUE
1,2,0,1,2,51,0,1,0,3,TRUE
12,24,46,10,0.818182,141,0.5,0.5,6,10.583333,TRUE
2,8,1,2,2,28,0,0.5,0,13,TRUE
11,21,49,9,1,109,0.2,0.522727,6,8.454545,TRUE
13,27,46,11,0.777778,201,0.333333,0.333333,6,14.230769,TRUE
9,41,4,8,0.875,302,0.5,0.35,5,32.111111,TRUE
17,44,106,15,0.760417,483,0.5,0.485294,6,27.058824,TRUE
29,53,100,28,0.75,556,0.888889,0.221675,2,17.862069,TRUE
31,38,463,27,0.866667,340,1,0.203704,0,9.870968,TRUE
12,22,54,10,0.954545,119,0.25,0.5,6,8.583333,TRUE
8,12,22,7,0.885714,102,0.8,0.35,2,11.125,TRUE
24,50,244,22,0.908213,402,0.444444,0.284722,5,15.375,TRUE
26,42,325,22,1.04,693,0,0.544872,0,25.461538,TRUE
7,22,0,5,0.166667,88,1,0.428571,0,11.285714,TRUE
29,53,100,28,0.75,556,0.888889,0.221675,2,17.862069,TRUE
25,41,258,23,0.758333,389,0.8,0.257143,6,14.36,TRUE
11,21,43,9,0.85,117,0.5,0.418182,6,9.454545,TRUE
11,21,49,9,1,109,0.2,0.522727,6,8.454545,TRUE
9,17,36,7,1.125,72,0,0.555556,6,6.888889,TRUE
93,244,0,79,0.925951,1441,0.4375,0.144928,0,14.322581,TRUE
22,35,169,20,0.946779,316,0.352941,0.443182,6,12.590909,TRUE
18,30,107,16,0.794118,259,0.833333,0.458333,6,13.055556,TRUE
11,21,49,9,0.85,106,0.5,0.522727,6,8.454545,TRUE
20,40,142,18,0.798246,342,0.833333,0.3,6,15.8,TRUE
76,274,1888,45,0.880784,2248,0.882353,0.108571,0,28.355263,TRUE
10,13,3,10,0.722222,73,0.5,0.4,2,6.1,TRUE
15,23,105,12,2,84,0,0.483333,0,4.6,TRUE
24,41,82,22,0.766304,438,0.875,0.35,6,16.916667,TRUE
5,6,10,5,1,18,1,0.6,2,2.4,TRUE
25,41,258,23,0.758333,389,0.8,0.257143,6,14.36,TRUE
24,50,244,22,0.908213,402,0.444444,0.284722,5,15.375,TRUE
19,38,21,18,0.685185,284,0.833333,0.225564,2,13.631579,TRUE
15,32,79,13,0.785714,251,0.666667,0.483333,6,15.533333,TRUE
26,46,153,24,0.8,501,0.888889,0.346154,6,17.923077,TRUE
20,126,130,10,1.047118,1170,0.019048,0.161538,7,47,TRUE
9,17,36,7,1.125,72,0,0.555556,6,6.888889,TRUE
12,24,46,10,0.981818,144,0.2,0.5,6,10.583333,TRUE
10,24,0,8,0.666667,171,0.5,0.525,6,15.9,TRUE
24,41,82,22,0.766304,438,0.875,0.35,6,16.916667,TRUE
35,53,535,30,0.941176,396,0.818182,0.225,5,10,TRUE
8,20,4,7,0.8,148,0.6,0.375,2,16.875,TRUE
7,22,0,5,0.166667,88,1,0.428571,0,11.285714,TRUE
