@relation poiA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z110.0436681

@attribute wmc numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute cam numeric
@attribute cbm numeric
@attribute amc numeric
@attribute Faultiness {TRUE,FALSE}

@data
27,47,195,27,0.875,484,0.833333,0.265432,5,16.481481,TRUE
108,341,4268,75,0.935648,3365,0.714286,0.078972,0,29.833333,TRUE
4,8,6,4,2,20,0,0.666667,0,4,TRUE
20,36,138,20,0.84689,336,0.909091,0.225,2,15.25,TRUE
13,22,66,11,0.805556,140,0.666667,0.4,6,9.538462,TRUE
11,21,49,9,0.975,108,0.25,0.522727,6,8.454545,TRUE
25,40,258,23,0.758333,390,0.8,0.3,6,14.4,TRUE
11,22,43,9,0.85,117,0.5,0.522727,6,9.454545,TRUE
11,21,49,9,0.933333,107,0.333333,0.522727,6,8.454545,TRUE
13,27,46,11,0.777778,201,0.333333,0.333333,6,14.230769,TRUE
11,21,49,9,0.85,106,0.5,0.522727,6,8.454545,TRUE
17,27,112,15,0.8125,208,0.8,0.470588,6,10.941176,TRUE
12,24,46,10,0.818182,141,0.5,0.5,6,10.583333,TRUE
11,21,49,9,1,109,0.2,0.522727,6,8.454545,TRUE
9,9,36,9,2,9,0,0.555556,0,0,TRUE
7,18,1,5,0.809524,314,1,0.571429,2,42.857143,TRUE
5,46,10,5,1.25,288,1,0.8,0,56.4,TRUE
11,25,43,9,0.8,182,0,0.418182,6,15.363636,TRUE
11,21,43,9,0.85,117,0.5,0.418182,6,9.454545,TRUE
42,88,0,41,1,329,0.066667,0.304762,0,5.761905,TRUE
24,52,86,16,0.673913,451,0.833333,0.183333,0,17.541667,TRUE
20,39,0,19,0.978947,140,0.133333,0.258333,0,5.25,TRUE
19,38,21,18,0.685185,284,0.833333,0.225564,2,13.631579,TRUE
42,89,0,41,1,361,0.066667,0.304762,0,6.52381,TRUE
9,9,36,9,2,9,0,0.555556,0,0,TRUE
12,24,46,10,0.818182,141,0.5,0.5,6,10.583333,TRUE
12,22,54,10,0.818182,117,0.5,0.5,6,8.583333,TRUE
11,25,43,9,0.8,182,0,0.418182,6,15.363636,TRUE
6,56,15,6,1.2,923,1,0.666667,0,152.5,TRUE
13,24,64,11,0.833333,144,0.75,0.5,6,9.769231,TRUE
1,2,0,1,2,51,0,1,0,3,TRUE
11,21,49,9,0.975,108,0.25,0.522727,6,8.454545,TRUE
23,40,0,21,0.838843,386,0.636364,0.297101,6,15.304348,TRUE
38,52,479,35,0.898649,536,0.9375,0.335135,6,12.684211,TRUE
5,7,4,5,0.5,29,1,0.6,0,4.6,TRUE
11,21,49,9,0.85,106,0.5,0.522727,6,8.454545,TRUE
17,27,112,15,0.8125,208,0.8,0.470588,6,10.941176,TRUE
23,40,0,21,0.838843,386,0.636364,0.297101,6,15.304348,TRUE
11,21,49,9,0.933333,107,0.333333,0.522727,6,8.454545,TRUE
24,42,0,22,0.818182,423,0.636364,0.291667,6,16.166667,TRUE
7,22,0,5,0.166667,88,1,0.428571,0,11.285714,TRUE
10,20,0,10,0,53,1,0.55,2,4.2,TRUE
16,31,102,11,0.933333,9849,0.75,0.190476,0,614.0625,TRUE
17,27,112,15,0.8125,208,0.8,0.470588,6,10.941176,TRUE
13,65,0,9,0.375,644,0,0.369231,5,48.384615,TRUE
42,89,0,41,1,361,0.066667,0.304762,0,6.52381,TRUE
11,21,49,9,0.85,106,0.5,0.522727,6,8.454545,TRUE
96,117,3214,93,0.981195,1478,0.483146,0.313684,6,13.46875,TRUE
49,66,664,46,0.902083,728,0.95,0.270833,6,13.44898,TRUE
26,41,217,23,0.864,341,0.9,0.352,6,11.730769,TRUE
11,21,43,9,0.85,106,0.5,0.522727,6,8.454545,TRUE
54,183,89,45,0.878216,1831,0.727273,0.140162,0,32.703704,TRUE
11,29,43,9,0.85,156,0.5,0.418182,6,13,TRUE
13,22,66,11,0.805556,140,0.666667,0.4,6,9.538462,TRUE
5,46,10,5,1.25,288,1,0.8,0,56.4,TRUE
30,104,87,22,0.748276,1151,0.6,0.146154,0,36.7,TRUE
2,8,1,2,2,28,0,0.5,0,13,TRUE
11,21,49,9,0.85,106,0.5,0.522727,6,8.454545,TRUE
14,24,77,11,0.876923,202,0.8,0.517857,5,13.071429,TRUE
17,48,44,13,0.75,298,1,0.3875,6,16.352941,TRUE
6,15,15,6,1.178378,287,0.054054,0.3,2,40.666667,TRUE
11,25,43,9,0.8,182,0,0.418182,6,15.363636,TRUE
11,21,43,9,0.85,117,0,0.418182,6,9.454545,TRUE
42,89,0,41,1,361,0.066667,0.304762,0,6.52381,TRUE
13,24,64,11,0.833333,144,0.75,0.5,6,9.769231,TRUE
16,27,120,16,2,105,0,0.53125,0,5.5625,TRUE
7,18,1,5,0.809524,314,1,0.571429,2,42.857143,TRUE
6,15,15,6,1.178378,287,0.054054,0.3,2,40.666667,TRUE
24,42,0,22,0.818182,423,0.636364,0.291667,6,16.166667,TRUE
22,46,105,20,0.920635,422,0.4,0.253247,6,17.5,TRUE
13,24,64,11,0.833333,144,0.75,0.5,6,9.769231,TRUE
11,21,49,9,1,109,0.2,0.522727,6,8.454545,TRUE
42,89,0,41,1,361,0.066667,0.304762,0,6.52381,TRUE
29,53,100,28,0.75,556,0.888889,0.221675,2,17.862069,TRUE
54,183,89,45,0.878216,1831,0.727273,0.140162,0,32.703704,TRUE
23,40,0,21,0.838843,386,0.636364,0.297101,6,15.304348,TRUE
35,43,595,32,2,379,0,0.2,0,9.828571,TRUE
12,24,46,10,0.818182,141,0.5,0.5,6,10.583333,TRUE
9,13,36,9,1.125,62,0,0.333333,0,5.666667,TRUE
2,8,1,2,2,28,0,0.5,0,13,TRUE
12,23,46,10,0.818182,122,0.5,0.4,6,9,TRUE
19,38,21,18,0.685185,284,0.833333,0.225564,2,13.631579,TRUE
16,31,102,11,0.933333,9849,0.75,0.190476,0,614.0625,TRUE
11,25,43,9,0.8,182,0,0.418182,6,15.363636,TRUE
7,8,21,7,1.166667,32,0.5,0.428571,2,3.285714,TRUE
11,21,43,9,0.85,117,0,0.418182,6,9.454545,TRUE
8,28,0,7,0.571429,426,1,0.25,0,51.75,TRUE
12,24,46,10,0.818182,141,0.5,0.5,6,10.583333,TRUE
17,44,106,15,0.760417,483,0.5,0.485294,6,27.058824,TRUE
10,20,0,10,0,53,1,0.55,2,4.2,TRUE
11,21,49,9,0.975,108,0.25,0.522727,6,8.454545,TRUE
10,12,3,9,0.916667,87,0.5,0.283333,2,7.3,TRUE
15,28,85,13,0.814286,209,0.8,0.322222,6,12.6,TRUE
7,8,21,7,2,21,0,0.357143,2,2,TRUE
13,32,52,11,0.933333,1216,0.4,0.415385,6,92.153846,TRUE
7,8,21,7,2,21,0,0.357143,2,2,TRUE
10,18,45,8,1.111111,87,0,0.525,6,7.6,TRUE
7,56,9,5,0.722222,743,1,0.166667,0,104.714286,TRUE
1,2,0,1,2,51,0,1,0,3,TRUE
10,28,31,5,0.577778,414,0.8,0.206349,0,39.9,TRUE
17,29,94,15,0.8125,240,0.8,0.470588,6,12.823529,TRUE
12,24,46,10,0.818182,141,0.5,0.5,6,10.583333,TRUE
30,104,87,22,0.748276,1151,0.6,0.146154,0,36.7,TRUE
19,30,119,17,0.824074,281,0.833333,0.460526,6,13.473684,TRUE
2,5,0,2,0,42,0,0.833333,0,19,TRUE
7,8,21,7,1.166667,32,0.5,0.428571,2,3.285714,TRUE
20,39,0,19,0.978947,140,0.133333,0.258333,0,5.25,TRUE
11,21,43,9,0.85,117,0.5,0.418182,6,9.454545,TRUE
11,21,49,9,0.975,108,0.25,0.522727,6,8.454545,TRUE
19,30,119,17,0.824074,281,0.833333,0.460526,6,13.473684,TRUE
19,29,171,19,1.055556,128,0,0.526316,0,5.684211,TRUE
21,44,0,20,0.976667,153,0.133333,0.253968,0,5.571429,TRUE
8,20,4,7,0.8,148,0.6,0.375,2,16.875,TRUE
96,117,3214,93,0.981195,1478,0.483146,0.313684,6,13.46875,TRUE
13,65,0,9,0.375,644,0,0.369231,5,48.384615,TRUE
14,24,77,11,0.876923,202,0.8,0.517857,5,13.071429,TRUE
11,21,49,9,0.85,106,0.5,0.522727,6,8.454545,TRUE
44,61,312,42,0.860465,933,0.944444,0.327273,6,19.795455,TRUE
12,24,46,10,0.818182,141,0.5,0.5,6,10.583333,TRUE
10,12,3,9,0.916667,87,0.5,0.283333,2,7.3,TRUE
13,22,66,11,0.805556,140,0.666667,0.4,6,9.538462,TRUE
38,87,349,18,0.888288,1625,0.933333,0.243421,7,41.368421,TRUE
5,9,10,5,1.25,28,0,0.55,3,4.4,TRUE
16,28,72,14,0.933333,254,0.333333,0.46875,6,14.3125,TRUE
26,41,217,23,0.864,341,0.9,0.352,6,11.730769,TRUE
16,30,88,14,0.683333,250,0,0.21875,0,14.375,FALSE
12,23,46,10,0.818182,122,0.5,0.4,6,9,FALSE
9,17,36,7,1.125,72,0,0.555556,6,6.888889,FALSE
4,17,0,3,0,116,1,0.5,0,27.75,FALSE
4,4,6,4,2,4,0,0.583333,0,0,FALSE
3,10,3,1,2,27,0,0.666667,1,8,FALSE
15,32,79,13,0.785714,251,0.666667,0.483333,6,15.533333,FALSE
35,43,595,32,2,379,0,0.2,0,9.828571,FALSE
20,37,88,18,0.763158,348,0.833333,0.36,6,16.1,FALSE
8,59,20,4,0.821429,267,1,0.666667,1,31.875,FALSE
30,53,331,24,0.873563,767,0,0.391667,0,24.366667,FALSE
