@relation poiA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z110.0436681

@attribute wmc numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute cam numeric
@attribute cbm numeric
@attribute amc numeric
@attribute Faultiness {TRUE,FALSE}

@data
8,13,28,8,1.142857,56,0,0.40625,2,5.75,TRUE
23,39,39,21,0.772727,382,0.875,0.356522,6,15.26087,TRUE
22,35,169,20,0.946779,316,0.352941,0.443182,6,12.590909,TRUE
13,24,64,11,0.833333,144,0.75,0.5,6,9.769231,TRUE
15,34,87,12,0.871429,230,0.8,0.516667,5,14,TRUE
12,22,54,10,0.981818,120,0.2,0.5,6,8.583333,TRUE
11,21,49,9,0.933333,107,0.333333,0.522727,6,8.454545,TRUE
9,22,2,8,0.666667,202,0.166667,0.333333,2,20.777778,TRUE
6,45,5,6,0.55,247,0,0.375,0,39.5,TRUE
12,24,46,10,0.818182,141,0.5,0.5,6,10.583333,TRUE
12,21,66,11,1.090909,97,0.333333,0.333333,2,6.833333,TRUE
7,18,1,5,0.809524,314,1,0.571429,2,42.857143,TRUE
9,20,0,9,0.25,294,1,0.311111,1,31.444444,TRUE
18,30,107,16,0.794118,259,0.833333,0.458333,6,13.055556,TRUE
54,141,651,7,0.766926,1861,0.705882,0.174004,0,33.148148,TRUE
19,33,119,17,0.901235,284,0.555556,0.460526,6,13.473684,TRUE
9,123,32,5,0.75,1079,0.5,0.253968,0,118.666667,TRUE
6,15,9,4,0.8,218,1,0.666667,0,34.833333,TRUE
22,34,141,20,0.957393,423,0.315789,0.443182,6,17.363636,TRUE
3,12,3,3,2,121,0,0.583333,0,39.333333,TRUE
11,21,43,9,0.85,117,0.5,0.418182,6,9.454545,TRUE
19,38,21,18,0.685185,284,0.833333,0.225564,2,13.631579,TRUE
35,53,535,30,0.941176,396,0.818182,0.225,5,10,TRUE
14,34,41,12,0.711538,225,0,0.285714,5,14.785714,TRUE
11,21,43,9,0.85,106,0.5,0.522727,6,8.454545,TRUE
54,141,651,7,0.766926,1861,0.705882,0.174004,0,33.148148,TRUE
8,15,26,7,0.857143,219,0.25,0.342857,1,25.875,TRUE
93,244,0,79,0.925951,1441,0.4375,0.144928,0,14.322581,TRUE
9,13,30,9,0.90625,106,0.375,0.388889,2,9.888889,TRUE
14,28,61,11,0.807692,245,0.5,0.5,5,16.357143,TRUE
