@relation synapseA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z43.80952381-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute dam numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
15,22,8,8,0.5,1,FALSE
2,8,3,1,0,0,FALSE
14,46,0,9,1,3.2857,FALSE
15,59,203,12,0.916667,1.6957,FALSE
6,33,2,5,1,1.6,FALSE
14,22,15,9,0,2.3333,FALSE
17,88,56,15,0.909091,2.125,FALSE
18,46,14,16,1,2.25,FALSE
24,61,30,24,0.75,0.8889,FALSE
14,35,0,7,1,1.5,FALSE
8,4,6,2,0,1,FALSE
7,9,1,7,0,0.5,FALSE
4,3,3,2,0,1,FALSE
13,44,7,10,0.181818,1.5455,FALSE
11,33,6,11,0.666667,4.2,FALSE
16,50,105,12,0.888889,1.4737,FALSE
10,29,0,8,1,2.125,FALSE
18,40,4,16,0.5,0.5,FALSE
6,5,1,4,0,0.5,FALSE
5,1,0,2,0,1,FALSE
11,31,3,11,0,3.6667,FALSE
24,18,10,7,1,1.4,FALSE
7,15,3,7,0,1.3333,FALSE
9,38,4,9,1,5.4,FALSE
9,29,0,6,1,1.1429,FALSE
10,21,0,9,1,1.6,FALSE
11,29,3,11,0,4,FALSE
23,54,76,13,0.888889,2.2353,FALSE
2,12,22,1,1,1.2222,FALSE
14,45,10,12,1,1.4615,FALSE
11,26,13,11,0.333333,1.3333,FALSE
10,12,66,3,0,1,FALSE
10,35,3,9,1,1,FALSE
11,26,4,11,1,2.75,FALSE
5,11,3,2,1,1.1429,FALSE
71,48,1128,10,0,1,FALSE
18,70,143,17,0,2.2174,FALSE
46,7,21,1,0,1,FALSE
21,64,0,21,1,1.625,FALSE
17,62,103,15,0.909091,2.0556,FALSE
10,30,2,10,1,4.25,FALSE
2,22,231,0,0,1,FALSE
16,24,8,7,0.5,1.2,FALSE
22,66,4,20,1,0.6,FALSE
10,23,13,10,0.333333,1.1667,FALSE
4,71,1025,3,1,1.2157,FALSE
14,41,0,10,1,1.7,FALSE
7,14,0,5,0,3,FALSE
2,25,87,1,1,0.9444,FALSE
1,13,0,0,0,0.5,FALSE
14,15,1,7,0,1.5,FALSE
14,17,10,2,0,2,FALSE
74,4,6,1,0,1,FALSE
7,26,5,6,0.25,1.3333,FALSE
2,4,0,0,1,0.6667,FALSE
9,23,3,9,0,2.3333,FALSE
13,40,13,13,0.6,2.6667,FALSE
13,14,5,10,0.75,0.6667,FALSE
2,1,0,0,0,1,FALSE
6,16,2,6,1,2,FALSE
6,22,0,3,1,3,FALSE
5,8,1,5,1,0.3333,FALSE
7,4,1,2,0,0.5,FALSE
11,38,0,9,1,1.3636,FALSE
16,50,59,15,0.875,1.0667,FALSE
10,8,28,3,0,1,FALSE
5,1,0,2,0,1,FALSE
15,32,9,14,0.777778,2.8333,FALSE
0,2,0,0,0,0,FALSE
20,25,2,20,1,2.25,TRUE
71,45,13,21,1,2.1667,TRUE
15,61,234,11,1,2.08,TRUE
16,46,87,12,1,1.5,TRUE
15,38,2,14,1,5.6,TRUE
11,28,6,11,0.666667,3.2,TRUE
13,36,493,0,1,0.9714,TRUE
13,35,20,13,1,1.5,TRUE
17,39,30,16,0.75,1.3333,TRUE
45,147,490,29,0.909091,1.4667,TRUE
7,22,11,4,1,1.9,TRUE
10,32,3,10,1,4.3333,TRUE
20,62,0,20,1,1.625,TRUE
30,103,48,28,0.833333,4.0625,TRUE
14,35,0,7,1,1.5,TRUE
8,27,35,5,1,1.5714,TRUE
15,1,0,3,0,1,TRUE
14,16,0,14,1,3,TRUE
14,58,100,12,1,2.0588,TRUE
11,6,1,3,0,0,TRUE
11,8,0,10,1,1.5,TRUE
14,65,20,13,1,5.875,TRUE
18,58,43,16,0.666667,2.6667,TRUE
14,19,1,12,1,2.3333,TRUE
17,68,43,15,0.777778,1.8,TRUE
12,36,3,12,0.666667,3.7143,TRUE
12,37,2,7,1,2.5833,TRUE
11,58,28,10,0.666667,4.5556,TRUE
25,44,32,25,1,1.8889,TRUE
19,15,1,15,0,3.5,TRUE
7,19,4,7,1,1.5,TRUE
4,29,58,3,1,1.5625,TRUE
10,30,4,10,1,1.75,TRUE
4,22,2,3,1,1.75,TRUE
9,17,13,8,1,0.8571,TRUE
37,144,1172,30,0.961538,1.8302,TRUE
28,84,99,28,1,2.6,TRUE
15,37,2,14,1,5.4,TRUE
8,13,2,8,1,1,TRUE
17,32,11,16,0.777778,2.8333,TRUE
38,108,39,37,0.5,2.2,TRUE
5,8,1,5,1,0.3333,TRUE
