@relation synapseA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z43.80952381-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute dam numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
8,24,3,8,0,2.6667,FALSE
17,42,28,17,0.666667,1.5556,FALSE
7,11,6,6,0.5,0.5,FALSE
15,35,13,15,0.333333,2,FALSE
22,33,7,5,1,2.3333,FALSE
14,17,10,2,0,2,FALSE
16,50,105,12,0.888889,1.4737,FALSE
10,23,1,8,0,5.5,FALSE
7,19,2,7,1,1,FALSE
33,10,45,5,0,1,FALSE
2,1,0,0,0,1,FALSE
43,7,21,1,0,1,FALSE
6,4,1,0,0,0,FALSE
12,65,3,11,0.5,7,FALSE
31,48,37,11,1,2.9286,FALSE
24,61,30,24,0.75,0.8889,FALSE
17,88,56,15,0.909091,2.125,FALSE
7,4,1,2,0,0.5,FALSE
4,3,3,2,0,1,FALSE
16,30,1,14,0,12.5,FALSE
13,40,13,13,0.6,2.6667,FALSE
5,9,4,5,1,0.5,FALSE
10,23,13,10,0.333333,1.1667,FALSE
8,17,9,5,1,1.8571,FALSE
13,60,65,10,0.454545,1.8889,FALSE
13,24,13,13,0.333333,1.3333,FALSE
4,31,0,0,1,2,FALSE
74,4,6,1,0,1,FALSE
9,26,3,9,0,3.6667,FALSE
19,70,53,13,0.666667,1.4286,FALSE
11,38,0,9,1,1.3636,FALSE
19,32,9,4,1,2.8571,FALSE
10,16,3,10,0,1.6667,FALSE
4,8,28,0,0,1,FALSE
10,20,0,7,1,0.8333,FALSE
2,28,87,1,1,0.9444,FALSE
7,29,11,6,0.2,1.2857,FALSE
8,18,0,6,1,3,FALSE
12,10,0,9,1,0.6,FALSE
6,7,0,3,1,1.6667,FALSE
14,48,33,7,0.5,1.4,FALSE
11,34,2,11,1,3.5,FALSE
6,22,0,3,1,3,FALSE
23,77,34,19,0.714286,3.4118,FALSE
15,8,1,4,0,2.5,FALSE
5,8,1,5,1,0.3333,FALSE
6,26,0,3,1,4.2,FALSE
9,12,26,3,0.428571,0.7778,FALSE
1,13,0,0,0,0.5,FALSE
22,21,4,9,1,2.25,FALSE
11,28,8,10,1,1.8,FALSE
21,44,24,21,0.8,1.125,FALSE
9,1,0,1,0,1,FALSE
11,65,41,11,1,2.7273,FALSE
1,8,0,0,1,1.4286,FALSE
10,29,0,8,1,2.125,FALSE
10,2,1,2,0,1,FALSE
4,18,13,4,1,0.6667,FALSE
9,22,3,9,0,3.3333,FALSE
10,23,13,10,0.333333,1.1667,FALSE
14,33,6,14,0.8,1.4,FALSE
6,26,0,3,1,4.2,FALSE
82,6,3,0,1,0,FALSE
13,14,0,2,1,1.4286,FALSE
11,13,15,11,0,0.8333,FALSE
10,12,26,3,0.428571,0.7778,FALSE
4,71,1025,3,1,1.2157,FALSE
4,8,4,4,1,0.5,FALSE
0,2,0,0,0,0,FALSE
11,28,6,11,0.666667,3.2,TRUE
18,52,37,15,1,2.0667,TRUE
42,105,589,20,0.9,2.0426,TRUE
14,74,299,12,1,2.0333,TRUE
10,36,2,10,1,4.5,TRUE
11,2,1,3,0,1,TRUE
10,44,47,8,0.7,2.6,TRUE
17,32,11,16,0.777778,2.8333,TRUE
11,58,28,10,0.666667,4.5556,TRUE
8,13,2,8,1,1,TRUE
17,39,30,16,0.75,1.3333,TRUE
25,44,32,25,1,1.8889,TRUE
6,6,3,5,0,0.3333,TRUE
4,22,2,3,1,1.75,TRUE
4,13,1,4,0,0.6667,TRUE
37,144,1172,30,0.961538,1.8302,TRUE
30,103,48,28,0.833333,4.0625,TRUE
20,51,0,16,1,6.4,TRUE
31,36,22,14,1,1.75,TRUE
9,27,3,9,0,2.6667,TRUE
12,38,27,9,1,2,TRUE
8,8,4,7,1,0.75,TRUE
29,64,38,28,1,2.0833,TRUE
11,6,1,3,0,0,TRUE
19,15,1,15,0,3.5,TRUE
9,17,13,8,1,0.8571,TRUE
11,38,81,10,1,0.8667,TRUE
17,57,2,16,1,7.75,TRUE
15,38,2,14,1,5.6,TRUE
23,33,7,5,1,2.3333,TRUE
35,101,3,33,1,1.6667,TRUE
13,26,0,6,1,1.4,TRUE
28,84,99,28,1,2.6,TRUE
31,107,104,29,0.833333,3.5,TRUE
39,96,30,38,1,2.3333,TRUE
31,96,28,27,0,2.875,TRUE
15,14,1,10,0,3.5,TRUE
13,1,0,2,0,1,TRUE
5,30,1,3,0,4.5,TRUE
10,30,4,10,1,1.75,TRUE
12,60,0,11,1,8.2,TRUE
13,36,493,0,1,0.9714,TRUE
38,102,30,37,1,2.2222,TRUE
71,45,13,21,1,2.1667,TRUE
15,53,25,7,1,2.9,TRUE
10,32,3,10,1,4.3333,TRUE
14,16,0,14,1,3,TRUE
15,37,2,14,1,5.4,TRUE
38,108,39,37,0.5,2.2,TRUE
7,16,4,6,1,1.5,TRUE
11,56,20,10,1,5.125,TRUE
13,26,2,11,1,3.5,TRUE
12,36,3,12,0.666667,3.7143,TRUE
20,62,0,20,1,1.625,TRUE
15,1,0,3,0,1,TRUE
10,29,20,10,1,1.25,TRUE
9,49,4,7,1,3,TRUE
13,48,63,10,0.875,2,TRUE
11,8,0,10,1,1.5,TRUE
45,147,490,29,0.909091,1.4667,TRUE
13,5,10,3,0,1,TRUE
18,71,1,16,0.857143,2.7273,TRUE
34,52,60,12,1,2.8125,TRUE
15,61,234,11,1,2.08,TRUE
20,33,8,18,1,2,TRUE
29,92,213,27,0.714286,2.3704,TRUE
26,63,20,26,1,1,TRUE
8,27,35,5,1,1.5714,TRUE
25,9,36,4,0,1,TRUE
